0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,55,56,57,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,95,97,98,102,104,105,107,108,109,110,111,112,113,114,115,118,123,124,125,126,127,129,130,131,132,133,134,135,138,142,144,148,149,150,158,162,163,164,165,166,169,170,172,174,175,177,178,179,180,181,182,183,184,185,187,188,189,190
-0.0042816126,-0.0037824404,-0.003628859,-0.0029008284,-0.0020013493,-0.0027858114,0.01637612,-0.009581346,-0.0022665483,-0.004370319,-0.004093073,0.014234882,-0.003407139,-0.0031545586,-0.005195759,-0.0054905033,-0.0014011527,-0.00086056127,0.004714192,-0.0018642658,-0.0032181696,-0.004736477,-0.00027141848,0.00026160723,-0.0039252285,-0.0009312746,-0.0042114174,-0.0017865987,-0.0014774175,-0.0026737528,-0.0015812614,-0.0045134523,-0.0031236864,-0.0036194813,-0.0057190135,-0.0024802724,-0.0003620863,-0.004549351,-0.007536377,-0.0065836767,-0.0011407991,0.004751386,0.0068000876,-0.0040547093,0.0056969156,0.0018541443,0.06272847,-0.0034164984,-0.0159045,-0.020051464,-0.040611416,-0.002274295,-0.0021815174,-0.0027395333,-0.0052195657,0.02239134,-0.0044163517,-0.0038330334,-0.0046290145,-0.0041477256,-0.0032475882,-0.0029222188,-0.0036172953,-0.0027588408,-0.0039823484,-0.0019914175,-0.003895015,-0.0028994223,-0.0053279945,-0.0018371221,-0.0039181905,-0.002897512,-0.0031439313,-0.0022953863,-0.0014699771,-0.0021960859,-0.009155618,-0.004391343,-0.0036384857,-0.0027429569,-0.0059537548,-0.0029000852,-0.009343988,-0.0047946176,-0.001785658,-0.0036959285,-0.008647126,-0.0032211032,-0.018439755,-0.003890808,-0.0051961914,-0.01188906,-0.0026728709,-0.0035647417,-0.0043649897,-0.0037330817,-0.006737036,-0.0071830903,-0.005798584,-0.0127570415,-0.0023973023,-0.0052214297,-0.0022483415,0.006929198,-0.007061308,-0.0024280534,0.0013441865,-0.004924782,-0.02989678,-0.005708167,-0.00093509816,0.08637627,-0.005725397,0.014967847,-0.0045839115,-0.0043366165,0.006039911,-0.0054907994,-0.00053864165,-0.00065085385,0.008774637,0.0029571203,-0.03731921,-0.00066832197,-0.014939219,-0.010115742,0.0022528036,-0.02307206,0.004594954,-0.004115421,0.016407913,0.052670673,-0.004959589,-0.00600059,-0.0028510164,-0.0074759712,-0.00666593,0.0021939743,-0.004455465,-0.0029150394,0.009860581,-0.0032943233,-0.002862718,-0.0025225016,0.0003927734
-0.004291659,-0.003755302,-0.0020037845,-0.0025534986,-0.0027092006,-0.0037386173,0.0046470473,-0.0055332105,-0.0027587167,-0.0045128455,-0.0037614224,-0.006020756,-0.0034389615,-0.0032695243,-0.00505771,-0.0037514162,-0.00063724874,-0.0003727486,0.0013681495,-0.001525041,-0.0032989571,-0.0040457463,0.0009781484,0.000574671,-0.0037875767,-0.0002898937,-0.004327819,-0.0034733133,-0.0015632709,-0.0027255507,-0.0020489881,-0.0045465548,-0.0031582701,-0.0036166327,-0.004870011,-0.0027328269,-0.0010198693,-0.005001239,-0.0062983003,-0.007242209,-0.0014961427,0.0008567161,-0.0017593944,-0.00421467,0.021909159,-0.0006872321,-0.105853036,0.003189479,-0.024661737,-0.03723274,0.028553797,-0.0030289895,-0.0056866724,-0.0012632472,-0.005772548,0.0054280735,-0.00447283,-0.0037615418,-0.0045923614,-0.0043133907,-0.0031791043,-0.0028525733,-0.0038588964,-0.004168734,-0.0037421864,-0.0021540348,-0.003730578,-0.0026338624,-0.0036547424,-0.0018215785,-0.0034604075,-0.0023347149,-0.002924184,-0.0026726287,-0.0018721169,-0.002198251,-0.006984997,-0.0044985944,-0.0030027097,-0.0014563798,-0.0040823934,-0.0027578282,-0.007919038,-0.00632039,-0.001961109,-0.00411609,-0.008398331,-0.0037591262,-0.015180915,-0.0043460582,-0.0061447704,-0.013097325,-0.0035453679,-0.0041554025,-0.0049886364,-0.004251546,-0.006532516,-0.004319594,-0.004761774,-0.01644608,-0.003066711,-0.0054941564,-0.0018630117,0.006523992,-0.0076436927,-0.0032507805,-0.004151572,-0.0040706866,-0.016139891,-0.002702179,-0.0071339933,-0.066291444,-0.005823053,0.008382773,-0.004265081,-0.004061693,0.04089167,-0.011580169,-0.0006149313,-0.0025448469,0.010353059,0.00015761529,-0.039450448,-0.0037592868,-0.023769291,-0.009608777,0.0031030136,-0.031055463,0.0080107795,-0.00378568,0.018029364,-0.02257295,-0.0044376655,-0.004751644,-0.0031663917,-0.008972765,-0.0051934454,0.0008197585,-0.0047673914,-0.003050593,0.011416628,-0.003256729,-0.004744869,-0.0032033126,-0.0025163784
-0.0042940825,-0.0037674173,-0.0028790112,-0.0020870867,-0.0025514204,-0.002924333,0.00319738,-0.0058523375,-0.0018392954,-0.0043046055,-0.0040254514,-0.0034834316,-0.0034324934,-0.0033893131,-0.005560284,-0.006078534,-0.00067029643,-0.0009751236,0.0012757651,-0.0022770034,-0.0036758122,-0.004963923,-0.0019417142,0.0007625153,-0.0037737133,-0.0006617178,-0.004298394,-0.0032418245,-0.0011307385,-0.0031850592,-0.0012747854,-0.00455195,-0.0033872442,-0.003647986,-0.0042862673,-0.0025563492,-0.0020086532,-0.0042429157,-0.003659986,0.00724944,-0.001718504,0.0032903985,-0.007374814,-0.0041493387,0.017192043,0.0117516,0.030543588,-0.0038047698,-9.760633e-05,-0.008168796,0.008473484,-0.0025922682,-0.0025187663,-9.762427e-05,-0.0051138536,0.00062345713,-0.004433737,-0.003703472,-0.0048995195,-0.004042451,-0.0032865792,-0.0027053573,-0.0036527077,-0.004354966,-0.003789659,-0.0025260632,-0.0038194135,-0.0028440524,-0.003655318,-0.0020912436,-0.0039691404,-0.0026006838,-0.0035902364,-0.0026171433,-0.0014709688,-0.0026640813,-0.010974282,-0.0048513403,-0.003193473,-0.0021403842,-0.0040732455,-0.0031789287,-0.0057642544,-0.00463697,-0.0024583254,-0.0044035055,-0.0074982014,-0.005645403,-0.013845737,-0.0037618643,-0.005205145,-0.015815172,-0.0028537125,-0.004803967,-0.0051734056,-0.0037154292,-0.0060249763,-0.008940654,-0.005568308,-0.013608305,-0.0016274415,-0.0049288133,-0.0020546943,-0.005772601,-0.0021843852,-0.0047360705,-0.0009712649,-0.008139016,-0.019025803,-0.002779802,-0.00782637,-0.0036868204,-0.004245287,0.024257878,-0.004052594,-0.004883582,0.029617995,-0.009288182,-0.0006973424,-0.0018026506,0.0010727335,0.0034775494,-0.023737898,-0.0017901814,-0.010836032,-0.006281698,0.0028557128,-0.0013476043,0.011439647,-0.0031221022,-0.0043103537,0.048362043,-0.0045809285,-0.0045949477,-0.0028330446,-0.0071650394,-0.0056157955,0.0038697785,-0.004435267,-0.002584659,0.024613364,-0.0032393422,-0.0038890818,-0.002692599,0.0019073458
-0.0042588697,-0.0037561876,-0.0034615619,-0.0021917264,-0.0034546962,-0.0046023084,0.0019774346,-0.005316306,-0.0042266496,-0.0042455653,-0.003789465,-0.009478853,-0.003442391,-0.0032901508,-0.005949955,-0.0049647978,-0.0016034483,-0.0019501976,0.00016018834,-0.0019114042,-0.0036846779,-0.0050816108,-0.0015894083,-0.00051648926,-0.003788505,-0.001089818,-0.0042237095,-0.0033503242,-0.0018148919,-0.003474889,-0.0008882456,-0.0045445273,-0.0033124355,-0.0036712678,-0.0054575917,-0.0024536748,-0.001495151,-0.0047651315,-0.0061137453,0.0074031684,-0.0006745949,0.0036099642,-0.004634377,-0.0035779409,0.021596545,0.003841574,-0.0077993996,0.0012900712,0.0126563525,0.0037645702,0.028470408,-0.0026118932,-0.008067684,7.3905205e-05,-0.0048003052,0.009975299,-0.0045576673,-0.0035704195,-0.0047655622,-0.0040634093,-0.0031712812,-0.003003972,-0.003819173,-0.004190111,-0.0037434183,-0.0024402114,-0.0039874427,-0.0030941772,-0.0012559699,-0.0023162775,-0.004014713,-0.002211827,-0.002877975,-0.00311486,-0.0006792135,-0.003003064,-0.009370766,-0.004271922,-0.0027510186,-0.0033855054,-0.004381487,-0.0029211256,-0.007280808,-0.0045777736,-0.0025387227,-0.0047002896,-0.007670528,-0.004146859,-0.023380779,-0.0046940423,-0.00526396,-0.022578603,-0.0039533395,-0.0048513855,-0.0047916,-0.003530121,-0.006215606,-0.008658567,-0.004572802,-0.0073575773,-0.0015971382,-0.0058561293,-0.0026502688,0.0025833384,-0.0010740125,-0.0030493897,0.0076181213,-0.006598403,-0.02725314,-0.0028582187,-0.0049977284,0.015214228,-0.0034806652,0.01395961,-0.0031051198,-0.0038825567,0.03231671,-0.011469391,-0.002073352,-0.001091853,-0.0009053094,0.002898955,-0.014887555,-0.00354697,-0.00879668,-0.0108710285,0.0034332352,-0.0091935955,0.006685592,-0.004130438,-0.013177436,0.025916541,-0.00394553,-0.0053737476,-0.0028365632,-0.008691467,-0.0050481563,0.0017670218,-0.0045643556,-0.002326394,0.019633688,-0.0035424621,-0.003558146,-0.0022900333,0.00239795
-0.0042636124,-0.0036845321,-0.004262946,-0.0023925463,-0.0031144535,-0.00415539,-0.0053102155,-0.007701211,-0.0011566739,-0.0039358214,-0.004422176,-0.007228259,-0.00341202,-0.003370141,-0.0051744515,-0.0037729342,-0.0014738998,-0.0003181986,0.0015987369,-0.0010131967,-0.0039268746,-0.0023466737,0.00020521501,-0.0024990719,-0.003752381,-0.0007544685,-0.004100098,-0.0030495478,-0.0013072374,-0.003437102,-0.0023963628,-0.004574703,-0.0031289614,-0.0036298584,-0.0060182796,-0.0030256629,-0.00068166654,-0.0043020365,-0.007770756,-0.009187855,-0.0029545058,0.0008367771,-0.012386103,-0.0038712167,-0.0056830584,-0.0034489841,-0.11566981,-0.00064459315,-0.0099544,-0.016227998,-0.11722503,-0.0030900838,-0.0071535893,-0.002657058,-0.0045148237,-0.009294917,-0.004693705,-0.0034209718,-0.0044847187,-0.0037110497,-0.003363022,-0.0030705042,-0.004093368,-0.004648294,-0.0037953742,-0.0025087262,-0.004268481,-0.0026113857,0.0015486041,-0.0024295961,-0.0035459995,-0.0046413625,-0.0029876826,-0.002572621,-0.0008915704,-0.0030819725,-0.010676378,-0.00392503,-0.004196351,-0.0038813695,-0.0053036595,-0.0026056685,-0.007302527,-0.0046321475,-0.0023702036,-0.004338337,-0.00725864,-0.0021054228,-0.017277658,-0.0045109787,-0.004948405,-0.02177775,-0.003147783,-0.005620384,-0.0037830288,-0.0039786394,-0.006808409,-0.006734283,-0.0054422216,-0.005238451,-0.00217621,-0.0049899695,-0.0030511771,0.0035367631,-0.004765366,-0.0027878564,-0.006950056,-0.0052105687,-0.02735354,-0.008159715,-0.0011481649,-0.08670178,-0.0011528134,0.0037063109,-0.0032653003,-0.0036963888,-0.05886787,-0.005987845,-0.003467468,-0.0015997645,0.02751228,0.0030706672,-0.0097814305,-0.0012113285,-0.0063226665,-0.0071870247,-8.94133e-05,0.0030609572,0.0076810243,-0.0039192266,-0.0038652346,-0.10585199,-0.0039764196,-0.004535301,-0.0030562852,-0.007647395,-0.0058489814,0.0022249175,-0.004718473,-0.002398917,-0.023700051,-0.004013542,-0.004319221,-0.0030067686,0.00062838494
-0.0042788447,-0.0036883333,-0.0031741736,-0.0019703715,-0.003446482,-0.0032375273,-0.0057135886,-0.0073735057,-0.0014116501,-0.0042021326,-0.0038603975,0.0055843396,-0.0034644688,-0.003396984,-0.0054751034,-0.004855352,-0.002057448,0.00055929227,0.0017887062,-0.0011198813,-0.003167322,-0.0019938985,-0.0022792085,-0.0020101606,-0.0038194382,-0.00054444076,-0.0040554013,-0.0023085251,-0.0016293996,-0.0013064573,-0.0019177602,-0.0045475108,-0.0031442011,-0.0035925205,-0.0068291384,-0.0029778802,-0.0024671722,-0.005508155,-0.0062984643,-0.007844951,-0.002209752,0.0003553393,-0.012972115,-0.0053560003,-0.015077153,-0.0016988349,-0.12295858,0.0060936306,-0.03295832,-0.04917776,-0.10114785,-0.0028140538,-0.008457179,-0.0019196323,-0.0058853524,-0.00865746,-0.0045364285,-0.0035996998,-0.0041299206,-0.0034132386,-0.0031722768,-0.0031730123,-0.003935912,-0.0048014214,-0.003555833,-0.0027482938,-0.0043118987,-0.0026029292,0.0017839737,-0.002113255,-0.003135005,-0.0046978802,-0.0030525308,-0.0031957754,-0.0010113016,-0.0033084888,-0.010577681,-0.003898512,-0.004024309,-0.0033703926,-0.004772149,-0.002634204,-0.001959267,-0.00485878,-0.0022885343,-0.0045660175,-0.008033173,-0.0022382902,-0.019629942,-0.00497499,-0.004807569,-0.02488272,-0.0036690796,-0.005530524,-0.0043517575,-0.0051904903,-0.0068808617,-0.0039636716,-0.0053014993,0.0032800245,-0.004203508,-0.0055439053,-0.0031126593,-0.0008901813,-0.0030599593,-0.0040333583,0.006804984,-0.007436771,-0.015389495,-0.003568184,0.0005909475,-0.10713116,0.0012349067,-0.004264301,-0.0037246495,-0.005262814,-0.14449751,-0.0077462294,-0.0038898475,-0.0019722248,0.010456623,0.0031274066,-0.009520272,-0.0028442885,0.00018649192,-0.016991789,0.0005628942,0.009044406,0.0075032203,-0.0036700633,-0.004453688,-0.07981679,-0.003827078,-0.0031950655,-0.0028809488,-0.008700987,-0.0058148806,-0.00058722147,-0.0048592184,-0.0020815646,-0.020309731,-0.004352034,-0.004209923,-0.0027424542,-0.00078130356
-0.004284985,-0.0035484985,-0.0020313384,-0.0021724566,-0.0024098237,-0.0029955336,-0.003931741,-0.0110812085,0.0033995528,-0.004190467,-0.003874764,0.0023280361,-0.003376647,-0.0033472073,-0.0036022055,-0.0053266794,-0.00070586044,-0.00027637227,-7.139985e-05,-0.0026447598,-0.002546753,-0.0028220557,-0.0017260246,-0.0025887918,-0.003816877,-0.0009387798,-0.0040131346,-0.0032256139,-0.0013341904,-0.0015619908,-0.0016488507,-0.004471692,-0.003205645,-0.0035682835,-0.0067077335,-0.002521121,-0.00026791578,-0.004291231,-0.0031553877,0.020326588,-0.00290657,0.0072228797,-0.0044217794,-0.0041041067,-0.0035613123,0.021538641,0.052444085,0.008945983,-0.0135663245,-0.001751245,0.05720549,-0.0019333727,-0.007655025,0.0033190541,-0.005375265,-0.034945726,-0.0045734793,-0.0037172583,-0.0039826976,-0.003996423,-0.0033905322,-0.0030183103,-0.004182483,-0.0039224913,-0.0035365357,-0.0032432815,-0.004146707,-0.0027639505,0.0026878081,-0.0026967265,-0.0025408142,-0.0046703164,-0.0032118666,-0.0029387572,-0.0011605796,-0.0031948637,-0.01154717,-0.0041202256,-0.004674964,-0.003516166,-0.0055678976,-0.0030601984,-0.0036443674,-0.009783409,-0.0022123787,-0.0034553516,-0.008927049,-0.0009501275,-0.008063798,-0.0045415997,-0.004824386,-0.024642168,-0.0030119226,-0.0054721213,-0.0047515654,-0.0038667384,-0.006564539,-0.0055145905,-0.00493432,0.005954236,-0.0026423985,-0.005126692,-0.0037853795,-0.009078606,-0.0016989358,-0.004196407,0.008397469,-0.010527074,-0.012914918,-0.007183173,0.01035043,-0.007157446,0.00074693444,0.011164219,-0.003118083,-0.0053422106,0.038667936,-0.004741781,-0.0039265556,-0.0019080411,0.01853229,0.0023424036,-0.008523682,-0.004438236,-0.0036579736,-0.026071966,0.0015720202,0.017639538,0.014922998,-0.0035817686,0.0037720054,0.023281557,-0.0041397153,-0.003265783,-0.0031703103,-0.009303903,-0.0055781337,-0.00013018918,-0.0047937483,-0.0023796775,0.040923864,-0.004326945,-0.0055305976,-0.0024141374,-0.0015490785
-0.0043218364,-0.0035053173,-0.002237519,-0.002097693,-0.0026062368,-0.0029052303,-0.0057508186,-0.009262258,0.00027627585,-0.0041443403,-0.0037749636,0.015074995,-0.0033789168,-0.0035049156,-0.0034439515,-0.012455107,-0.002707194,-0.00036453927,-0.0029178201,-0.001462309,-0.0036708687,-0.004998071,-0.0046585044,-0.0022724806,-0.0038556275,-0.0006300057,-0.0040593375,-0.0024815178,-0.001923223,-0.002073044,-0.0022116585,-0.0045115394,-0.003240694,-0.0036018046,-0.006616807,-0.0024710218,-0.001583601,-0.004213853,-0.0039094025,0.012252279,-0.0023366595,0.004887724,-0.010561444,-0.0050214524,-0.001449132,0.03426718,-0.095504016,0.027632881,0.0009935042,-0.0021954803,0.099070705,-0.0030574182,-0.005195232,-0.003077662,-0.004725704,-0.021263788,-0.0046456526,-0.0037278219,-0.0040100124,-0.0036326842,-0.0031794512,-0.0030008778,-0.004096061,-0.0038443713,-0.0038603079,-0.002803246,-0.004012781,-0.002911979,0.0023921528,-0.0024569156,-0.0030245995,-0.004950695,-0.003283474,-0.0032000178,-0.0017709457,-0.0030664483,-0.008231721,-0.0038849337,-0.0044325604,-0.0021195773,-0.0070129554,-0.0024916758,-0.0025796932,-0.0061154277,-0.0020042236,-0.0026581914,-0.008305726,-0.002876355,-0.0074168867,-0.0052257096,-0.0041481,-0.030518377,-0.003271299,-0.004607581,-0.005016612,-0.0037236796,-0.005621444,-0.0049265283,-0.005107342,-0.012149178,-0.0022798392,-0.005206824,-0.0032211412,-0.0090264045,-0.0035891787,-0.0021841351,-0.002671886,-0.014075331,-0.022005513,-0.006770208,0.0013413226,-0.025035953,-0.00041771858,-0.0010015169,-0.0031083422,-0.004581636,-0.08518642,-0.004220299,-0.0021648488,-0.0021665762,0.027327046,0.0032317305,-0.0060654692,-0.005527311,-0.0066190152,-0.02626448,0.0003411573,0.007768121,0.015307323,-0.002802173,0.0046802163,-0.042281557,-0.0039358614,-0.0067310287,-0.0029866567,-0.008291906,-0.006094804,-6.7006295e-06,-0.0044472674,-0.0028004916,0.008558728,-0.0043199016,-0.0039170957,-0.0019761834,-0.0020047382
-0.004333018,-0.0034742495,-0.0021380205,-0.002856418,-0.0025316593,-0.0029221906,0.0030377714,-0.011766894,0.0008324829,-0.0041695447,-0.0041953926,0.009016663,-0.003203532,-0.0033580593,-0.003482471,-0.008250455,-0.0027818177,-0.001977018,-0.002528655,-0.0023303127,-0.0036165558,-0.0041590068,-0.0030763636,-0.0020181988,-0.0037813173,-0.00093822426,-0.0040924577,-0.0021148773,-0.0025878171,-0.0015893724,-0.0015598359,-0.004397336,-0.0029359907,-0.0035116437,-0.006649907,-0.002299017,-0.00023247515,-0.0049828137,-0.0034545043,0.004422933,-0.0022724606,0.0034763056,-0.02016214,-0.00331454,-0.0074889055,0.0050787954,-0.030902907,0.0017767255,-0.00069452357,0.016624525,0.08786423,-0.002674606,-0.0021196385,-0.0014744272,-0.0061010085,-0.020805666,-0.0045858193,-0.0035737348,-0.003773231,-0.0037790737,-0.0030882761,-0.0026789939,-0.0042096507,-0.004777377,-0.003911128,-0.0026234922,-0.0041933185,-0.0029417877,0.001775341,-0.0023847145,-0.003122437,-0.004988643,-0.0036658703,-0.0037446339,-0.0020994167,-0.0031064989,-0.0079397345,-0.0033595595,-0.003092305,-0.0014821859,-0.00659165,-0.0035756144,-0.006603953,-0.006738671,-0.0029734925,-0.0038694763,-0.006230202,-0.0021367637,-0.014404756,-0.0044827913,-0.0034383063,-0.022203745,-0.0032801132,-0.005408059,-0.0062175784,-0.004929868,-0.0047550714,-0.0042075687,-0.0044613983,-0.0069189137,-0.00209684,-0.005218025,-0.0027385035,-0.0073714997,-0.0027876226,-0.0013731248,-0.01105402,-0.00663842,-0.011130456,-0.00042542815,0.009226303,-0.013016885,-0.00043677728,-0.031997185,-0.0025509717,-0.005591445,0.010510714,-0.0031018467,-0.0016254856,0.0003371604,7.926353e-05,0.0019218922,-0.035095204,0.0028042726,0.009228133,-0.03765336,0.0012723272,0.02061617,0.0147267245,-0.0024569156,-0.0059413374,0.030520745,-0.004165763,-0.004902231,-0.0030505636,-0.0071644965,-0.00406751,-0.0016165103,-0.004532492,-0.0025011075,-0.0068879863,-0.004188241,-0.0028065033,-0.0042801006,-0.0060478495
