0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,50,51,52,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,88,89,91,92,93,94,95,96,98,102,104,107,108,109,110,114,122,123,126,127,130,131,132,142,144,145,150,152,156,161,163,164,172,173,174,176,177,178,179,180,181,182,183,184,185,186,187,189,190
0.0034653354,0.0030928168,0.014183611,0.0033674352,0.0044654016,0.003986289,0.04014308,0.007432862,0.011119109,0.003653608,0.022836603,0.046452425,0.013770307,0.0036939152,0.004710038,0.0033090776,-0.0015552475,0.043902583,0.0030886165,-0.011351581,0.00511014,0.004634305,0.00394408,0.013870197,0.0036564362,0.11607443,0.002938664,0.0054008216,0.0035588557,0.004461733,0.0015725099,0.0048193177,0.008210427,0.004800769,0.003909887,0.004605158,0.00557238,0.006774409,0.008311966,0.0069734277,0.0056192735,0.022546547,0.00426063,0.0063528693,0.0112439785,0.007829645,0.022371411,0.09391849,0.009903821,0.010551724,0.07408796,0.011464415,0.004957439,0.01257682,0.0146847805,-0.04266067,0.004869,0.0008298741,0.0036492543,0.0033394734,0.004012877,0.0035672935,0.0030860736,0.0030076613,0.0021803712,0.0042160475,0.003296656,0.006052779,0.0030108998,0.0036052547,0.004402362,0.0032805945,0.005108257,0.003656218,0.0013075769,0.0030390033,0.002760442,0.0030677805,0.0045155785,0.003146779,0.004721549,0.0052058115,0.009088731,0.00013175479,-0.0041267113,0.0018141487,0.0035851158,0.003201946,0.0037269818,0.004094245,0.003259625,-0.004847241,0.01122735,0.0021041876,0.007893041,-0.0024187104,0.0013536018,-0.0015274158,0.008329951,0.0039749835,0.012538209,-0.0047400193,0.007903357,-0.010982402,0.008075079,0.05123449,-0.0020363252,0.020387547,0.0037993893,0.03045535,0.0086239455,0.00092973735,0.001458928,0.045239236,0.016802307,-0.0027385259,0.012108437,0.013590889,0.0019510662,0.0034830312,0.004539937,0.0028396004,0.007733289,0.0069277817,0.002731305,0.003504313,0.0029369232,0.022145595,0.06701983,0.00382228,0.003067467,0.009271927
0.0035223279,0.0032482543,0.013911117,0.00418361,0.0042144335,0.0026304093,0.04429026,0.0047853533,0.010601798,0.0036626547,0.022378325,0.050448544,0.0101812165,0.0037316442,0.004673633,0.003546076,-0.0014643373,0.04216981,0.0035777725,-0.009568237,0.0048853527,0.005161426,0.003609047,0.0051959623,0.0029770904,0.011571404,0.002999149,0.0057343394,0.0035196883,0.004301902,0.001917711,0.0057734083,0.007719844,0.0049602524,0.0040945504,0.0046310723,0.005795103,0.0075567984,0.008404165,0.0069401194,0.007601666,0.022908082,0.004920716,0.014584664,0.0109275,0.008041267,0.021443574,0.038344443,0.010155391,0.046295345,0.02366192,0.0064294133,0.0042993594,0.014110579,0.013032888,0.029443959,0.0038101631,-0.0018542331,0.0036416238,0.003199887,0.0039488375,0.0036402629,0.0032267529,0.0029951308,0.0023188388,0.004593228,0.0033131945,0.0059846593,0.0033277662,0.003382386,0.017375285,0.0019171032,0.0052256,0.0038588601,0.0018138153,0.0015342307,0.0025606074,0.0029466467,0.004252323,0.0028547975,0.0062579797,0.006611266,0.010576761,0.003611556,0.002403979,0.002065482,0.0040956405,0.0032934675,0.0031251237,0.0042054094,0.002766194,-0.0028527526,0.01307929,0.0024839223,0.006889572,0.00047856732,0.00077570044,0.00228051,0.0042354264,0.0031989915,0.025902832,-0.007261415,0.008777722,0.061626345,0.004043971,0.041861378,-0.0034987738,0.024026042,0.004017693,0.026943663,0.004469201,-0.00049316336,0.0019726797,0.05117217,0.0070703626,0.0012866387,0.0126204705,0.01342999,0.0022784583,0.0038863942,0.0052574226,0.002252193,0.0062008076,0.007919387,0.0027399987,0.0035676006,0.003185837,0.018727079,0.034169804,0.0040519643,0.0029180914,0.0071328767
0.0035385324,0.0032375355,0.01199916,0.0039282944,0.0037115526,0.0013199365,0.06646459,0.004859332,0.006504079,0.0036868635,0.046515234,0.030060392,0.017013593,0.0037590486,0.0049312767,0.0029324556,-0.007612858,0.04249153,0.0029936638,-0.0058191437,0.005640316,0.004970771,0.004038191,0.009234157,0.0035825411,-0.07894155,0.0030523313,0.0052636187,0.0036043364,0.0036452108,0.0015268957,0.0048343027,0.007248603,0.0049177846,0.0037780846,0.0045880857,0.005686995,0.007267604,0.008272213,0.005870024,0.008062659,0.012382436,0.00310607,0.017867342,0.0058029164,0.0017383511,0.012240164,-0.010701842,0.00932956,0.017368067,-0.067954555,0.015510985,0.003983635,0.011248237,0.0052870987,0.00071420707,0.002346111,0.0013043873,0.0035828555,0.0033846307,0.0039742454,0.0036271398,0.0030370369,0.0025959488,0.0026666133,0.004100912,0.0034392737,0.006376823,0.0033189023,0.0032491516,0.034620073,0.0025778126,0.0034538764,0.004930263,0.0018282176,0.0013806057,0.0015701512,0.0025714475,0.0036669038,0.0026739698,0.005226104,0.006668411,0.010129352,0.009478254,0.004205545,0.0024383191,0.00452899,0.0034881758,0.0030670592,0.0041845147,0.0028730275,0.0041661644,0.011938144,0.0044684913,0.0072875028,-0.0023685477,0.0009282118,0.0003028951,0.0046261237,0.002654981,0.018482903,-0.008879924,0.007803827,0.052084353,0.005732523,-0.111935504,0.0022337479,0.021036837,0.0043238364,0.04927665,0.016430905,0.00057937985,-0.004197596,0.05835315,0.016196543,0.0007304624,0.0144422,0.004929914,0.0015988118,0.0040089577,0.0051731756,0.002411061,0.0066790115,0.007136699,0.002010876,0.003220251,0.003393203,0.017531956,-0.118304595,0.0041929674,0.0036726578,0.006090134
0.003520777,0.0034132912,0.011847244,0.0048029847,0.003984577,0.0053371745,0.042785626,0.0045910873,0.011671222,0.0038113075,0.041338366,0.026179088,0.012191512,0.0038099212,0.0051223785,0.0038617894,-0.0066366238,0.01794982,0.0039009629,-0.0047148396,0.005961057,0.0048599103,0.0037914137,0.010619977,0.0040513994,0.050973933,0.002865106,0.0050044963,0.003681975,0.0010744398,0.0014218427,0.0034376415,0.0076966346,0.0050486694,0.004076549,0.0046795383,0.00569768,0.0076410878,0.007912158,0.006715626,0.008523498,0.016432513,0.0037003304,0.017200513,0.009216876,0.005848503,0.009108881,0.019241605,0.0032858949,-0.0050806957,0.025009975,0.008312177,0.0040492946,0.011158265,0.010264578,0.0036122221,0.0042805923,0.001788514,0.0037081286,0.003161292,0.004031479,0.0035797425,0.0028330204,0.0029583522,0.0028297121,0.0047805626,0.0034451855,0.0072738235,0.0032818587,0.0027494202,0.025251817,0.0020353708,0.0037589793,0.0050131367,0.0022870067,0.001957359,0.001071588,0.0032165938,0.004409069,0.0027633081,0.0056721703,0.006460427,0.010467757,0.017440118,0.0002265015,0.0032885012,0.0043941266,0.0035141413,0.0035009638,0.00414933,0.0032470196,-0.0026347772,0.004916651,0.003706052,0.00664383,-0.0046441127,0.0010938223,0.0012849154,0.002012937,0.002285592,0.01615996,-0.003433709,0.009045018,0.009598135,0.003892253,0.041929375,-0.0028358626,0.016670672,0.004582216,0.021822488,0.011520375,-0.0029934745,0.0037107011,0.048700176,0.024309753,0.0011974735,0.015117915,0.028269684,0.0006774973,0.0042888126,0.0052422495,0.002334087,0.006014919,0.0058990233,0.0020255656,0.0037847469,0.0029594435,0.022408025,-0.021630546,0.004259444,0.003575365,0.006246719
0.0035494938,0.0033111372,0.00896684,0.0042499113,0.003301955,0.0028194033,-0.036336165,0.00577927,0.008656006,0.0034857625,0.045219805,0.022126641,0.010142654,0.003739765,0.0047210706,0.0015108133,-0.0014099001,-0.0013025105,0.0037060904,-0.0041120243,0.0059944186,0.004784038,0.0034886678,0.010653835,0.004108813,0.011915341,0.002903658,0.003942078,0.0035700083,0.0012154432,0.0016842722,0.0035990896,0.0073048826,0.0047785724,0.003825199,0.004659492,0.0056943684,0.0070271757,0.009041265,0.005559286,0.0026677232,0.013675967,0.00093141786,6.681765e-05,0.017046113,0.0024255766,0.0031350255,0.012077984,0.0043063173,0.0028835584,0.011611749,0.005199695,0.0039366814,0.007896933,0.00642808,0.015642153,0.0029450501,0.006918838,0.0034975233,0.0032786843,0.004139929,0.003475999,0.002652058,0.0027673612,0.002417673,0.004688117,0.0034345426,0.006785985,0.0023789527,0.0028871421,0.038033597,0.0035579314,0.004082745,0.004535536,0.0017850866,0.0046201292,0.003034991,0.0032001943,0.0034289132,0.0034143017,0.0048475466,0.00598508,0.010784178,0.017566316,-0.00064275286,0.00274304,0.0038688823,0.0034904007,0.0035883586,0.0039951713,0.0032405995,-0.0019684173,0.007572787,0.0038583614,0.0061959187,-0.00089590834,0.00063527294,0.00639805,0.0037466693,0.004026121,-0.0011386373,-0.008146253,0.008905868,-0.029693773,0.0026005267,0.08068416,-0.004361481,0.023803093,0.0036867897,-0.011227405,0.020297583,-0.0021745923,-0.0006204431,-0.019718722,0.0137501815,0.00544795,0.008320746,0.03634336,0.002634272,0.0040163156,0.0044961213,0.0025656517,0.004810779,0.005903515,0.0015341279,0.003409661,0.0031401052,0.006531388,0.03580762,0.0043283277,0.0031169541,0.005613482
0.0035499341,0.003368422,0.009314276,0.0044666855,0.0035364868,0.0051535503,0.004585715,0.0055342293,0.009797816,0.0035973126,0.03738955,0.027916003,0.008106209,0.0037420297,0.0047902702,0.0012249321,-0.000958871,-0.008490342,0.0040019774,-0.01085248,0.0068208296,0.004875571,0.00329768,0.009382033,0.003981595,0.020935126,0.0028622525,0.0037891148,0.003591206,0.0020367722,0.0024850573,0.0050125327,0.008109877,0.004942042,0.003866788,0.0046504405,0.00579826,0.007526746,0.009014552,0.00578785,0.0053222897,0.011511854,0.0029465333,0.008179945,0.0008450825,0.0028148845,-0.0008732654,0.013107265,-0.008532005,0.020360792,0.0012055358,0.0127445385,0.00421676,0.008868426,0.0071076322,0.004707631,0.0026749992,0.0032898854,0.003608365,0.0032348111,0.0041721915,0.0037641802,0.0029137041,0.003249652,0.0022310899,0.0048279995,0.0034092136,0.00788696,0.00190452,0.0032587792,0.025084699,0.0030124525,0.005102553,0.004344801,0.0017973988,0.0025410142,0.0028140177,0.00366909,0.0050012544,0.0018361943,0.004627224,0.006191784,0.009698689,0.019075505,0.0063803648,0.0036942565,0.0042419434,0.0032547375,0.0037804903,0.00420012,0.0027982846,0.000670787,0.0065998146,0.0036381404,0.005826787,-0.001991859,0.000859933,0.0069627357,0.0044393716,0.003934637,0.0022888954,-0.011735576,0.008058117,0.033825267,0.0042053647,-0.071718834,-0.005708166,0.02635798,0.0047465954,-0.006626232,0.020198487,-0.0012104111,-0.0021779824,-0.011667442,0.013812366,0.003956722,0.008178298,0.03509226,0.0033385714,0.0038336653,0.0043937033,0.0029097595,0.006121383,0.0065219486,0.0027754605,0.0035488517,0.0031669838,0.0076176864,-0.0648405,0.004220297,0.0031150705,0.0017786038
0.0035798047,0.003278229,0.008577813,0.004778101,0.0035207847,0.004249845,-0.009690875,0.0060335775,0.009062213,0.003485325,0.041302614,0.029712003,0.010604939,0.003694255,0.005018444,0.004494922,0.0010144776,0.0002214335,0.0038947263,-0.00979155,0.0064299423,0.006069375,0.0033525834,0.0016542003,0.0038089703,0.015989136,0.002915085,0.004605425,0.003702773,0.0026648159,0.0021951625,0.005278062,0.006414769,0.0047520213,0.004099661,0.0047265133,0.0056528514,0.007287291,0.008264164,0.0052990937,0.0041440576,0.007716015,0.002364998,0.0029574095,0.0016982619,0.003371057,-0.0049419226,0.021113684,-0.005851896,-0.03590406,-0.015713492,0.0087301405,0.0044628293,0.0069739907,0.0040811305,-0.03177137,0.002850591,0.0033029069,0.0033608004,0.0034929414,0.004169887,0.003495877,0.003055996,0.002992312,0.0026049518,0.0048094452,0.0033887355,0.0075490503,0.0028033433,0.0033679125,0.026814412,0.0014986874,0.0029528302,0.0038548594,0.0014227424,0.0044089686,0.0022897415,0.003136255,0.0041224696,0.0027283055,0.0061521763,0.006278498,0.008430296,0.014487431,0.0082114525,0.003584212,0.0035953694,0.0032630733,0.003928591,0.0041368394,0.004487024,-0.0011642893,0.011112374,0.004442388,0.0056221494,0.0021145656,0.0010017117,0.0050603556,0.007308234,0.0024836883,0.0034956269,-0.0007454594,0.0060825776,-0.050857376,0.005713377,-0.0495557,0.0015024192,0.013341649,0.003825138,-0.0037329898,0.02068296,-0.0020385724,-0.007236239,-0.013123802,0.00012769237,0.005441103,0.009964,0.044533167,0.0015672182,0.0039898087,0.0046575647,0.0027611435,0.0057332395,0.006663084,0.0028360991,0.0037614799,0.003258051,0.0036425719,0.008946817,0.004462036,0.0039018854,0.0033903734
0.0035608308,0.0034030792,0.008393477,0.005368319,0.0035599943,0.005688917,0.003929534,0.0042223525,0.009197364,0.0035715525,0.040723614,0.028464543,0.008602152,0.0037496083,0.005090701,0.0029945653,0.0009989244,0.0066897483,0.0027766651,-0.0055666557,0.006339585,0.005456996,0.003859719,0.006977917,0.002950311,-0.036149837,0.0029741994,0.003510482,0.0036698822,0.003523239,0.0025292293,0.0038434474,0.0058890777,0.00474727,0.0041137696,0.0046566315,0.005675971,0.007058296,0.007246234,0.004225768,0.0041791406,0.005770864,0.002965422,0.008640575,0.0043991697,0.0037281162,-0.021298025,0.01897199,-0.009517904,-0.056657422,-0.04008871,0.0072237006,0.0038068262,0.007825682,0.006944723,-0.037305776,0.0023016061,0.012289332,0.003557887,0.0032633499,0.0042634406,0.003336877,0.0030590813,0.0031609097,0.0025666656,0.004677313,0.003585063,0.006406192,0.0022584533,0.0034450344,0.017031157,0.0033204127,0.0033841557,0.0023193867,0.0015664253,0.0026717705,0.0017850718,0.0034678255,0.0053805406,0.0024591496,0.0061293263,0.0058439234,0.010253562,0.014987433,0.00903406,0.0044867177,0.0040131463,0.0033154194,0.003789232,0.004425458,0.004139383,-0.0021809584,0.011097699,0.0029181493,0.0026405465,0.0010148564,0.0012794031,-0.0005424056,0.0069043995,0.0041405666,0.013728996,0.0010714135,0.005113636,-0.06973366,0.006185752,-0.039465487,0.006622267,0.015231774,0.0043462017,-0.0019883825,0.025503866,-0.00211287,-0.0016659484,-0.006144835,0.008503575,0.0046979045,0.008166934,0.02846245,0.002805258,0.0039604134,0.0044414815,0.00267271,0.004375102,0.00775275,0.0023898336,0.003920338,0.0029873305,0.011442809,-0.041302156,0.0041285865,0.003086347,-0.000922349
0.0035508366,0.0034309889,0.010855585,0.004669333,0.00268948,0.0045067873,0.087366655,0.0044405786,0.009938432,0.0034248761,0.011086356,-0.023057282,0.00686091,0.0036511833,0.004800298,0.0029195799,-0.0041002943,0.0031665768,0.0032794036,-0.013217118,0.0053527066,0.004686314,0.0046142023,0.008254521,0.0029665232,-0.0050825495,0.0029398073,0.00422687,0.0036703113,0.0038423995,0.0028341182,0.0036147386,0.0069592823,0.004723421,0.0038115752,0.0047229626,0.0056059896,0.0073477686,0.00718275,0.004347357,0.0037858526,0.0048761074,0.0029292842,0.016521309,0.013273603,0.0028714766,-0.0076186927,-0.005334075,-0.0020617,-0.03249633,-0.022509133,-0.0017264916,0.004207224,0.0064281286,0.0070510246,-0.016085291,0.0012425542,8.768766e-05,0.0034540482,0.0036491314,0.004104521,0.0032236718,0.0030963216,0.00304666,0.0025035504,0.004574772,0.0033408832,0.0072076535,0.0026720117,0.004143545,-0.011654471,0.0025458138,0.0016127875,0.0031513176,0.0007253526,0.0015835555,0.0024409157,0.0030808044,0.0049613435,0.0013296356,0.005646495,0.005523162,0.009003451,0.003281137,0.0049424865,0.0034310257,0.0045562065,0.0034463156,0.003754104,0.0041631074,0.00429908,-0.0015400962,0.009490517,0.004901398,0.0024187826,0.0035818599,0.00094636873,-0.0034926771,0.0007485579,0.005444793,0.017862545,0.013643276,0.008320563,-0.0029619616,0.008394963,0.038412064,0.006864059,0.019412631,0.0044753123,-0.0065830746,0.021319889,-0.0027597132,-0.0013239711,0.04595004,0.022446815,0.0071972683,0.007474058,0.0012612159,0.0023372585,0.003552453,0.004871865,0.0026271516,0.0042643053,0.007920155,0.0027044378,0.0040923455,0.0028210827,0.018546565,0.007060638,0.003953033,0.0038112975,0.0031739536
