0,1,2,3,4,5,6,7,8,9,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,54,55,56,57,58,60,61,62,63,64,65,66,67,68,69,70,71,72,73,76,77,78,80,81,82,83,84,85,86,87,88,89,90,91,92,93,95,96,97,98,99,102,104,105,107,109,110,111,113,114,115,117,118,122,123,125,127,130,132,134,140,151,154,155,156,158,163,164,165,168,173,174,177,178,179,180,181,182,183,184,185,186,187,189,190
0.0016363136,0.0014443991,0.0023267998,0.0013698516,0.0024656174,-0.0011815088,0.021927113,0.010981956,-0.0021588271,-0.00032193045,0.0012998823,0.0019560934,-0.00073983305,0.0012713721,0.0012050859,0.013640954,0.0010966705,-0.005479173,0.001025324,0.0014768005,-0.0046017007,-0.011222786,0.0017933563,0.0013294568,0.0015318502,0.0012898823,-9.4270183e-07,0.0014204837,0.002356794,0.0043262076,0.001934791,0.0020632972,0.00090147136,-0.00037505213,0.0027451275,0.0036630859,0.004230436,0.0033696052,0.0011112737,0.00193814,-0.011708907,0.0049126223,0.0046351426,0.005334676,0.013668555,-0.0011063352,0.020475829,0.0023528226,0.03552177,0.007122387,0.0038789732,0.0013521848,0.005083473,0.000118359065,-0.003905775,-0.011240834,0.002023427,0.002746572,0.00094379834,0.0020568639,0.0015437695,0.0023200966,0.0002018449,0.00069478835,0.0008896154,0.00045817276,0.0011443114,0.0016703648,0.0006850333,-0.0069920155,0.0045557898,0.0026596268,0.0023717785,0.0010527915,-0.0008300591,-0.0024823425,0.0026484674,0.001520265,-0.0019384519,-0.0021841947,-0.0022268496,-0.016859103,0.0016640868,0.00113435,0.0009439617,0.003528375,0.007375322,0.0029077686,0.0039291666,0.002747807,0.0030744611,0.00032332304,0.0031381743,0.0019833765,0.0013261068,0.003338711,-0.0037345733,0.0013279908,0.0065465476,0.0003669141,0.0011002194,0.0010847686,-0.0005874028,0.017551195,0.004561309,0.024572127,0.0066489964,0.0026466984,0.0033002722,-0.009100281,-0.0015030268,0.018574907,0.0029641509,0.00048012674,-0.0020652744,-0.0028651168,0.031105885,0.009300114,-0.00076719286,-0.0010184956,-0.001770731,0.0012335292,0.0025042533,0.0011845076,0.004922088,-0.0032168843,0.0010719304,0.001481235,0.0016116155,-0.0008620517,-0.00013580632,0.002266985,0.0020144142,0.009519927
0.0016227798,0.0014505405,0.0014906467,0.0011624077,0.0026952464,-0.001335804,0.029870858,-0.03114902,-0.0023900822,-0.00022085145,0.0013146095,0.001964431,0.0005616879,0.0016638433,-0.00066596776,0.018522142,0.0009580103,-0.008244853,0.00035130256,0.0020003696,-0.0043710787,-0.01454838,0.0016204268,0.0012772228,0.0015962914,0.0013145367,0.0005592889,0.000813128,0.0018991168,0.002339216,0.0018992032,0.0016919312,0.00091959845,0.0014415265,0.0020924131,0.0052906657,0.0036968128,0.0018408605,8.262489e-05,0.0024737106,-0.016474033,0.008402596,0.006328866,0.0055664936,0.034817487,0.09893867,0.03711516,9.103506e-05,0.047308583,0.00092616805,0.004905336,0.0016811491,0.005573177,-0.0017042704,-0.0028668984,-0.006586288,0.0019216274,0.002571927,0.0010851914,0.0022290803,0.0016040183,0.0024762722,0.00043372138,0.00078344945,0.0003849141,0.00046685143,0.0011170636,0.0014337214,0.0010355031,-0.013329793,-0.010187795,0.0017123399,0.0019541406,0.0013252699,-2.4918296e-05,-0.0035675904,0.0030625474,0.0025521312,-0.0002712079,-0.0024798843,-0.0001491078,-0.009952023,0.0019462758,0.0013831011,0.0009393509,0.0032347771,0.0061588744,0.0034140758,0.009919677,0.0025879177,0.004119328,-0.0007757133,0.00391379,0.0008902181,0.0013214974,0.0024261272,-0.0016029777,0.00039888744,0.004962801,0.0015614468,0.0007611262,0.0014049319,-0.00068947265,0.016836707,0.0064656045,-0.020862259,0.010271169,0.009168204,0.0023423445,-0.0075113736,-0.0012918281,0.00917638,0.0064613014,0.0031695268,-0.0021898856,-0.004218285,-0.04186539,0.0024520368,-0.0028699476,-0.000600953,-0.0021117956,0.0010432717,0.0025368894,0.0010528599,0.0052961297,-0.0077123987,0.0006186241,0.0016021264,0.0017561506,0.0010987954,9.820126e-05,0.0018712877,0.0017432896,0.0070232465
0.0016432481,0.0013656561,0.0029050568,0.0014179118,0.0025547168,-0.00036756552,0.026451591,-0.0005480523,0.0007165618,-0.00021838547,0.0012793045,0.0020722433,0.00014998858,0.0016607245,-0.0003664174,0.019528331,0.0010107933,-0.007858817,0.0009712564,0.0019192528,-0.004206386,-0.030757407,0.001469354,0.0013240173,0.0013754324,0.0014469661,0.0005676223,0.0006279506,0.0015728854,0.0038211765,0.0019337857,0.0016577312,0.0009678105,0.000854433,0.003201965,0.004041606,0.003948567,0.004442055,0.00076413836,0.00222012,-0.009312708,0.017271789,0.009248697,0.00688636,0.0407364,0.06366332,0.025908038,-0.0027836845,0.0486108,0.0052287807,0.004634198,0.0013750283,0.0056687314,-0.0016374249,-0.00074541604,-0.0032914206,0.0020047065,0.0027139147,0.0012331208,0.002315231,0.0013937646,0.002268564,0.000492004,0.0010905762,0.00046741354,-0.00028875718,0.0012953317,0.0013800573,0.00044019875,-0.023575116,-0.014414024,0.0024888823,0.002660732,0.000733616,0.0002882461,-0.005598496,0.002587257,0.0032335757,-0.0005376477,-0.00038429684,-0.0019084504,-0.01813615,0.0022991935,0.0017726586,0.00096296164,0.002985643,0.0030734614,0.0031651214,0.0054336716,0.0028529682,0.006005656,-0.0008730188,0.0030029358,0.0009118094,0.0013727716,0.00031220235,-0.0026802695,0.0018591407,0.006165675,-0.0008697147,0.0006828684,0.0011906651,-0.0014514903,0.013434426,0.0034087491,-0.0016817943,-0.0057984656,0.001544619,0.0024706086,-0.008049001,-0.0013507053,0.006000344,0.003196822,0.0041055405,0.00019041389,-0.0052603367,0.006489089,0.006067042,-0.008741576,-0.0016404974,-0.0036902898,0.0011216152,0.0023413552,0.0013004068,0.005042573,-0.010655407,6.865653e-05,0.0014934313,0.0019208062,-0.0016671498,0.0012402615,0.0015144628,0.0016353186,0.015742814
0.0015951785,0.0014500949,0.0015503054,0.0010505404,0.0027392036,0.0010722524,0.053222667,0.0042810068,-0.0003924559,-8.3009145e-05,0.0013525352,0.0018749022,-0.00023132509,0.0019998252,-0.000624353,0.019076906,0.0010076495,-0.008376535,-4.691773e-05,0.0023330802,-0.004270155,-0.025016773,0.0011032667,0.0012176533,0.0012138251,0.0015049722,0.0009198364,0.0008635001,0.0006316128,-0.0013966117,0.0019162354,0.0017322518,0.001011634,0.00085975835,0.0031545716,0.004618873,0.0046682996,0.0050717965,0.00046025944,0.0016620005,-0.0025429977,0.007902149,0.0045312825,0.003938396,0.02408531,-0.006513482,0.0036741982,-0.0027649684,0.050542433,0.003865634,0.0051020975,0.0012268305,0.007954916,-0.0013134269,-0.0008502784,-0.005721655,0.0017751245,0.0025335432,0.001275735,0.0020087406,0.001305962,0.0023120476,0.0005772299,0.000962615,0.00045692705,0.00020715767,0.001105902,0.0010933115,0.0014330713,-0.017203642,-0.0055749766,0.0016453824,0.003011902,0.00069011166,-0.0008596505,-0.0056434153,0.0028714435,0.002250784,0.00071713567,-0.0027144596,-0.0015894059,-0.013859258,0.0023956003,0.0014473441,0.00082003116,0.0031535048,0.0025368126,0.0028024805,0.010815349,0.0030672657,0.005385592,0.00025308406,0.0024329696,0.0016372707,0.0020646679,0.0036011403,-0.003244084,0.00023352292,0.0045172456,0.0005383314,0.0026773068,0.0019759445,-0.001433449,0.01555928,0.004094339,-0.020557992,-0.012841651,0.0023013118,0.00080097636,-0.009664157,-0.0009875399,0.008483055,0.0026335511,0.00564985,-0.0032181256,-0.0058678063,0.041680764,-0.007459864,-0.007803413,-0.001715869,-0.0011942718,0.0010863274,0.002218426,0.0012335606,0.0041871956,-0.006046505,0.00097459066,0.0014616697,0.0019796442,-0.002791674,0.0026976091,0.0018733586,0.001982106,0.012768446
0.0016688533,0.0014988629,0.0029036296,0.0013243068,0.0030438334,0.0017343556,0.052455306,0.016249254,0.0019015052,4.1348354e-05,0.0013025212,0.0021188487,0.0006392486,0.002807354,0.0020952942,0.01949233,0.0010470883,-0.0040960647,0.000405939,0.0032947485,-0.0034280706,-0.04226442,0.0013586248,0.0012873803,0.0015242712,0.0015898673,0.0006535111,0.00046598606,0.0013125351,0.00096358475,0.0019957228,0.002002236,0.0010385864,0.0018291004,0.0038825488,0.0043866206,0.0047116172,0.006968896,0.0033577348,0.0031286809,-0.0026006924,0.0172639,0.006444795,-0.019583521,0.04032953,0.06746159,0.019644195,-0.0049766423,0.064828165,0.0012482364,0.004663797,0.0013887128,0.008768725,0.0028546457,0.0007122021,-0.01610523,0.0020395084,0.0025492348,0.00094866497,0.002091139,0.00134837,0.0019453639,0.00046168957,0.001261078,0.0005127116,5.239271e-05,0.0009866081,0.00035310347,0.00045877206,-0.02427981,-0.00071790215,0.001586276,0.0033797862,0.00029583782,0.001085619,-0.002342676,0.0028616067,0.00078243064,0.001071758,-0.0004932417,-0.0021398058,-0.012431639,0.002468106,0.001762343,0.0010411534,0.0035127448,0.003542649,0.0035720794,0.005028657,0.0033491184,0.0060927784,-0.00073940697,0.0013407192,0.00095614366,0.0019434938,-0.0019406069,-0.002816666,0.0030197268,0.0044287723,0.0014367863,0.002358988,0.0012852141,-0.0017799482,0.013193945,0.002572303,-0.022144005,0.0042914925,0.00879796,0.0029526965,0.018334378,-0.0019095107,-0.0005841774,0.00026099078,0.001526477,-0.0015442241,-0.006473004,-0.014734735,0.00661675,-0.008871153,-0.00209789,-0.001907348,0.0012284573,0.0014199899,0.001582422,0.0049644355,-0.0052789366,0.0017923855,0.0011779737,0.0017305263,0.0042289584,0.002839276,0.0017150334,0.0020003393,0.014808758
0.0016586806,0.0012943855,0.00198816,0.0011931987,0.003279323,0.001595596,0.032167163,-0.027315214,0.0025377283,6.925577e-05,0.0013109429,0.0020646707,-0.00032722406,0.0027637663,0.0011790816,0.020339087,0.0012269296,-0.0036782997,0.0005380031,0.001960759,-0.0033293148,-0.028635204,0.0016214806,0.0013493428,0.0011474469,0.0016029903,0.00040303374,0.0010170034,0.00085845246,-0.0027286098,0.0019048103,0.0019623786,0.0010112588,0.0018513519,0.003649167,0.0043951687,0.002995966,0.005146717,-0.0040712575,0.0017899455,-0.009242256,0.014124935,-0.0015301867,-0.02035273,0.01200632,-0.07134737,0.0092071965,-0.00081790355,0.040897284,0.0024191749,0.0035331303,0.0005313736,0.0055164755,-0.00091170304,-0.0008849495,-0.035786796,0.0018876286,0.002381199,0.0012634266,0.0018674278,0.0014840106,0.0018989096,0.0006298618,0.00028880851,0.00061187445,0.00048334044,0.0015198801,0.00017135209,0.0012837653,-0.0083642285,0.021727202,0.0006629812,0.0023080485,0.0011313255,0.0015122043,-0.0041477126,0.0029217103,0.001992161,0.0015065786,0.000226382,-0.0011153184,-0.01295212,0.0027632785,0.0017384188,0.000980358,0.003525618,0.002184837,0.0025992666,0.007631955,0.003016587,0.0076777562,-0.0002939301,0.0010843823,0.0010583615,0.001880982,0.0032865063,-0.0025025618,0.002485534,0.0065360344,0.0023480924,-0.0007393042,0.0016431762,-0.0010840246,0.009642818,0.004668414,-0.03224221,0.003846589,0.0076493593,0.0012934165,0.025897074,-0.0016520706,-0.0062327604,0.0041834344,0.0020472016,-0.0010291365,-0.005298442,-0.0185202,-0.012003175,-0.008775618,-0.0009651616,-0.0018729041,0.0019036498,0.0007115419,0.0012803669,0.0035285675,-0.0077832136,0.0014430837,0.0013692668,0.0013254039,-0.0012873287,0.002505362,0.0019511287,0.002063021,0.012521555
0.0016654812,0.0013500045,0.0015549122,0.0013596574,0.0029598942,0.001198339,0.007239078,-0.047563568,-0.0014762522,-5.6729146e-05,0.0012248236,0.0018922455,0.00019932994,0.0019131429,0.0036588123,0.02272765,0.00089281093,-0.011047936,0.0012628764,0.0025581296,-0.0031460158,-0.011288234,0.0013358088,0.0013725747,0.0010757011,0.0015550713,0.00087829976,0.0011733357,0.0011311264,-0.0016084122,0.0018894711,0.0018767585,0.0010417068,0.0019261943,0.002800834,0.0063982545,0.002642398,0.0021373506,0.0011030172,0.0011387316,-0.012660113,0.0028597193,0.0051288144,-0.019143092,0.026017917,0.044151016,0.040400214,-0.0038916534,0.03401371,0.0049658325,0.0034789622,0.00060211995,0.0064467844,-0.00047853362,-0.0056472383,0.0032909631,0.0020023766,0.0022884277,0.001183537,0.0017939385,0.0015799796,0.0018207878,0.0009123014,0.0010804026,0.0010035665,0.0006945218,0.0010522543,-6.1435894e-05,0.0011206259,-0.00796951,0.016537115,0.001806073,0.0029101667,0.0012350777,0.0025417937,-0.002269532,0.0026160066,-2.576549e-05,0.0015194827,0.0019521845,-0.001639462,-0.007547888,0.0030566638,0.0018956165,0.00081485475,0.0036462604,0.00071996276,0.0023074835,0.0006345596,0.002966014,0.0057940525,0.00083604676,-0.00044411235,0.0011019926,0.001834381,-0.0019278964,-0.003080748,0.0033058764,0.007446205,-2.8718323e-05,-0.0025672796,0.0022019763,-0.0030164896,0.0061566625,0.002756619,-0.0075494256,-0.008232069,0.009469158,0.0012255458,0.01682331,-0.0024062176,-0.0015955004,0.0021764021,0.0008522078,0.0018336243,-0.003643381,-0.02998577,0.0078862775,-0.0075186854,-0.0018118065,-0.0012471337,0.0018527701,0.00095368794,0.0012099172,0.002578251,-0.011461689,0.0014953294,0.001425759,0.0015220004,0.0034904897,0.00292743,0.001994423,0.0029831189,0.007060475
0.0016217903,0.001393775,0.00090827607,0.0007817061,0.002668535,0.00081734156,0.038674083,-0.032024782,-0.0011237223,-6.1987535e-05,0.0013338684,0.0020284257,-0.0005355531,0.0017813186,0.0020357105,0.024488332,0.0016323357,-0.014012852,0.0008264643,0.0019568314,-0.0020299244,-0.020712039,0.0018445596,0.0013035927,0.00052144425,0.0015004202,0.00086823496,0.0010856444,-0.00036144062,-0.0029549887,0.0018482776,0.0019130955,0.0010324524,0.0021519486,0.0021520487,0.0042056725,0.0030819764,0.0008082047,0.0013548186,-0.0001177148,-0.011518009,0.006436497,0.0015019313,-0.011102309,0.021365505,0.0123383105,0.00902209,-0.0010884762,0.045450848,0.0041615465,0.0040284246,0.00020537186,0.006315059,-0.0014047291,-0.0069171656,-0.014907226,0.0017438408,0.002414859,0.0011644079,0.00149013,0.0019605039,0.002044668,0.0008376996,0.00090037583,0.0007775621,0.0011455494,0.0013509843,0.00082038174,0.0024525395,-0.004846495,0.006869684,0.0015031068,0.0026004598,0.0013931099,0.0030180581,-0.0030108043,0.0026668275,-0.001867455,0.0011989592,0.00033213175,-0.0010412689,-0.010549011,0.003227079,0.0017768802,0.000694876,0.0034295418,0.0052064518,0.0021374135,0.0061964295,0.0028497248,0.0059853485,0.0017704366,-0.0022171796,0.0017780394,0.0015899362,-0.0011859783,-0.0035218075,0.0020788542,0.006603687,-0.00055274647,-0.00042974026,0.0021372675,-0.0012686476,0.0014737012,0.0033183042,-0.025642073,0.00019245433,0.00902285,0.00050090125,0.035767257,-0.0015821127,0.0024651045,0.0026678827,-0.0010404586,0.0020885428,-0.0050040446,-0.06340869,-0.000555224,-0.005133992,-0.0021966721,-0.0025624973,0.0019871593,0.0015245199,0.0009514642,0.0017971073,-0.012382875,0.0013019743,0.0011100245,0.0011921582,-0.0022617513,0.0033931579,0.0023335223,0.0022394059,0.0027875318
0.0016739958,0.0013490424,-0.00091568247,0.000262915,0.002781131,0.0012755939,0.026245223,0.013108887,-0.0038588939,-0.00021862902,0.0012094236,0.0017997575,7.1204144e-05,0.0019988243,0.0026656245,0.014880958,0.0010860505,-0.011099322,0.0016937386,0.0014927024,-0.00031994973,-0.006127712,0.0015287761,0.0012602053,0.0008326933,0.0014406923,-0.00033168937,0.0007025953,0.00013825503,-0.005309727,0.0018309408,0.002054924,0.0010697637,0.0039566006,0.0017563314,0.0017795281,0.0022627055,0.0017387988,-0.001755301,0.0006149172,-0.010015152,-0.006265482,-0.001978341,-0.0049792645,0.0075557134,-0.132539,0.011759829,-0.0039208154,0.035816185,0.0028747402,0.00549734,0.0006646307,0.0040329346,-0.0033472034,-0.005966374,-0.0140389325,0.0016511353,0.0023400397,0.0011491461,0.0019427494,0.0018378663,0.0021400019,0.00057286915,0.00053768925,0.0012134468,0.0008570379,0.0013829469,0.000791892,0.0014888123,-0.0020554403,-0.0044894265,0.0039727204,0.0027595242,0.0013760297,0.0016778373,-0.0029360396,0.0027360579,-0.0035519723,0.0018311562,0.0020067533,-0.0020092211,-0.01872509,0.0030481466,0.0019818202,0.0006851324,0.003040176,-0.0020166738,0.0022011762,0.01186851,0.0028327124,0.0046441327,0.0015996689,8.382561e-05,0.0019021733,0.0016308554,-0.002670538,-0.0027966513,0.0037447624,0.0076581286,3.6462432e-05,0.00028418325,0.001197419,-0.00053449516,-0.0037339826,0.0052367533,-0.004439405,0.0045094364,0.010323852,0.0029236535,0.0052514896,-0.0020032125,-0.00046612986,0.00041590707,0.0022007993,0.00371031,-0.006908897,-0.025462367,-0.0011812533,-0.008449683,-0.0010719849,-0.0011654069,0.0018447677,0.00058120216,0.0010642284,0.0021382421,-0.009778346,0.0006061198,0.0011725781,0.0013862931,0.0005100449,0.0022003138,0.0018438892,0.0029527957,-0.00290333
