0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,60,62,63,64,65,66,67,68,69,70,71,72,73,75,76,77,78,79,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,97,98,99,102,103,104,107,108,109,110,111,112,113,114,115,117,118,122,123,126,127,129,132,134,140,144,147,148,150,151,152,154,156,158,161,162,164,165,166,168,169,170,171,172,173,174,177,178,179,180,181,182,183,184,185,186,187,189,190
0.0015782922,0.0013402594,0.00032430474,0.001314587,0.0023335314,0.004387592,-0.007977079,-0.0004110762,0.001181727,0.0017686752,0.013561872,0.062207706,-0.01576727,0.0009684464,0.000636176,0.0012175825,0.0024310325,-0.0020689946,0.003830548,-0.0023198875,0.0029595883,0.00512834,0.0010056265,0.0013720925,-0.0003015892,0.00066216034,0.0007853772,0.0025044335,0.0021828709,0.00064331683,0.0016726576,-0.0019641598,0.0018594278,0.0011857566,0.00062648236,0.0014732151,0.00078856683,0.0020458556,0.00034409016,0.00030035444,0.0032494662,0.0024543523,-0.00059000414,0.0012878822,0.0043977085,0.0120072635,-0.006601306,0.0055615003,0.0023982082,0.0067881634,0.0018314144,0.011049553,0.0017577813,0.028782304,0.0026646391,0.0014946501,0.004216909,0.006529976,0.0016182298,-7.139772e-05,0.0016695787,0.0018500448,0.0018341976,0.003054595,0.00046102947,0.003363822,0.0034451168,0.0028005606,0.0025104738,0.00075006613,0.0007836905,0.0027186454,0.0005211031,0.00066334923,0.0031395685,0.0022466134,0.0015417958,-0.001158402,-0.006772253,0.0029378315,0.0046354327,0.0012222765,0.0025791824,0.003294065,-0.0013054085,0.0020603626,0.00031748813,0.0031402258,-0.005242219,0.0023352602,0.00043494525,0.006180558,0.0016618817,0.004201523,0.0015538658,0.00616069,0.0014665129,0.002621318,0.004095936,0.001667726,0.014619485,-0.004417077,0.0011076969,-0.007784164,0.013303582,0.0029505899,0.0043085017,0.021807436,0.005208937,-0.002634526,0.020510184,0.031447437,-0.0060013467,0.028860217,-0.0108867,-0.005393802,0.007869178,0.0026005993,0.0037202162,0.027869847,0.0066839904,-0.00931126,0.007262913,-0.0015012879,-0.039617114,0.004564967,-0.0008322566,-0.013649426,0.006052534,0.005020317,-0.007905576,0.006200036,-0.002015278,0.0026091323,0.02688811,-0.017384432,0.0009353544,0.0023469576,0.0020308325,0.0017584504,0.0035013147,-0.0019725554,0.0011612251,0.0015878602,0.0014890246,0.004036373,-0.0053590876,0.0021827794,0.0024356872
0.0016635266,0.0012650045,0.0017175692,0.001861273,0.0025428194,0.0033240048,-0.0021070947,-0.00019373313,0.0004902547,0.0017166086,0.036343068,0.0020698155,-0.005307861,0.00093735376,0.0005445533,0.0008336681,0.0016325294,-0.0027978278,0.0020846315,-9.228574e-05,0.003139848,0.004719713,0.00090952276,0.0012203701,0.0002472329,0.0007838238,0.00073287706,0.0021301028,0.0022428366,0.00058167963,0.0022154946,-0.0026597432,0.0027295905,0.001199157,0.0004446377,0.0014804624,0.00026302182,0.002380708,0.0010490076,-0.00037585886,0.0020882795,0.004087265,-0.0006238795,0.004900871,0.0070420383,0.009116951,-0.0059757903,0.0043256804,-0.0025729646,0.018893847,0.0013633255,0.008098983,0.002051785,0.033243287,0.0026783592,0.0015825538,0.00067250855,0.006198899,0.0014911229,-0.00034889198,0.0019943314,0.00225011,0.0017012205,0.0030676385,0.00048556988,0.0032034123,0.0035140857,0.0029716915,0.002567681,0.00057839125,0.0011090672,0.0023535525,-0.0007811282,0.0006862831,0.013177448,0.0024509674,0.0016161214,-8.510323e-05,-0.0019434218,0.0020948844,0.003602113,0.0012956958,0.0028454408,0.0042540003,-0.0009658297,0.0024256418,0.00089462195,0.0023410474,-0.0020998628,0.0031452808,-0.000809359,0.0041903094,0.001975626,0.0076037375,0.0021188625,-0.0038476253,0.0025886756,0.0035904555,0.0041046836,0.0016727445,0.010988991,-0.005348206,0.003941086,-0.004006542,0.0075175315,0.0034044133,0.004021566,0.020632327,0.0018965665,-0.0030530493,0.014124218,0.025917716,-0.005807998,0.026558466,-0.0036886767,-0.0013138925,-0.0068462603,0.0025516,0.0035204762,0.023326434,0.0024478761,-0.007234626,0.004898267,0.0013715351,-0.02903607,-0.0006390775,0.00047376586,0.008862962,0.0076754605,0.0040812455,-0.0029076068,0.0066587706,-0.0016374865,-0.0006833377,-0.01511737,-0.0026586438,0.00035698118,0.005165884,0.0021704258,0.0023527509,0.004530748,-0.00122753,0.0010897276,0.0014466454,0.0026348222,0.004108873,-0.00485625,0.0022183985,0.0011669328
0.0016454055,0.0013391027,0.00021274158,0.0011316653,0.0025289382,0.0037704995,-0.008224276,0.00023092076,0.00096450973,0.0017916829,0.03275361,0.14788745,-0.008119749,0.000988738,0.00047607406,0.0014838174,0.0011831315,-0.0034762444,0.0036861692,-0.002027335,0.0027727792,0.005205224,0.0012761775,0.001068856,-0.00038602808,0.00062013266,0.00067059416,0.0021637075,0.0021561251,5.224504e-05,0.0020288893,-0.002153164,0.0024762838,0.0012589952,0.000909912,0.0014508084,0.0020274238,0.0020091145,-0.00053382403,-0.0016168817,0.0013559811,3.204508e-05,-0.00070901826,0.005654506,0.0022881222,0.009017382,-0.0041115996,-0.00016943806,0.018396484,-0.018392406,0.0015384441,0.007951969,0.0017605304,0.012498862,0.0024546075,0.00024056871,0.003145474,0.0050163628,0.0014365048,9.938063e-06,0.0017551952,0.0023093042,0.0016464592,0.0030609476,0.00032042153,0.0030620536,0.003329001,0.0025372258,0.0024589584,0.000533865,0.0008921406,0.003203717,0.0007180785,0.00049577834,0.010322701,0.0023254037,0.0016048539,-0.0006923619,-0.0016045247,0.002347995,0.005150728,0.0011820799,0.002355593,0.00028510834,-0.00038484184,0.0031260948,0.0006633676,0.0026341423,-0.0070419866,0.002417235,0.001954358,0.0026579683,0.0018050162,0.006919263,0.0024649906,-0.013805778,0.0024283414,0.00451247,0.00369349,0.001538961,0.014503755,-0.0040819156,0.006408059,-0.007248771,0.010722619,0.006073108,0.0033364953,0.023488896,0.0024019235,-0.002217032,0.013127308,0.028457288,-0.005051669,-0.0037289113,-0.003132922,-0.008158009,0.00083201006,0.0026186502,0.0033320214,0.018791271,-0.0013732776,-0.0113878455,0.003932802,0.00013556593,-0.026596354,0.0040009487,0.00072306796,0.0017911777,0.0049971133,0.00943975,-0.0040093423,0.007015747,-0.002497466,0.0020706356,0.0013332963,0.016005963,8.312678e-05,0.0020840298,0.0017808033,0.0029935313,0.0025065213,-0.00054466055,0.0010050334,0.0013643061,0.0025293913,0.007628352,-0.0050302604,0.0020306837,0.00020996394
0.00170379,0.0012455974,-5.2789932e-05,0.0012343562,0.0023089168,0.004012491,-0.014264684,0.00013616255,0.001230934,0.0018696162,0.023998756,0.08652375,-0.0090545,0.0009823348,0.0004970754,0.0010681526,0.0007604994,-0.003884768,0.0022556991,-0.0028786976,0.002033074,0.0048450283,0.0006043627,0.0016574073,-0.0011399977,0.0007207212,0.00062754255,0.0017074166,0.002136691,-0.00021744585,0.001821408,0.00074428966,0.0013646598,0.0012875792,0.0006735384,0.0014336668,0.001999141,0.0008301183,-0.00078997517,-0.0020038849,0.00029068632,-0.0021303757,-0.0015356472,-0.005831499,0.0008365314,0.00874846,-0.00087949215,-0.0020946998,0.012596288,-0.014490163,0.0011985655,0.015968068,0.0019760057,0.005911243,0.0026112932,0.0006857116,-0.0037411156,0.0037644864,0.0012165542,-1.5230855e-05,0.001786718,0.0020639002,0.0017209438,0.002744742,0.00040567762,0.0031737196,0.0030067198,0.003262518,0.001988322,0.00031083435,0.001098178,0.0028355483,0.00055310584,0.00080850156,0.017189002,0.002162663,0.0022581567,0.00038502135,-0.001578541,0.0014177058,0.0034116942,0.0013594447,0.0021973145,0.003755024,8.2317674e-05,0.0025629853,0.00069314305,0.0025372645,0.0011259334,0.0023275104,0.0014725019,0.003793816,0.0014970789,0.0052917753,0.0010512046,-0.012349557,0.0026850724,0.0013087528,0.0036501738,0.0017858,0.01813465,-0.003051071,0.007315483,-0.008732458,0.010807361,0.004571456,0.0034550338,0.025875948,0.0027953659,-0.0024712807,0.015412978,0.016969105,-0.0060025826,-0.017806452,-0.009688204,-0.009313968,0.008372337,0.0036549254,0.004575387,0.025115259,0.005035763,-0.012087545,0.009783981,-0.0022859182,-0.021241121,0.0061699976,0.0036214255,0.010060849,0.005416357,0.010625668,-0.012762698,0.0072237644,-0.00409264,-0.0008040249,0.009080762,0.025452532,-4.1901076e-05,0.00442864,0.001436516,0.0010699565,0.0032110729,0.0009984098,0.0012129912,0.0013329018,0.0014777002,0.009679393,-0.005923418,0.001791694,-0.00052238815
0.0016272952,0.0012514838,0.0009410938,0.0013457844,0.0020664504,0.0049234005,-0.004011907,0.0011965723,0.00090665574,0.0018930176,0.010374978,-0.054324314,-0.0052340655,0.0010059339,0.00048875104,0.0016813531,0.0012062466,-0.00063887425,0.0040339977,-0.00089263264,0.0025813007,0.0045958715,0.00044395696,0.0009903342,-0.000652022,0.0001827213,0.0006700044,0.001885298,0.0021001138,-0.00068368955,0.0018518595,-0.0018063857,0.0024031687,0.0013409485,0.0008094759,0.0014445459,0.0040653753,0.0004017521,0.0009544251,0.00023462498,0.0008379927,0.001552187,-0.0006726406,-0.005293203,0.0013772299,0.010121457,0.004364524,0.0040117875,0.038001057,0.003923003,0.0010665178,0.010264671,0.001437701,-0.0020723203,0.0024963336,0.0011477824,0.0016234505,0.0029463535,0.0014813051,0.0001824733,0.001913779,0.0020063159,0.0016948608,0.002867346,0.0006208903,0.0031487204,0.003010699,0.0035410353,0.0019928722,0.0005792201,0.0013425048,0.0029532928,0.0006812867,0.00073594507,0.028247548,0.0021032956,0.002279039,-0.0010328278,0.0037174518,0.0022730443,0.0049555185,0.0010892577,0.001885512,0.0031006718,0.00021213865,0.0020163069,0.00081799255,0.0027545423,0.0022504483,0.0019881157,0.003438656,0.0031115804,0.0011063361,0.0066487016,0.002691198,-0.0035517358,0.0017953845,0.0022462485,0.0035549232,0.0016386464,0.020527573,-0.0049108304,0.008264937,-0.007505087,0.005777978,0.0043973075,0.0044016843,0.024520703,-0.0031619668,-0.0033263841,0.025241833,-0.0030289846,-0.0035660584,-0.01031411,-0.01128338,-0.009139251,0.0070559075,0.0031262392,0.008031925,0.00876071,-0.017385827,-0.01021123,0.0033590456,0.0011542923,-0.021166302,-0.000691974,-0.0008835224,0.008029598,0.0045304936,0.009072449,-0.009796841,0.00664033,-0.0029240001,-0.0009718219,0.033227134,0.0214551,0.00027161057,0.0031315389,0.0017880412,0.0025593431,0.00074079266,-2.0226022e-05,0.0011286228,0.001612323,0.0007314266,0.009233696,-0.004537254,0.0026059833,0.002527942
0.0017143814,0.0014496158,0.0014287272,0.0016378115,0.0016239821,0.004065825,-0.0032340845,0.002292227,0.0004505303,0.0018560691,0.03225708,0.102563694,-0.0027492857,0.00095386856,0.0007459772,0.0016213509,0.0010346709,0.0019518943,0.0023640457,0.000779575,0.0020600324,0.004404753,0.00032929526,0.0012161925,-0.0011012272,2.4689478e-05,0.0007074354,0.0020759148,0.0020682577,-3.9369737e-05,0.0019004461,-0.0016525981,0.0042604012,0.0012794028,0.0005437235,0.0015014057,0.0037682557,0.0002688866,-0.00054736703,-0.0010413401,0.0012390281,0.004865165,-0.0013533717,-0.011389888,0.0026760167,0.008193136,0.008736216,-0.00035302585,0.0716374,0.0060201087,0.0007452784,0.007586377,0.0009130897,-0.005854679,0.0026719116,0.001995624,0.0032074333,0.00448024,0.0015846452,0.00010023763,0.001576893,0.0018234156,0.0015974224,0.002705538,0.0006063893,0.0032044216,0.002769457,0.0026414837,0.0021808497,0.0002339273,0.0013599594,0.003000105,0.0025948293,0.00046078913,0.01535283,0.0023596475,0.0020114495,0.0008977911,0.0055564535,0.0016968333,0.0024937938,0.0014333355,0.0021202138,0.0030377903,-0.0011337126,0.001465734,0.0008020685,0.0025810744,-0.0020580986,0.0022827294,0.0027071766,0.0005612269,0.00042910606,0.005621894,0.003069344,-0.013784215,0.0015057451,0.0014561884,0.0035257079,0.0013862818,0.023232229,-0.0056641144,0.0044432473,-9.278116e-05,0.00031181113,0.0030731692,0.004557505,0.0201219,0.00051190075,-0.0046542487,0.021768287,0.004945081,-0.00051652757,-0.0043539894,-0.015202885,-0.00657266,0.002883533,0.0035846431,0.009803383,0.01617598,-0.019223953,-0.007690245,0.011687537,-0.002341461,-0.0131795285,0.008963558,-0.0001274732,0.017027844,0.0028823493,0.0037856982,-0.02308903,0.005772699,-0.0045987978,0.001494858,-0.008304951,-0.00832931,0.0003267159,0.001731024,0.0016862234,0.001130169,0.003061334,0.0020602935,0.0010372195,0.0010672947,0.0028940875,0.010503477,-0.0027389885,0.0024838303,0.004025266
0.001680538,0.0013686698,0.0012973202,0.0007003719,0.0021464739,0.004153885,-0.0060376213,0.0003985358,0.0005940987,0.0018600059,-0.008118564,0.061795603,-0.0025105202,0.0009209504,0.000538354,0.002240554,0.000898604,0.0018821245,0.0041168355,-0.0017419625,0.0032425048,0.004139239,0.00022307684,0.000807904,-0.0006288018,0.0002026232,0.00072410784,0.0018926683,0.0020344264,-0.00015335686,0.001975499,-0.0008343017,0.004136174,0.0013105571,0.0007530423,0.001526248,0.001607334,0.0012227176,0.0007110222,-0.0010191873,0.0008153355,0.0022495429,-0.00066682213,-0.009345449,0.001875121,0.0070001367,0.010182411,-0.00701831,0.06228167,0.0020111161,0.00014093009,0.007013342,0.0012620256,-0.001374397,0.0031659543,0.0013920744,0.004669292,0.0019573742,0.001610467,0.00034601064,0.0020331072,0.0016784694,0.0018454443,0.002589362,0.00084312505,0.003114397,0.0027521797,0.0026029663,0.0021050144,0.00030184857,0.00088009046,0.0026989866,0.0023924038,0.0007694205,0.019986345,0.0020154289,0.0012736169,0.0018334966,0.0056034806,0.0023202635,0.0043638763,0.0011191057,0.0015185112,0.0028108528,-0.0009889425,0.0017714984,0.0009027992,0.0013541168,-0.0029637744,0.0020679024,0.0034115813,-0.0010533085,0.00056804944,0.005464734,0.0021839328,0.0090038115,0.0015214995,0.003448927,0.0036618977,0.0014787131,0.016982479,-0.0044953874,0.004955174,-0.005787705,0.0075601167,0.0033333125,0.0051201675,0.024874575,-0.0022132194,-0.006147166,0.019787638,-0.013008908,-0.0022757165,-0.010333177,-0.016651247,-0.0033108455,0.0048986822,0.003110163,0.0069872546,-0.0032269126,-0.020040473,-0.0058127097,0.0009763207,0.002969988,-0.016473318,0.011718846,-0.0023442127,-0.011496849,0.0041077426,0.0066529564,-0.028786559,0.0043100165,-0.0022374683,-0.001387515,0.020863699,-0.01980531,0.00065234135,0.0026909236,0.0013852391,0.002056308,0.0012794527,0.0017173346,0.0010536339,0.0018742376,0.006030637,0.009431739,-0.0012088147,0.0024830531,0.0037189384
0.0017014035,0.0013413364,0.0016521596,0.0015094316,0.0019394974,0.0038782915,-0.005749701,0.00043698173,0.0018864531,0.0019029393,-0.034703415,-0.023727067,-0.004834829,0.00094199984,0.00068544154,0.0014122142,0.00075045606,0.00025232602,0.0019474936,-0.0019029607,0.0021522988,0.0038957864,-0.00041837085,0.0016551333,-0.0007214041,-0.00040187396,0.0007137855,0.0019241496,0.0020601247,-0.0007551218,0.0016772789,-0.0013315963,0.005644035,0.0012480177,0.00058061763,0.0014833892,0.0031875926,0.0004242582,0.0006313273,-0.0023762253,-0.001308662,-0.0009550481,-0.0011892463,-0.0074223806,0.0030021549,0.00057552324,0.0072049038,-0.006831124,-0.0016669625,-0.006064028,0.00060292456,0.00026903115,0.0010528598,-0.006362534,0.002642776,0.0021695232,0.0029016403,0.004774335,0.0016715024,0.00060430117,0.0016599142,0.0016049454,0.0017701513,0.002829112,0.0010131119,0.0029408652,0.0028812895,0.002203114,0.0019875627,-0.00015296953,0.0009554541,0.0027786228,0.0039045347,0.00089751184,0.019186905,0.0020042425,0.0014484402,0.00056870916,0.0017376771,0.00249638,0.0040926933,0.0013886322,0.0014481511,0.0013984566,-0.0015399064,0.001907947,0.0010676628,0.0021165526,-0.009454247,0.0023332958,0.0026855234,-0.000736363,0.00038467164,0.0045887227,0.0024744973,0.0023063503,0.0012034697,0.0049875523,0.0036065297,0.0015716498,0.026335351,-0.005282022,0.0043215486,-0.00031220505,0.009245477,0.0022758176,0.004660166,0.023550387,-0.0019689891,-0.0048125726,0.015513969,-0.0065933596,-0.001802363,-0.022265894,-0.008473037,-0.0069401665,0.0065926574,0.0031415648,0.005309559,0.00500897,-0.01351785,-0.0041556135,-0.00084853964,-0.0013437382,-0.009485507,0.009434489,-0.0024269533,-0.017019067,-0.00025095168,0.0031820065,-0.027517224,0.0052556056,-0.0036268863,-0.0004950102,-0.0015232274,-0.01856514,0.00034087632,0.0017752177,0.0013107369,0.0016678283,0.002891281,0.00026417032,0.0010457572,0.0013271978,-0.0028649638,0.010801611,-0.004492114,0.0025660535,0.0025718603
0.0016706475,0.001365816,0.003052702,0.0019987654,0.0016149592,0.0040945513,-0.0022520544,0.0027007966,0.002317735,0.001991594,-0.0111026345,0.059396416,-0.004317302,0.0010103863,0.000578723,0.0018460191,0.00049285335,0.0006835441,0.0047732964,-0.0002360458,0.0027557588,0.0035231367,-1.0881455e-05,0.00085909467,-0.00023511706,7.087819e-05,0.0007432463,0.0022853746,0.0020835237,-0.0011190793,0.0019940932,0.00015699568,0.00433604,0.0012692327,0.00072659046,0.0015123282,0.0031633044,0.0005588444,-0.0015623079,-0.0018948283,0.00038900302,-0.0009019055,-0.0010778661,-0.0021264188,0.0026535091,0.0012801973,0.0039546946,-0.003408896,-0.0010079291,-0.0046534427,0.0013750219,0.004221599,0.0016315752,-0.009218356,0.0027806372,0.0022612768,0.007682666,0.0042867404,0.001619794,0.00023829725,0.0012632159,0.0015502705,0.0019246981,0.0031899803,0.0010012799,0.0031661857,0.0027119832,0.0023394723,0.0019300999,0.000833362,0.0009587091,0.0024366656,-0.00092544977,0.0008195056,0.023748664,0.0017930331,0.0018870654,0.0014424347,0.006180865,0.0024472296,0.0019607453,0.0012502648,0.0012955515,0.002357635,-0.00043790077,0.002943719,0.0007578451,0.0026924275,-0.006151205,0.0027574669,0.002982177,0.0033666461,0.00069226936,0.0042371578,0.0019482067,-0.0032853864,0.00076191244,0.0076188873,0.0037150513,0.0019401317,0.01493631,-0.0025690985,0.0050671836,-0.00020299219,-0.0054158964,0.003611112,0.0039699255,0.018344777,-2.6529618e-05,-0.0018222104,0.015317783,-0.0014014532,0.0016547241,0.009111632,-0.009121004,0.0006869087,0.0021757206,0.003300872,0.0041028135,0.0032259242,-0.018723948,-0.004469608,-0.0005490159,-0.0007498111,-0.00028603792,0.015924232,-0.0070130858,-0.022602215,-0.004889763,0.0052087763,0.00037606657,0.0032217174,-0.0067570405,-0.0012827792,0.009838395,-0.037271257,0.00040629512,0.0049720206,0.0010570976,0.0031807902,0.002520322,8.506828e-05,0.0010280658,0.001770243,-0.0019068482,0.008551022,-0.004489232,0.00199285,0.0018375561
