0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,80,81,84,85,86,87,88,89,90,91,92,94,95,96,97,98,99,101,104,107,108,109,110,112,114,117,118,119,121,122,123,124,126,127,130,132,135,140,142,144,147,150,151,154,155,156,158,163,164,165,166,170,175,177,178,179,180,181,182,183,184,185,186,187,188,189,190
-0.000911348,-0.00014365472,-0.001313012,0.00092892075,0.0005201522,0.0015650538,-0.0028785525,-0.0051561743,0.0013180096,-0.0005164806,-0.006683108,0.011146969,-0.00031835109,-0.0004408609,-0.0028233645,0.0021599226,0.013513965,-0.00035014134,0.00014745828,0.0020374868,-0.00082475797,0.0011854228,0.001665429,-0.0013853057,0.025038144,0.00030804213,-0.00077697734,-0.00017214759,0.0018486663,-0.0005864787,-0.0002229927,-0.0012225547,-0.00029735971,-0.0005325664,-0.0003778454,-0.0012204014,0.00076675427,-0.004106584,0.0015540062,-0.0019790295,0.0020940697,0.004220455,0.0038831271,-0.02051688,0.0016235553,0.0048234104,-0.0074128523,-0.009931932,-0.017554265,0.00089182705,0.00514024,-0.007491786,-0.012358809,-0.0011217928,-0.0010947275,-0.007490341,0.030457653,-0.009047928,-0.00033386002,-0.00028773386,-0.0014247639,0.00061562064,0.00033224627,0.00052143726,-7.582059e-05,-0.002200147,0.0002640113,0.0039806063,-8.746639e-05,-0.0013339594,-0.00049705,-0.00033780633,0.00028264997,-0.0019432051,-0.00036492595,0.00049900106,0.0007145937,-0.0033134741,-0.00049908774,0.0026285306,-0.0037670564,-0.00010964863,-0.0051225396,-0.002039647,-0.003156076,-0.005728185,-0.018446459,-0.011234948,-0.013458237,-0.001196115,-0.0010954018,0.0008370095,0.0024165453,0.00013548687,-0.0016205464,-0.010544392,0.0034312783,-0.0047178385,0.0035981429,-0.001122568,0.009094038,0.0031611747,0.020420939,0.03490791,0.016155576,0.017226305,0.00026291286,-0.028720811,-0.026243094,0.0038620264,0.0017547873,0.014937548,0.010251215,0.005422978,-0.050465804,0.00095174694,0.0030275092,-0.0015899104,-0.0077626733,-0.0045821285,-0.003778535,-0.008383683,0.016761417,-0.0016539487,-0.0047774543,0.008119702,-0.0022418876,-0.0017404105,0.00050663075,-0.004602106,0.0027701391,-0.00020295974,-0.00014570424,0.00074282935,0.0026708415,-0.009044907,0.00033894242,-0.00096770097,0.00066581403,0.0053579607
-0.00090756675,-4.8760376e-05,-0.0010852705,0.00090905244,0.0010546375,0.0009656088,0.0055901674,-0.007749662,0.00013251211,-0.00044168826,-0.013916089,-0.0036701441,-0.00023963509,-0.00018183903,-0.0031677017,0.002057853,0.018238932,-0.0005966373,0.00045956564,0.0020650425,-0.0011199598,0.0019722367,0.0020796785,-0.0012025472,0.015655203,0.0001931507,-0.0007732041,-0.00021084436,0.0021412843,-0.00100893,0.00047848228,0.00075020804,-0.0003361658,-0.00026105615,-0.00040878524,-0.0010373441,0.00065044005,-0.004098699,0.0014785167,-0.0010246411,-0.0030625218,0.0038132772,0.003280446,-0.022728782,0.0033752488,0.0038401913,-0.0113308625,-0.02108312,-0.01771488,0.064488284,-0.001365856,-0.009951978,-0.007624505,-0.001191564,0.000722203,-0.0016284978,0.04446951,-0.008271059,-0.00023668466,-0.00044585578,-0.0014365251,0.0005097301,0.0002559944,0.00069823716,-0.00013785844,-0.002002046,0.00036711295,0.0050421557,0.0003271353,-0.0017496184,0.00019635339,-0.00031668675,0.000328653,-0.0029857918,-0.00027033806,0.0007951516,0.0005144724,0.0028301564,-0.0015426091,0.0023707855,-0.0025366526,0.00032208295,-0.0067097787,-0.0019256532,0.0005881337,-0.009272118,-0.0100696385,-0.009500839,-0.053951513,-0.0020561747,-0.0013317517,0.0053729657,0.0025426892,-0.0003143323,-0.001632022,-0.0034947952,0.0011496864,-0.0013074395,0.0018177025,-0.00032307967,0.00912247,0.0041795834,0.032567743,0.015375507,0.013649462,0.025408458,0.002545324,-0.01617254,-0.02397179,0.0051144804,0.0025741966,-0.0014908011,0.0024970537,0.0033105884,-0.052555516,0.001059845,0.0034812957,-0.0032110943,-0.009754414,-0.0058571193,-0.0005067677,0.0036291024,0.013582719,-0.0074974354,-0.0012761629,-0.0053466493,-0.0019994343,9.3008966e-05,0.00049732416,-0.0045139086,0.0022597078,-0.00020179039,-0.0003808423,0.0011128135,-0.0022036338,-0.008886484,0.0010908645,0.00033393412,0.0004705066,0.007951447
-0.0009041661,0.00018500858,-0.00089317095,0.00055616867,0.00062471064,0.0032387716,0.0005469893,-0.005930126,0.00068261725,-0.00027762805,-0.0102146305,0.004118388,-0.000290372,-0.00031843188,-0.0031234121,0.001603681,0.008846424,0.000607386,-0.00016454035,0.0030476763,-0.0010963454,0.0020662325,0.0022427922,-0.0014408508,0.021330008,0.00023154216,-0.00037969789,-0.00021831025,0.0022317022,-0.000586571,5.5280256e-05,0.0018095453,-0.00019182015,-9.503722e-05,-0.00035196735,-0.001047798,0.00089753425,-0.0029596682,0.002803412,0.00047065257,0.004502236,0.004206244,0.0016090835,-0.012566341,0.0046046167,0.0009923051,-0.01693957,0.015819954,0.005585629,0.088654205,0.0027073207,-0.010393515,-0.006947312,-0.001434726,-0.0003216569,-0.004106462,0.027323015,-0.009022535,-0.00038764265,-0.00051264965,-0.0018058291,0.0005984942,0.00014881366,0.0004287937,1.2284822e-05,-0.002144631,0.00026806566,0.0041584964,9.797854e-06,-0.0007733621,3.2589516e-05,-0.00088581606,0.0011384505,0.00026411074,-0.00013373909,-0.00081964064,0.0017099946,0.0037788362,-0.0007227994,0.0021065555,-0.0045689694,0.0011570598,-0.0047159633,-0.002041781,0.0020540056,-0.012033128,-0.011348805,0.0060093305,-0.05956137,-0.0016971403,-0.0017098641,-0.0036144054,0.0029969844,-0.002056134,-0.0018092245,-0.004410136,0.00046008395,-0.0037743319,0.0046351957,0.00043824836,0.008646888,0.00044691324,0.01905156,0.008071691,0.043767944,0.040598772,0.0032774946,-0.012425742,-0.020069597,0.0026861974,-0.00044448205,-0.0040546698,0.009806661,0.015844904,0.06713269,0.0035137339,0.0028834878,-0.0014488922,-0.004128977,-0.008104139,-0.0012425109,-0.0038703792,0.0049815443,0.00028926536,-0.009533577,0.0026389493,-0.0011873264,-8.765004e-05,0.0003595038,-0.0023832123,0.0024713157,0.00019251554,-0.00036759605,0.0006870958,0.0014484659,-0.013397191,0.00036615654,-0.0031553425,0.00037749475,0.006873299
-0.0008857382,7.5489406e-06,0.00076219696,0.00050800975,0.0009260074,0.0021279736,-0.015117983,-0.0039392207,0.00072793814,-0.00029089156,-0.008785309,0.010146418,-0.0002838309,-0.000100436846,-0.001584353,0.0018434336,-0.0018481527,-0.00073459017,0.00044381077,0.0032187134,-0.0010338759,0.0019098786,0.0020426817,-0.0017670424,0.012591826,0.00020963313,-0.00055607077,-0.00031998922,0.0016462031,-0.0013425853,0.0020386814,0.0004971276,-0.000342905,-0.00040315615,-0.00039833502,-0.0011083514,0.00020541079,-0.004444286,0.0018687862,-0.00089350884,-0.0034561025,0.0043678945,0.0023054846,-0.015866064,0.0038846747,0.004728212,-0.017742934,0.004798083,-0.005873426,0.030256363,0.0003465015,-0.0032853256,-0.009082349,-0.0015443546,0.0014914875,-0.0067567443,0.03314106,-0.006819758,-0.0003699832,-0.0006868068,-0.00125894,4.6663168e-05,0.00023978394,0.0004782588,2.281478e-06,-0.0015273768,0.0004987936,0.0033239485,-0.00011203991,-0.0018888405,-0.00049881253,-0.00061400974,0.00013772877,-0.0019113029,-9.158548e-05,0.0007942359,0.00053045945,0.0021528655,-0.0012952473,0.0011433042,-0.0039931275,-0.0004367896,-0.006306336,-0.0019593427,0.001843816,-0.010327273,-0.011650493,-0.017318403,-0.044561878,-0.0018884436,-0.0019476244,0.0060066953,0.002678569,-0.0017974819,-0.0016110472,-0.0059917015,-6.255163e-05,-0.003420134,0.00220794,0.0003248182,0.00432173,-0.0077108573,0.043011554,-0.0026900934,0.04967684,0.058587104,0.0067035295,-0.013312073,-0.022415403,0.004205359,0.00031271853,0.004370122,0.014450121,0.0047605517,0.026559314,0.00022897328,0.0035578052,-0.002490065,-0.0016888061,-0.0081275,0.00397438,-0.017667506,0.020866035,-0.017829414,-0.0031294967,-0.0061522434,-0.0014749989,-0.001984259,0.000100321675,-0.0026742192,0.0020268345,0.0005136504,0.00012358511,0.00066665566,-0.0012254675,-0.014719821,0.0006693703,-0.0017087267,0.0002705376,0.0070252926
-0.0009018586,0.00017985987,-0.002353717,0.00027258418,0.00097083155,0.0009318085,-0.007156519,-0.00036838604,0.00021728818,-0.0002675515,-0.0048785177,0.011572279,-0.0002534937,-0.00037493758,-0.00043529936,0.0011873833,0.011357281,3.6701385e-05,0.002209439,0.0024571877,-0.00054017856,0.0013915307,0.0021789523,-0.0015212673,-0.004218121,0.00024392917,-0.0009950147,-0.00023968473,0.0016623467,-0.00061706576,0.00072791666,-0.00010330361,-0.00031718035,-0.0003673,-0.00043745537,-0.0016239742,0.0006745576,-0.004438127,0.002610991,-0.0022252037,-0.0011154416,0.004454648,0.0005159499,-0.014578383,0.002437015,0.0031621784,0.0010769292,0.018418137,-0.0065357173,-0.026454573,-0.007587938,0.0023156123,-0.0084294975,-0.0013998788,0.0007368097,-0.009053414,0.042768113,-0.009251757,-0.00033719666,-0.00044634283,-0.0012150478,0.00013477914,0.00040713296,0.00031230648,-0.00021702846,-0.0023153161,0.00026237435,0.0025299194,0.00016911882,-0.0021591466,-0.0006654409,-0.0006523757,-8.308471e-05,0.0005322985,-0.00053720997,0.0005086922,0.0029934554,0.001692635,-0.0016024588,0.0012051567,-0.008543553,-0.00057274126,-0.008690694,-0.0020955661,0.003954789,-0.003115105,-0.022410765,-0.029267853,0.04589544,-0.0015773452,-0.0021364042,0.010789105,0.0020771585,0.0010857171,-0.001459506,-0.0066929893,0.0011491812,-0.0038623572,0.0013191567,-0.0002113147,0.008686436,-0.0011088181,0.039106876,0.0016862545,-0.0038565164,0.028091177,0.0033796532,-0.006123211,-0.023585172,0.0012116092,-0.00028523107,0.006397675,0.010304972,0.002799123,-0.053454287,0.0013536274,0.0031680064,0.003462426,-0.007404843,-0.006262357,0.0057933247,-0.011249302,0.008127889,8.3267405e-05,-0.0020590052,-0.001249031,-0.0017610637,-0.0021238772,-0.00023976622,-0.0028122312,0.0042870436,0.0003208657,2.042008e-06,0.0013423428,-0.0032818741,-0.009062399,-0.00034741315,-0.001454288,9.5965486e-05,0.009702009
-0.0008682432,0.00016656621,-0.002410461,0.00040846242,0.0012114746,0.001974299,0.0076977825,-0.0017071468,0.00050352723,-0.00012906415,-0.0062273922,0.0040223594,-0.00027094368,-7.5901226e-05,0.0016637638,0.0012632632,0.010843144,-0.00045374074,0.0010443607,0.0025698477,-0.00095723366,0.0014399894,0.00043972422,-0.0018444412,0.001283253,0.00028739838,-0.0011186049,-0.00010805663,0.0018603511,-0.0015008708,0.0010655475,-3.5971483e-05,-0.00038670455,-0.00030511443,-0.00037228595,-0.0008418824,-3.3843553e-05,-0.0046459557,0.0017819015,-0.00085777213,-0.004544518,0.0038918038,-0.0013012143,-0.00898832,0.0024454524,0.0019055807,0.0010865787,0.027370285,0.0025687465,-0.04840468,-0.00707303,0.00034766833,-0.0049692686,-0.0009969121,-0.002788879,-0.00845651,0.012900614,-0.0065751555,-0.00023314022,-0.00036353138,-0.0010587949,0.00022790449,0.0003363389,0.0003110921,-0.00019166524,-0.00224596,0.0002764113,0.003375581,0.00013920675,-0.0015602828,0.00017556132,-0.00059939775,-0.0003668719,-0.00010785586,-0.00064605905,0.00094771216,0.0017550867,0.0029692755,-0.0028557163,0.0013582862,-0.0050098696,0.00048456358,-0.009049623,-0.002329989,0.0017625585,-0.0026331432,-0.017407954,-0.00903461,0.018711813,-0.0024666335,-0.0024992998,0.0071116346,0.0027351999,-0.003558812,-0.0015782783,-0.005069708,0.00033020152,-0.0044295597,-7.422125e-05,-0.0010797987,0.014352901,-0.0058271233,0.04165411,0.0038494798,-0.008851645,0.026929842,0.0044394536,-0.019034151,-0.0206678,0.003830459,0.0034153946,0.011421376,0.009318234,0.005068903,-0.003148259,0.0011184944,0.0029679034,0.00027702874,-0.008508751,-0.0053146672,0.006535464,-0.025815912,0.009628443,0.0015081861,0.0016932151,0.0025990428,-0.002838768,-0.0018772257,-5.26053e-05,-0.003028039,0.0033205163,0.0005435021,-6.117323e-05,0.0012580736,0.003413647,-0.006287396,0.0002384367,-0.0039068633,8.774381e-05,0.005166974
-0.00086332543,0.00019219898,-0.001386989,0.0003800538,0.0010508646,0.0007395886,0.012073476,-0.0013783915,0.0009839647,-9.186309e-05,-0.0070206313,0.014356594,-0.0002200905,-0.0005600322,0.00032594334,0.0009960133,0.013441187,0.0007335582,0.0011921772,0.0023761971,-0.0008003309,0.0014286463,0.0013756059,-0.0015333433,0.00773432,0.00029276253,1.466646e-05,-0.00021657922,0.0015352592,-0.00067915564,0.0018416767,0.00028746173,-0.000364333,7.9476464e-05,-0.00037359458,-0.0011575782,0.00031842373,-0.0039653834,0.0024799923,0.0009405065,-0.0016490216,0.00441483,0.004142506,-0.0009446698,0.0026030857,0.0042260434,0.001671188,-0.021535195,0.0132973725,0.08644601,0.0063598994,0.0018286314,-0.008765702,-0.00088390335,-0.0026518463,-0.0061788866,0.025656167,-0.00645993,-0.0002667015,-0.00033462557,-0.0014466097,6.7846835e-05,0.00034324412,0.00035210204,9.091792e-05,-0.001821818,0.00041093735,0.0026310328,0.00033795732,-0.00076072174,-0.0003912265,-0.00087812723,-0.0002121414,-0.0010938458,-0.00062035146,0.0012996161,0.0011174597,-0.0011767274,0.0002201787,0.00031107882,-0.0037024484,0.000113106,-0.008364736,-0.0022514306,0.00087825395,-0.006606366,-0.016305832,-0.004547352,0.007842521,-0.00227156,-0.0018784896,-0.002287135,2.5112715e-05,-0.0020641088,-0.0014882124,-0.0013971447,0.0012217256,-0.0033875129,-0.0005342275,-0.0012344972,0.015168357,-0.00240224,0.053156186,-0.017374417,0.00784548,0.023125298,0.007316149,-0.018622875,-0.019289697,-0.0001935377,0.0008005212,0.0031621242,0.0071899896,0.0015682884,-0.022633178,-7.165738e-05,0.0025355634,0.0006119065,-0.007406359,-0.0036768694,-0.00016116256,-0.00085686106,0.014094385,-0.0017181374,0.0031095836,-0.009261714,-0.0025661893,-0.00025481536,2.8441187e-05,-0.0023757142,0.004199502,0.00050705805,4.0461957e-05,0.0014976206,0.003857823,-0.004355563,-6.767671e-05,-0.007967247,0.0004468081,0.0010699108
-0.0008751624,0.00018388673,-0.001764755,0.0009851619,0.0009979564,0.0025987332,-0.0101033645,-1.6039503e-05,0.00124963,-4.51187e-05,-0.010653647,0.0016936369,-0.00023360725,-0.00039136448,0.0011491821,0.0010218731,0.015455252,-0.00059671304,-0.0007322301,0.002185591,-0.00052191,0.001329114,0.0006869469,-0.0013119688,-0.00056709273,0.00021435264,-0.00014869259,-0.00031822352,0.0010539817,-0.0005932545,-0.00044473974,0.0010092037,-0.00028214636,0.00027503548,-0.00037610054,-0.001064613,0.000118189,-0.0027064409,0.0019408636,-0.0010152161,-0.005600502,0.0041413833,0.0010438032,-0.010587574,0.0052521187,0.0021274362,-0.0058511468,-0.021916702,0.0016906081,0.06334755,0.011423321,0.004285034,-0.0047012614,-0.0011665281,-0.0007400367,-0.0031780256,0.020441752,-0.006692632,-0.00038480453,-0.00042240537,-0.0012253314,-0.00012436678,0.000380744,0.00042324487,0.00018557647,-0.0015329481,0.00041585485,0.003145852,0.0002679792,-0.0010120567,-0.0008410122,-0.00149209,0.0002803808,0.00073109486,-0.00040597472,0.0010295217,0.0016810733,0.0013510992,5.958803e-05,-0.00083256676,-0.002630807,-0.00074536906,-0.007103306,-0.0021106636,-7.805123e-05,-0.0070898957,-0.017380197,-0.03313797,-0.041665565,-0.0015810666,-0.002118447,-0.005635951,0.0001742955,-0.0017667693,-0.0015627607,-0.0010536504,0.0021488252,-0.003265639,-0.00056139845,0.00042326198,0.006257727,-0.009002874,0.03936807,-0.016548004,0.0067152036,0.00557042,0.005644865,-0.026585354,-0.022992313,-0.00044640884,0.0019145637,-0.0030126884,0.012550308,-0.0035476787,0.0021437947,0.00063863944,0.002717968,0.002214819,-0.0049196784,-0.003972,-0.0033537296,0.00025116044,0.0031710814,-0.0043434347,-0.0024464508,-0.008412524,-0.001941246,-0.0014699172,0.00010625511,-0.0036152403,0.004295028,0.00033742184,0.00015965087,0.0011628008,0.0005214416,-0.0038025656,0.0005240208,-0.003767995,0.00067826256,0.0016170917
-0.00088105124,0.00024729845,-0.0013600742,0.00029184105,0.0006223359,0.0032610213,0.01667236,0.001339987,0.00027870882,-0.00016707723,-0.006904586,-0.0051835864,-0.00014142615,-0.00036553314,0.0007498067,0.00093648094,0.009585608,0.0005046995,-0.0006315848,0.0023239264,-0.0010427472,0.0015627177,0.001010522,-0.0012940236,-0.01927764,0.00024750075,-0.00056076545,-0.0001955656,0.0008384622,2.8305652e-05,-0.0012545397,0.0012150742,-0.00030050924,-0.00030562462,-0.0003632674,-0.0011635306,-0.0013363736,-0.002946052,0.0013609979,0.0015493388,-0.0029304426,0.005183248,-0.0041152476,-0.0080149025,0.0013412662,0.0074505564,0.0053530904,0.007677333,0.00043943277,0.09094713,0.008541142,-0.004804849,-0.0023037605,-0.0004552887,-0.0007279078,0.0005538936,-0.022694372,-0.0073262416,-0.000509062,-0.00026322727,-0.0009988935,-3.5283374e-05,0.00046292294,0.00042580665,2.799011e-05,-0.0011522926,0.0002013089,0.0028425618,-1.0411413e-05,-0.002167444,-0.001162165,-0.001491329,-0.0010586518,0.0009724521,-0.0006406184,0.00066045014,0.0004736949,0.005459199,0.0009044861,-0.0007013362,-0.0024605005,0.00084861333,-0.007801078,-0.0021200338,0.000225578,-0.0070871864,-0.019275354,-0.022991586,-0.028064275,-0.00094436604,-0.0022364145,-0.009161219,0.00033213285,-0.0021468305,-0.0012510393,-0.0011598258,0.00042842707,-0.004234284,-0.0012861491,-0.0015481407,0.0021070025,-0.0030908256,-0.020165531,0.03985898,-0.010816291,-0.013295347,0.0074118343,-0.022583291,-0.016738478,-4.1541203e-05,-0.0012919679,0.034326654,0.0066587026,0.005399373,0.08164035,-0.00028090557,0.002132466,0.007815815,-0.009598095,-0.006501382,-0.00057316443,-0.023074893,-0.009354861,0.002056729,0.001778513,0.002315891,-0.0013833392,-0.00201713,0.00044911925,-0.0037610992,0.004554799,-0.0002874564,-0.00015893683,0.0012471288,0.009199219,0.0036943231,-0.000681381,-0.0055989376,-0.00029096485,0.0019407598
