0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,52,55,56,57,58,59,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,86,87,88,89,90,91,92,93,95,97,98,101,102,105,108,109,110,111,112,113,115,119,120,122,123,125,128,130,132,133,134,139,140,142,144,145,147,151,154,155,156,160,161,163,164,165,166,169,173,177,178,179,180,181,182,183,184,185,187,189,190
-0.0034732998,-0.0045471536,-0.007811953,-0.0046424014,-0.004809995,-0.005463777,0.0024280353,-0.013128588,-0.0047473665,-0.0032691464,-0.009770462,-0.002955281,-0.011277186,-0.0037315483,-0.0033810146,0.00014181237,-0.042382624,-0.0009749499,-0.0050721075,-0.0017766804,-0.006359229,-0.0050592986,-0.004909265,-0.0037341665,-0.0030474362,-0.0027247095,-0.0037279937,-0.0036082284,-0.0044223773,-0.004095627,-0.003362183,-0.012684837,-0.004925057,-0.007342246,-0.0035279947,-0.0044264006,-0.0037776234,-0.0030118863,-0.003273834,-0.0062406342,-0.005995899,-0.0073832185,-0.013339425,-0.0040559536,-0.0076411874,-0.017639164,-0.010989048,-0.0062009757,-0.006643756,-0.027002098,-0.030833663,-0.014998183,-0.010455211,-0.0024459674,-0.009685328,-0.015737692,-0.011595679,-0.004131113,-0.0057831225,-0.003959497,-0.004202963,-0.003198263,-0.0028422854,-0.0029375318,-0.0040315557,-0.0037671162,-0.002585892,-0.0037484667,-0.0012662554,-0.00096546294,-0.0036341248,0.0015112766,-0.010764664,-0.002895107,-0.003324851,-0.008956346,-0.00382183,-0.0023400402,-0.0032094133,-0.0018504324,-0.00159048,-0.00085032446,-0.0010229911,-0.002776737,-0.011767619,0.012600612,-0.005847262,-0.0020460032,-0.003645127,-0.0033704028,0.0010166207,-0.0046321326,-0.0022173135,-0.0014836383,-0.002349346,-0.0027665677,-0.004402108,-0.0016074802,-0.0065190378,-0.009358183,-0.0062359134,-0.005320378,-0.009083425,0.0010679733,-0.0061806864,-0.0054163123,-0.0027399417,0.0042245085,-0.0012200851,-0.0018487942,0.00064402283,-0.0014818847,-0.0036889897,-0.050585344,-0.004169019,-0.0022649805,0.0068725436,-0.0008811775,-0.0211564,-0.0035830743,-0.0072180503,-0.013048654,-0.04144742,-0.0043551577,-0.013479747,-0.010857847,-0.007844354,-0.00061193213,-0.008572827,-0.0033059872,-0.006056127,-0.0043903627,-0.0092318235,-0.0061352756,-0.0056711626,-0.0031990802,-0.003299411,-0.012218421,-0.0036983169,-0.0030942073,-0.012784835
-0.0035107562,-0.0045213765,-0.006585567,-0.004690511,-0.004677499,-0.0051555247,-0.008360986,-0.009579852,-0.0037470234,-0.0031432512,-0.0072449916,-0.0024093313,-0.015479975,-0.0037234803,-0.0031340912,-0.00035644468,-0.017329965,-0.0022915332,-0.0060313274,-0.0033787126,-0.006325607,-0.0036414748,-0.0046828785,-0.0039826278,-0.0020233223,-0.0026743005,-0.0038048704,-0.0036029608,-0.003938688,-0.0041493457,-0.0038405606,-0.019257214,-0.005074297,-0.0065537216,-0.0034170896,-0.00428021,-0.0038631607,-0.0035399862,-0.0032134266,-0.008266973,-0.0050965105,-0.0067772446,-0.018787023,-0.0032457234,-0.005209454,-0.011707883,-0.009594954,-0.009469163,-0.0018362853,-0.02649845,-0.005155221,0.0011757292,-0.008009608,-0.0028250862,-0.0058103413,-0.011848226,-0.0024716533,-0.0040701684,-0.0054591037,-0.004061762,-0.003959597,-0.0031396488,-0.0031609572,-0.0029004058,-0.0040981234,-0.0035408407,-0.0025447058,-0.0035218275,-0.0010574526,-0.0010117133,-0.003705196,0.0001731379,-0.00919047,-0.003283181,-0.0014039355,-0.007737533,-0.0040964102,-0.0032260946,-0.003968375,-0.0013898198,-0.008167602,-0.007501354,-0.00065888104,-0.00046822935,-0.011190561,0.0051514762,-0.006772498,-0.0024470089,-0.003531259,-0.0045969803,0.0005475617,-0.004430356,-0.0019534058,-0.0029870379,-0.0021565533,-0.0042084074,-0.0020691664,-0.0011806462,-0.0064423583,-0.010895909,-0.0043557333,-0.0027011891,-0.009032015,-0.0031466845,-0.0070011932,-0.005156719,-0.002717442,0.008051126,-0.0008421023,-0.0019037523,0.00211433,-0.0010261826,-0.0021977925,-0.032433454,-0.0044682575,-0.00062667875,0.001765531,-0.0004502869,-0.019569961,-0.0046782917,-0.010352155,-0.0067058057,-0.0075360998,0.008749168,-0.009836373,-0.03413054,-0.008305348,0.00027263112,-0.0059943125,-0.003325609,-0.01425851,-0.004315857,-0.01089046,-0.007181652,-0.0037719205,-0.0029425612,-0.002766059,-0.007862877,-0.004131589,-0.0030513844,-0.014729108
-0.0034860082,-0.00445471,-0.0045656934,-0.005250093,-0.004536837,-0.0066194152,-0.0011584032,-0.017893776,-0.0039340733,-0.0033240546,-0.0077094426,-0.0024035648,-0.0047820276,-0.003684058,-0.003310673,-0.00017429508,-0.02478612,-0.0012886262,-0.007167212,-0.0059277103,-0.004358229,-0.004117624,-0.004564003,-0.0038682807,-0.0017432319,-0.002462161,-0.0038264247,-0.0035959722,-0.003761189,-0.0040245317,-0.0030726711,-0.014330855,-0.005990108,-0.006077981,-0.0034529353,-0.004347173,-0.0038731971,-0.0034667638,-0.0038086616,-0.0063757636,-0.0046610925,-0.0057819113,-0.009976333,-0.003942807,-0.004004966,-0.0055645164,0.0015294332,-0.012229279,0.0033071875,-0.006710157,0.027944777,-0.0074568344,-0.007617638,-0.0020683287,-0.000796489,-0.006830872,-0.0030274577,-0.0040470078,-0.005473347,-0.0041247616,-0.0040014545,-0.0029692007,-0.0030008175,-0.002721258,-0.0043753097,-0.0033575885,-0.0023950795,-0.0034183187,-0.00074976636,0.0006949667,-0.0040398077,-0.0035103373,-0.011105994,-0.0035219907,-0.002917825,-0.0065191924,-0.003917416,-0.0017762167,-0.0032365415,-0.0012216697,-0.0066239852,0.00025005083,-0.0020561456,-0.0022841056,-0.010023973,0.011593572,-0.007666533,-0.002231043,-0.0040643024,-0.0035617175,-0.00047461304,-0.0041205096,-0.0028691657,-0.001820678,-0.0015000777,-0.0043294863,-0.0040161316,0.00029752532,-0.008895024,-0.0118331425,-0.004991537,-0.0019523567,-0.007512591,-0.0018879987,-0.002232749,-0.004416106,-0.0032561307,0.014924544,0.0011067815,-0.0017782695,0.0015579585,-0.00085890817,-0.0045925253,0.003946986,-0.0037670431,-0.001930091,0.003975775,-0.0015561689,-0.021741096,-0.006352754,-0.0063056094,-0.0082845725,0.027273463,0.0013015548,-0.009260401,-0.011909872,-0.011766875,0.012786126,-0.007887889,-0.003569389,-0.00029264003,-0.004391506,-0.011240562,-0.0069000972,-0.004953804,-0.0030181075,-0.0029087318,-0.009468099,-0.0043523577,-0.0029648624,-0.015023081
-0.0034899812,-0.00443096,-0.0049990867,-0.0042656003,-0.004533497,-0.0054229703,-0.015049855,-0.008444917,-0.0009962787,-0.0033201752,-0.007642033,-0.0019370635,0.0015436454,-0.0036925422,-0.003270312,-0.00081670954,0.015904503,-0.0008890567,-0.006297295,-0.003858663,-0.008412868,-0.0034610266,-0.0043049054,-0.0033987942,-0.0030718464,-0.0027603824,-0.0036250502,-0.0036255338,-0.0035314024,-0.0041295276,-0.0030053298,-0.010197127,-0.0059825857,-0.005316416,-0.003483135,-0.004293382,-0.0039056356,-0.0036353783,-0.0028266015,-0.005491511,-0.0038060355,-0.0034809902,-0.005055831,-0.002044532,0.004928417,0.011439912,-0.00085344375,-0.004361105,0.0022206665,0.0066099875,0.020267542,0.017473003,-0.0049837967,-0.0012466083,0.00020586257,-0.0049274834,0.023314804,-0.004158192,-0.0055116625,-0.0045057125,-0.003541937,-0.0032851987,-0.0028480575,-0.0027836459,-0.004674286,-0.0032273727,-0.002346628,-0.0033346473,-0.00014590452,-0.00081281207,-0.0039721094,-0.0028682663,-0.0075227576,-0.0022724809,-0.0020211923,-0.00961393,-0.0039194385,-0.0028222962,-0.0033034417,-0.0002839232,-0.0074724574,-0.0058617513,-0.0018870336,-0.00042404767,-0.012449677,0.008081695,-0.00640708,-0.0033924258,-0.003117296,-0.0029325597,0.0012117822,-0.0036212727,-0.002982738,-0.0032611561,-0.0020007014,-0.0028550036,-0.0046234084,-0.0008451207,-0.007644915,-0.0130831655,-0.005008017,-0.0007892225,-0.009196744,0.0031432034,-0.0012593468,-0.004268799,-0.005226463,0.0115883425,-0.00082481926,-0.0019311126,0.0019214955,-0.0012922819,-0.0007819868,0.011174645,-0.0042436505,-0.0012255388,0.0031973983,-0.0025433125,-0.020894552,-0.0045294454,-0.0031785949,-0.011194888,-0.03992037,0.007747735,-0.015214205,-0.002642244,-0.0075719636,0.025609547,-0.0063863955,-0.0034266547,-0.017585503,-0.004223035,-0.008464653,-0.0071839397,-0.0023411603,-0.002850189,-0.003182483,-0.004966479,-0.0042311153,-0.0022033048,-0.01144746
-0.0034789396,-0.0043848986,-0.0042617074,-0.0048432983,-0.0041668005,-0.005070668,-0.0045210486,-0.0052110055,-0.001013804,-0.0031577186,-0.00405275,-0.0025231263,0.018280331,-0.0036512422,-0.0032338086,-6.41205e-05,-0.0027405967,-0.0024194424,-0.005074299,-0.005618109,-0.010276383,-0.0043695695,-0.0038465348,-0.003511844,-0.0017338444,-0.0029039378,-0.0036367488,-0.0036410296,-0.003288889,-0.0040130527,-0.0025307934,-0.008200107,-0.005962668,-0.005492886,-0.0033435079,-0.0042228387,-0.0038535488,-0.0034451203,-0.0024796745,-0.0044991383,-0.0029302707,-0.0031956506,0.0067261676,-0.00024855486,0.004073008,0.024018519,0.005187204,0.0013625856,0.0056892154,0.026533239,0.037558053,-0.002890645,-0.0027032993,-0.0007169242,-0.0018712669,-0.0043030833,0.010985466,-0.004178651,-0.0054388363,-0.0044829836,-0.004303776,-0.003513414,-0.0028546203,-0.0026968247,-0.0045837443,-0.0034774097,-0.0020356139,-0.0033615069,-0.00044717948,-0.0014159558,-0.003764852,-0.0045737824,-0.0093644075,-0.0025431125,-0.0037661248,-0.00713653,-0.003832761,-0.0011915431,-0.002857902,-0.0007519525,-0.004788174,-0.008262252,-0.0035139744,-0.00046060936,-0.008789339,0.012110848,-0.0074768933,-0.002159442,-0.0037212216,-0.0037182674,-0.00068402156,-0.00297222,-0.0036790855,-0.003471598,-0.0009912056,-0.0041110353,-0.0042348597,-7.779084e-05,-0.009410694,-0.013577561,-0.0033083446,0.0012926267,-0.005753397,-0.003158407,0.0030755065,-0.0046405476,-0.0034552268,0.0056484505,0.0010861851,-0.0017211669,-0.00018098998,-0.00139566,-0.0023624601,0.0012473216,-0.0040721507,-0.002363198,0.0009420772,-0.0010610583,-0.0129597625,-0.0011197388,-0.002838891,-0.008344963,0.011486977,0.0046411897,-0.011904147,0.018562794,-0.009941231,0.012226224,-0.006170786,-0.0036285487,-0.010093378,-0.0040598228,-0.010373811,-0.008430464,-0.0058773207,-0.0031673305,-0.0033997146,0.0005529444,-0.0041130297,-0.0026781433,0.0016656781
-0.00349825,-0.0045371475,-0.0026911793,-0.004751441,-0.0041338042,-0.0046380423,-0.00978462,-0.0092420215,-0.000120656565,-0.0033533499,-0.007329085,-0.0024618933,0.021420548,-0.0037052766,-0.003264495,0.0006737236,-0.020720696,0.0008346986,-0.004259204,-0.0069612176,-0.010946933,-0.004622502,-0.0042927773,-0.0035361287,-0.0018957962,-0.0029737458,-0.0035512107,-0.003489062,-0.0035618963,-0.004140048,-0.0027159555,-0.008477628,-0.005268488,-0.0049812384,-0.0033990964,-0.0042704893,-0.003776197,-0.0036819165,-0.0028883014,-0.004587609,-0.0028907584,-0.0018704904,0.0041903835,-0.0008221462,0.005676022,0.030819517,0.008775953,0.012405671,0.010092808,0.045441136,0.034449503,0.0067320326,-0.0027452128,-0.00064489496,-0.0041936073,-0.0042834557,0.0037127063,-0.004140884,-0.0053326315,-0.0042938422,-0.0038094097,-0.003801161,-0.00313519,-0.0025577804,-0.0045105023,-0.0034905954,-0.002196153,-0.0032754883,-0.00048159735,-0.0017718329,-0.0032628195,-0.0016838772,-0.007714873,-0.0030396276,-0.0023810747,-0.008200559,-0.004091284,-0.002045811,-0.0031523542,-0.001444196,-0.0048876917,-0.008075154,-0.00064342737,0.0008021557,-0.004076977,0.007555666,-0.007774334,-0.0030009157,-0.0039035275,-0.0033230474,0.0013065628,-0.0019408102,-0.0037640522,-0.0050776773,-0.0014314648,-0.0040486716,-0.003037813,-0.0039264713,-0.0061048307,-0.013006433,-0.0042407163,0.0011074774,-0.0057850005,0.0053966744,0.0009990617,-0.004047455,-0.0038692174,-0.0034541995,-0.0020496927,-0.0019452941,0.0001072185,-0.0010232826,-0.0011607421,-0.038852688,-0.0048393547,-0.0005319047,0.005027915,-0.0021741996,-0.0082739135,-0.0023241572,-0.0017856325,-0.016668698,-0.018789431,-0.0023142248,-0.010307377,0.01325309,-0.007749387,0.050009754,-0.0044462625,-0.0032263913,-0.010438492,-0.003991724,-0.011149143,-0.008579754,-0.0049176035,-0.0028785616,-0.0032427437,-0.00033727332,-0.004540507,-0.002990757,-0.00083649583
-0.0034960776,-0.004475947,-0.004211678,-0.004979072,-0.0039153127,-0.0049367845,-0.014040817,-0.010611044,-0.0044772974,-0.0032186229,-0.0042297854,-0.002541355,0.02349228,-0.0036761286,-0.0031339305,-0.00042554503,-0.014080158,-0.0013175803,-0.0064307447,-0.015526981,-0.013324874,-0.0040984023,-0.0040148343,-0.0031075499,-0.0020335016,-0.0029152215,-0.0042511136,-0.0033793498,-0.003277627,-0.0040684924,-0.0025310994,-0.0068275873,-0.005746388,-0.0058477274,-0.0033844903,-0.00390835,-0.0038058774,-0.003277214,-0.0027084078,-0.0025171374,-0.0024678872,-0.003666539,-0.00018448064,-0.0009666058,-0.0011758379,0.026426138,-0.0017881395,-0.0004589321,0.0019642708,0.03541647,0.0040856544,-0.012352084,-0.003657914,-0.0011310192,-0.005639582,-0.010144136,-0.00392167,-0.0041886154,-0.005219085,-0.0045609875,-0.0042121643,-0.003754616,-0.0030261604,-0.0026309032,-0.0042675547,-0.0033586335,-0.0025826092,-0.0033580072,-0.0002660824,-0.0023730532,-0.00279686,-0.0022941262,-0.01374025,-0.0028892912,-0.004630736,-0.006556879,-0.004025233,-0.0024885319,-0.0038305393,-0.0019279012,-0.0042198445,-0.009105138,-0.0016934867,0.00045790678,-0.017794818,0.009291764,-0.009288669,-0.003141815,-0.004290982,-0.0046145096,0.0017715287,-0.0029373,-0.0031269405,-0.0035873202,-0.0025392289,-0.002449169,-0.00651639,-0.004621397,-0.00659698,-0.00871616,-0.0026721556,-0.004494129,-0.0051773605,-0.0025151842,0.000646623,-0.0044204714,-0.005136945,-0.005117663,-0.0018221296,-0.0020307011,-0.001873154,-0.0013808206,-0.0021638712,-0.016172413,-0.0037544302,-0.0008904773,0.007551211,-0.0011399612,-0.006624537,0.00024161709,0.00037171386,-0.012464208,-0.034243997,-0.0014321672,-0.013172964,0.016189352,-0.008158996,0.042759724,-0.0063929125,-0.003149778,-0.0048914123,-0.0040305206,-0.010830018,-0.008257452,-0.005112101,-0.003143763,-0.0036608288,-0.0058205714,-0.004449302,-0.0026802386,-0.0045849127
-0.00350422,-0.004544705,-0.0029439076,-0.0050762887,-0.0037483328,-0.0043753353,-0.022114897,-0.0016110003,-0.003734213,-0.0032441744,-0.0042062798,-0.0030250628,0.022605838,-0.0036668796,-0.0032317422,-0.0012734735,-0.026828757,-1.0509097e-05,-0.004326515,-0.013187793,-0.012639698,-0.004512608,-0.0046231137,-0.001975605,-0.002349811,-0.0030806796,-0.0038831339,-0.003457123,-0.0034559667,-0.004130872,-0.002524446,-0.009203387,-0.0057332986,-0.006241287,-0.003426661,-0.004226991,-0.003859281,-0.0035091324,-0.0019582547,-0.00230921,-0.0028427865,-0.005603978,-0.009726329,-0.001483675,-0.00459864,-0.009127846,-0.009771943,0.0060307477,-0.0068172333,0.008240637,0.011887727,0.014236887,-0.0037835636,-0.0018043248,-0.006490165,-0.009889691,-0.0032587438,-0.0041094194,-0.005541691,-0.004298432,-0.0040428825,-0.0035511889,-0.0031259446,-0.0025176702,-0.004480472,-0.0033537755,-0.002839221,-0.0033252211,-0.0011315589,-0.001919301,-0.0028208096,-0.0012516071,-0.011782607,-0.0014438246,-0.004153221,-0.0055819037,-0.004007478,-0.0037368287,-0.003988925,-0.0021272595,-0.0029082184,-0.010188516,-0.0037224973,0.0004902263,-0.007855438,0.0099118035,-0.00833827,-0.0031499683,-0.0038288108,-0.0019093297,0.0018726683,-0.0030992234,-0.0030115135,-0.004544317,-0.001338353,-0.0024642444,-0.0035770556,-0.005142903,-0.0067305155,-0.0060811476,-0.0048819003,-0.005051625,-0.0071899123,0.0010976756,-0.004489445,-0.0045855534,-0.0009195569,-0.0042503118,-0.0020155266,-0.0014721653,-0.0015429085,-0.0017189491,-0.00085006637,0.0115842065,-0.0047318246,0.00037979908,0.009283399,-0.0035115075,-0.008477169,-0.00016632897,-8.309593e-06,-0.014738425,-0.013225362,-0.00681534,-0.010691731,0.02360358,-0.010430014,0.0576953,-0.002297906,-0.0034600105,-0.005097823,-0.0039288453,-0.00996958,-0.008742563,-0.0037670133,-0.0032162452,-0.0036210075,-0.006668984,-0.004709663,-0.0026567464,-0.005980583
-0.0035062938,-0.0045488314,-0.0030788907,-0.0046323827,-0.0040867673,-0.004141196,0.03191804,-0.0064899293,-0.0029880768,-0.0031424111,-0.0010801144,-0.003990458,0.02831267,-0.0036798674,-0.0030858815,-0.0017921437,-0.042379808,-0.001524759,-0.004294933,-0.008049438,-0.016250769,-0.004052498,-0.0034337942,-0.0026979272,-0.0031385098,-0.0031355133,-0.0039539384,-0.003517792,-0.0029946128,-0.0041949605,-0.00223945,-0.010853086,-0.005443831,-0.006073885,-0.0034708227,-0.004477708,-0.0037949814,-0.0031352313,-0.0021253307,-0.003857804,-0.0044735926,-0.001640992,-0.007619522,-0.0012087814,-0.008668733,-0.014303446,-0.0052670506,0.006554213,-0.0043833414,0.00916412,0.0015117335,-0.022297453,-0.0044129244,-0.0015850787,-0.0023026385,-0.0047579594,-0.036564957,-0.004144725,-0.005230831,-0.004342075,-0.0044142576,-0.0034207269,-0.0031135876,-0.0025566705,-0.0045461506,-0.0035204536,-0.002665952,-0.0034524708,-0.0003651339,-0.0014157937,-0.0028413911,-0.0011098465,-0.009567836,-0.0014700287,-0.0038715526,-0.008381537,-0.003921084,-0.003779409,-0.003467848,-0.0016707932,-0.002596899,-0.013455741,-0.0031066271,-0.0014265332,-0.022723092,0.008887806,-0.008646919,-0.0022356631,-0.0035913556,-0.0031715538,0.0012840487,-0.0028839349,-0.005678693,-0.00298644,-0.0040077544,-0.0008579515,-0.0048733545,-0.0034142497,-0.0093989605,-0.0063205697,-0.0022235913,-0.0020830384,-0.0062558097,0.0026655828,-0.0016377554,-0.005183301,0.00027408722,0.006883385,0.0004326957,-0.0016715024,-0.0007946781,-0.0012762386,-0.0026835327,0.047757093,-0.0018133327,-0.001139815,0.010268582,-0.0016833186,-0.010903669,-0.0010711268,0.000423712,-0.009548282,0.03157712,-0.0036351082,-0.011016663,0.048204564,-0.011617079,0.055261075,-0.0016322018,-0.0036267536,-0.0003795245,-0.003817125,-0.009972513,-0.007918448,-0.003699622,-0.0034169513,-0.003957759,-0.004884069,-0.004465219,-0.0021716699,0.0014143178
