0,1,2,3,4,5,6,7,8,9,12,13,14,15,16,17,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,55,56,57,58,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,88,89,91,92,93,94,95,96,97,98,102,105,108,109,110,111,115,122,123,124,126,127,130,131,132,134,139,141,144,146,147,152,155,156,160,161,163,164,171,172,173,174,176,177,178,179,180,181,182,183,184,185,187,189,190
8.0826285e-05,0.00027128475,0.0029934533,0.0024055443,0.0011338819,0.00079648424,0.0075375554,-0.0014937592,0.0035300509,0.0012664569,0.009935793,0.00043759018,0.0005426742,-0.0024754247,-0.0011357464,0.0007353838,0.00435662,-0.0011259683,0.002415135,0.003898083,-1.4670657e-05,0.008396028,-0.001829696,-0.0025470185,0.00033397163,0.0022159633,0.00081559445,0.00053347653,0.069759265,0.0028404007,0.0015824467,-0.00026327872,0.0024145865,0.00046094134,-0.00073048903,0.0028930143,0.0045861197,0.004202367,0.0066755028,0.01309174,0.0016628774,0.018783439,0.039238732,0.0011428845,0.035665974,0.042536758,0.060389288,-0.0015570688,0.006454666,0.056645695,0.00067813555,0.0010186946,-0.0025976778,0.00016057745,-0.0022766916,0.0006927012,-0.0012013065,-0.0009164554,-1.642665e-05,0.0004790528,-0.00022793996,0.0003385606,-0.0010875721,0.0019152443,0.00012764151,0.0022153982,0.0038710334,-0.00018728986,-0.0002250085,0.0007255406,0.0033805198,0.0011110292,0.000672307,-5.877012e-05,-0.0022071968,0.001801352,0.0016038434,0.0038302203,0.007532874,0.003230332,0.0019382187,0.0007233795,0.0074170697,0.0033348582,0.0019245327,0.0034866983,0.00019060075,0.0018791216,0.0066156136,-0.00033094932,0.0007168742,0.0022660675,0.009789729,-0.00037292368,-0.0010589977,0.003061546,0.0006936499,-0.00047797273,0.0013510584,-0.004888609,0.0037046245,0.003300426,0.023003785,-9.587247e-05,0.0030108925,0.0058651054,-0.0011548164,0.033159975,0.0006832775,0.013385177,0.0023266363,-0.0032416016,-0.032550283,0.02228034,-0.0041122474,0.0044813943,0.0021185598,0.038861737,0.015307219,0.002380043,-0.0005921681,-0.00013520531,-7.658814e-05,0.0013210378,0.008916533,0.0011250818,-5.540854e-05,0.0010797229,0.023901207,-3.8132734e-05,0.0022505599,0.005605368
9.640002e-06,0.00020466844,-0.0009433596,0.0018399864,-0.0003274897,-0.0006642228,0.008973407,-0.0034119964,0.003228655,0.0012015983,0.008396006,0.00044488927,0.00056713197,-0.003422034,-0.0009781976,0.001513448,0.0036113742,-0.00024864863,0.0049656318,0.0038820475,0.0009623515,0.008544154,-0.0019906627,-0.0021459418,0.00041281155,0.0027356911,0.0008510563,0.0004862173,-0.12547827,0.0028912378,0.0012562923,-0.00011037575,0.0020959089,0.00048894755,0.0004680785,0.0019397996,0.0066439076,0.0027464272,0.005585222,0.0060299323,0.0015336234,0.0065664044,0.026782226,-0.00035905858,0.04210442,0.0288516,-0.015067871,-0.007885355,0.015379511,0.038981855,-0.00075325026,0.00077981286,-0.00359114,0.0003254327,-0.0015009454,0.0009545904,-0.00096364017,-0.000746006,-6.1778905e-05,0.00040914034,0.0002528187,-5.5976216e-05,-0.00088532845,0.001477162,0.0004747662,0.0009848054,0.0033304722,-0.00082781207,0.0011271235,-0.0005826692,0.0023202202,0.0013753937,0.00081314024,-0.00036145747,-0.005111439,0.0019298234,0.0015808204,-0.0016551081,0.00070992863,0.004047914,0.0022904514,0.00039210162,0.0010245045,0.0021705595,0.0012391106,0.0016203435,-0.001143295,0.0016185165,0.0071346792,-0.0013881852,0.00030731238,0.0021774324,0.0024296204,-0.00047526258,-0.0013171887,0.0026946217,0.0010868524,0.0031685468,0.0025130382,0.0059837345,0.002160083,0.003101155,0.021431569,0.0012956151,0.0024907335,0.0055584265,0.001112267,0.017204793,3.0540286e-05,0.012860506,0.0054135127,-0.00301298,-0.023065861,0.020511921,-0.0063895653,0.003661697,0.0021482883,0.01906163,0.012967038,0.0060072397,-0.00013230428,0.0007873905,1.2737802e-05,0.0009766901,0.011993683,0.0008494084,-0.00017757836,0.0007815303,-0.0028857463,0.00037220318,0.0028456682,0.0034113433
-3.6221747e-05,9.18932e-05,-0.00046872743,0.0020562522,-0.0003230661,0.00014289477,0.004552509,-0.003024762,0.0027455024,0.0013591952,0.0056780255,0.0005027657,0.0004933441,-0.0032564774,-0.0029842516,0.0019727997,0.0038211877,-0.0011463712,0.0031938795,0.0033762145,-0.00027246,0.008351446,-0.00239406,-0.0026329046,0.00031109562,0.002370317,0.0007819957,0.0004067219,-0.041915264,0.0020563425,0.0006575463,-7.1268296e-05,0.0017473263,0.00047303614,0.00030429204,0.0014823367,0.004221698,0.0007059727,0.00052800117,0.0035187674,0.00018683872,0.0108319335,0.019457184,-0.0020937147,0.008324589,0.042397495,-0.027020767,-0.04564884,0.0018873449,0.010981708,-0.0010551786,0.0020025074,-0.0033271546,0.00012223235,-0.0017294768,0.00095706986,-0.0008268917,-0.0011264638,-0.0007341464,0.0005891884,-2.6178956e-05,0.0006401103,-0.0010039408,0.001491232,0.00075676723,0.0015449332,0.0031427077,-0.0005245801,0.0007038622,-0.001229378,0.002394925,0.0013046982,0.0011001242,-9.31132e-05,-0.0053104777,0.0021961145,0.00220836,-0.008500027,0.0016941242,0.004754706,0.0026787054,0.00019248392,0.004604428,0.0030785697,0.0021008868,0.0039324416,-0.0009996499,0.001992161,0.007907655,0.00064724305,0.0009344881,0.0035758766,0.006917457,-0.00071384263,-0.0011703204,-0.0053966907,0.0022145207,0.0035040511,0.002006816,-0.0027680283,0.0027921754,0.0021427176,0.017092654,0.0016333447,0.002834556,0.002144806,0.00046562275,0.019240292,0.0007192228,0.0037333788,0.0008818639,-0.0029402187,-0.028494237,0.022859143,0.006312803,0.006337672,0.0024776005,0.03187749,0.007535486,0.005017717,0.00046429064,0.0010972759,0.00048281634,-0.0002974908,0.004224363,0.00049017067,-0.0005850849,0.0006166767,0.0026297166,0.0002090378,0.0021781824,0.0013711199
-5.5469474e-05,0.0001254479,7.635048e-05,0.0021671627,-0.00036975322,-0.00050989434,0.0012011658,-0.0047173514,0.004294212,0.0012197165,0.0036820536,0.00045192154,0.00055296195,-0.0030229304,-0.0014040737,0.0021184573,0.0049466356,-0.001516614,0.0025844683,0.0034904205,-0.00031547662,0.0069572576,-0.00086980575,-0.0021087609,0.00040752045,0.0030474071,0.00083458726,0.00021369706,0.10861274,0.0022093651,0.00015009812,8.120261e-06,0.0019373655,0.00052527676,8.187124e-05,0.0011950382,0.0055159247,0.0013778246,0.0011161759,0.005690286,0.0001785116,0.012639138,0.015726663,-0.002641185,0.013504004,0.02141978,-0.0051981537,0.010286177,-0.019682344,0.014370221,-0.00047511165,2.0094685e-05,-0.004376742,0.00014779058,-0.0014309399,0.0011396807,-0.0009204566,-0.0010689651,-8.2042505e-05,0.00042605487,7.2902214e-05,0.00019223697,-0.0012216788,0.0012947667,0.00017238974,0.0008073975,0.0026395551,-0.0006693959,0.00075920613,-1.2593947e-05,0.0018404995,0.0014283106,0.00062395085,8.8473804e-05,-0.0036806092,0.0020706758,0.002791792,0.00093867787,0.0011394591,0.0044432986,0.002956495,-0.00016826064,0.0023189404,0.0034448425,0.0014981029,0.002304349,-0.00034654737,0.002603713,0.0072831535,0.00044054375,0.000959555,-0.0005763955,0.005924757,-0.00063925114,-0.00130361,-0.019765805,0.001880284,0.003131541,0.0021566548,-0.003416005,0.0026783932,-6.501442e-05,0.022222502,0.00069490523,0.0032745663,0.0030962457,0.0013392869,0.012915514,0.00018884726,0.0069892965,0.007354497,-0.0057872087,-0.028019285,0.020211086,0.0042920792,0.0038600324,0.0027271837,0.024048293,-0.0019703093,0.0071604513,-0.00091408385,0.0026263548,0.0008142895,0.00048584113,-0.0017078427,0.000949051,-0.00044233835,0.0009309344,0.0051563005,0.00011517263,0.0020208352,0.0038302522
-7.692382e-05,-2.6095448e-05,-0.0013726528,0.0016780401,0.00034603407,-0.0006001098,-0.0054790443,-0.003529557,0.003839798,0.0011681971,0.0063969684,0.00048674134,0.0005584228,-0.0039676004,-0.0021549,0.0024274825,0.0050735045,-0.0006138614,0.00021115658,0.0022362608,0.00027027493,0.007139686,-0.0027698078,-0.003244323,0.00023437804,0.003282637,0.0008494336,3.7561935e-05,-0.049681615,0.004456973,0.0006493639,-3.93212e-05,0.0016103749,0.00047457963,-0.0005992495,0.00044143616,0.0044109384,-0.00015810433,0.00048332603,-0.004487311,-0.0016582096,0.014916493,-0.017844386,-0.011509512,-0.039478194,-0.016974043,-0.04215587,-0.029352589,0.0073589943,0.026092278,-0.0016827033,-0.0016448969,-0.0059202285,-6.246811e-05,-0.001468872,0.0010447254,-0.0008500594,-0.0014318161,-0.00010664637,0.00079347467,-0.0001418795,-0.00012171207,-0.000979856,0.0013388608,0.0002985641,0.0016807677,0.0024691864,-0.001493619,0.0009859424,-0.0011973048,0.0021136159,0.0016649681,0.0007075997,0.00018666763,-0.005695689,0.0019927083,0.0015976839,-0.0060272445,0.006960442,0.0032329878,0.0016205802,-0.00030477293,0.0028337706,0.005829324,0.00021691718,0.0026604875,-0.0019938608,0.0026857252,0.007864175,-0.000820179,0.0004714338,0.0016320643,0.008105369,-0.0018574098,-0.0016635299,-0.022994548,0.0010150315,0.0032851044,0.0021282495,-0.0055018906,0.0030954392,0.0027285235,0.023592845,0.0017213003,0.0032171293,0.002537825,0.00042065256,0.018832626,0.0012498952,0.004257982,0.0048719426,-0.005829369,-0.026471602,0.018269883,-0.007292173,0.0026413994,0.0027319924,0.018152297,0.001211898,0.0014154345,-0.0006335111,0.0015230044,0.0005635342,0.00020305527,0.011102109,0.00071876467,-0.00030139822,0.0007604726,-0.012268892,0.00015593233,0.0016563203,0.0028299473
-7.320818e-05,-8.355288e-06,-0.0041090595,0.0016051953,-7.7349265e-05,0.00018152388,0.018122856,-0.0047098557,0.0029409819,0.0010769868,0.00073460233,0.0004492918,0.00065168116,-0.0017968061,-0.0011249215,0.0011998223,0.0040533496,-0.0013839102,0.0020492834,0.0023117312,0.0007727977,0.00589978,-0.0018924571,-0.00268155,0.00023999516,0.0027496468,0.00082139706,0.0002341251,-0.046529375,0.0038414516,0.00060871535,-8.5972104e-05,0.0017332056,0.0004962213,-0.0011097775,-0.00017155032,0.0047056493,-0.00043241034,0.001285366,-0.007388906,-0.0018021072,0.0072895843,-0.018255426,-0.009296714,-0.03707821,-0.02126197,-0.027802233,-0.023078158,0.0006940183,0.03785928,-0.0015009278,-0.002556204,-0.0077143856,0.00015168394,-0.0013977692,0.0010962603,-0.0010594634,-0.00090165844,-0.0006104629,0.0007290313,-0.00024018328,-0.00042184416,-0.0016220566,0.0014385058,0.000652317,0.0006047668,0.0023064772,-0.00057822553,0.0006220063,-0.0007169674,-0.000405378,0.0015045619,0.0013557568,0.0006102875,-0.004685237,0.0021758017,0.00214841,-0.0076218336,0.002101404,0.0017031352,0.00090786646,0.0002126522,-8.305331e-05,0.0040312055,0.00048882345,0.0020621382,-0.0005680903,0.0034099708,0.007259059,-0.0005730245,-0.00012547437,0.002459854,-0.002579376,-0.0017512508,-0.0022207925,-0.01919925,0.002006209,0.003912017,0.0002351264,-0.005405161,0.0026618526,0.00015728707,0.015922695,0.0005544873,0.0031379648,-0.00074310467,-4.170655e-05,0.016178837,5.1943594e-08,0.005057781,0.0043268246,-0.005299309,-0.046574354,0.01638142,0.0008266318,0.0067831185,0.0028348358,0.007476146,0.0019473172,0.0014124144,-0.00038464324,0.001439883,0.0003293453,-5.0201954e-05,0.0076826103,-0.00083303335,-0.0002079741,0.00070034456,-0.012053959,0.0003335621,0.0028791542,0.0023547823
-7.608767e-05,8.245679e-06,-0.0010724356,0.0011845627,0.000329559,0.0004254664,-0.006003673,-4.835346e-05,0.0033975241,0.0011741989,0.0010849654,0.0004699886,0.00043964744,-0.0020853998,-0.0027650935,0.0012945513,0.0037228041,-0.0012303086,0.0035665617,0.0025934635,0.0007132894,0.0074850037,-0.00020771424,-0.002500706,0.00031428467,0.0024529055,0.00085578894,0.0001373028,-0.025743494,0.0046091685,0.00028899667,-0.00020192802,0.0016494277,0.00054843974,-4.8431444e-05,-0.00058418635,0.0041981586,-0.0012168854,0.00027536138,-0.007310396,-0.000970255,0.008396746,-0.01722946,-0.0014104346,0.011579305,-0.021101277,-0.027516913,-0.0036073641,0.007897765,-0.007177758,-0.0014189895,-0.00070812256,-0.005307661,-9.365254e-05,-0.00112649,0.0010331296,-0.0009976786,-0.0008541359,-0.00045059467,0.000909164,-0.00076525926,9.6721815e-05,-0.0012025376,0.001479075,0.00031699135,0.00041179062,0.002626744,-0.0014926131,0.0011520174,9.366581e-05,4.200758e-05,0.0008539385,0.0004969715,0.00041067766,-0.0059281248,0.0023641775,0.0022324198,-0.008044564,-0.0007575667,0.00046650058,0.0010171857,-0.0005973607,0.0010855403,0.0008406554,-0.0005760538,-0.00040784333,-0.00072523847,0.0025146748,0.0051987525,-0.00079187856,0.000408111,0.0045291157,0.0023376,-0.0017013457,-0.0017522133,-0.017286861,0.0022606882,0.0025222965,0.0021906227,-0.014478818,0.0013626071,0.0034232247,0.017009726,0.0012079754,0.0034362867,-0.0027401163,-6.928134e-05,0.020838425,0.0011710105,0.0062729083,0.005888426,-0.004892984,-0.047582325,0.015660552,-0.008796914,0.0035552972,0.0027455774,0.011976356,0.0056099338,0.004059502,-0.0006897346,0.00070201576,0.0001799565,-0.00051478285,0.010794529,-2.307524e-06,-0.00029937227,0.0007401462,-0.004468485,0.0003827725,0.0020279742,0.00052291114
-1.8934503e-05,0.00015342572,-0.002596533,0.0012895787,0.00031213905,0.0003987662,-0.006543944,-0.0045621363,0.003949051,0.001178724,0.00096160726,0.00038479234,0.00046248926,-0.0017165226,-0.0020273223,0.0016174689,0.0027472966,-0.0006918093,0.0031889684,0.0015132393,7.6147684e-05,0.006868854,-0.00056746975,-0.003917451,0.00028006174,0.002041868,0.00087194704,0.00056951796,0.04379586,0.0035068165,-0.00083005836,-0.00016042724,0.0017098591,0.0005907101,-0.0005411646,-0.0011826986,0.0058833295,-0.00086004497,0.00029773873,-0.004936661,-0.0017568297,0.0053807,-0.0065463525,-0.0021549512,-0.007933164,-0.028447926,0.00476547,0.017471427,-0.00714426,-0.02004076,-0.0009957154,-0.00037623578,-0.0022697966,1.622592e-05,-0.0013159969,0.0009975517,-0.00090660056,-0.001005957,-5.8521364e-05,0.00063766894,-0.0005640363,-0.00047098944,-0.0015880817,0.0017113186,0.0002769618,0.00095877884,0.0019627276,-0.0010508928,0.0012756627,0.0005436191,-0.00012828576,0.0010054392,0.0010360348,0.0001592944,-0.0035216818,0.002028616,0.0014582977,0.005549277,-0.0022770173,0.0033573157,0.000515711,-0.0007009235,0.0011407272,0.0020674658,0.00013272524,0.0020803295,-0.00097531837,0.0025379735,0.0061615407,-0.00021539902,0.00090695283,0.004455748,0.0061432673,-0.0014733131,-0.0025096005,-0.023682741,0.0012452316,0.0011687045,0.0015406985,-0.0065163765,0.0023458013,0.0027562645,0.0128033245,0.0009642527,0.0035420675,-0.0022784192,-0.0010579847,0.033780057,-0.0004923206,0.00052629097,0.005641136,-0.0017081384,-0.045128994,0.011050676,-0.010544777,0.0028798576,0.0006396568,-4.4357777e-05,0.013393975,0.0039033215,-0.00080360577,0.0013468098,4.6978465e-05,-0.0021380933,0.018171445,-0.0009509639,-0.00014868115,0.0010651528,-0.0032178331,0.00015141183,0.0023638622,0.0016713593
-3.6970563e-05,0.00014054736,-0.0022712485,0.0018108571,0.00022197298,-0.0007977273,-0.020506978,-0.006252179,0.0032666388,0.0015259819,-0.002977097,0.00048532264,0.00033820365,-0.0026250978,-0.0011912938,0.0024422873,0.0037795522,-0.0016279607,0.0018042251,0.0014855525,-0.000291091,0.0072838734,-0.0019182723,-0.0020435008,0.00031336822,0.0017962054,0.0008398118,0.0004647086,0.028378755,0.0023931332,-0.0029945746,-0.00014812895,0.0014002499,0.00063066394,-0.0008088313,-0.0009900316,0.0029864449,-1.9901989e-05,0.0015914665,-0.0027376527,-0.00065309345,-0.0033898666,-0.011530941,-0.008542299,-0.019951498,-0.017921008,-0.004985208,-0.034175415,-0.025788452,-0.021641694,-0.0010365471,0.00091538666,-0.005000021,-0.00023705118,-0.0008397965,0.0011529529,-0.0004970263,-0.0011178579,-2.100461e-05,0.0004894951,-0.00023363178,-0.00020720695,-0.0011507723,0.0016728434,0.0002219443,0.0019676485,0.0026527669,-0.0014930643,0.00056243496,9.055623e-05,0.00043733986,0.0012376471,0.0009790239,0.0003150393,-0.0046578795,0.0020244531,0.0015366117,-0.0099535445,-0.0021679485,0.0013511532,0.00035662882,0.00010650959,0.0025642375,0.0046733688,0.00028249988,-0.0009038279,-2.8824456e-05,0.0035619184,0.0061315857,-0.0021163744,0.00010079158,0.0049510193,0.00283102,-0.0013810468,-0.0003670477,-0.024565887,0.0011215031,-0.0004002751,0.001293815,-0.004472926,0.0031408214,0.0025196243,0.020360341,0.0017387472,0.0042284788,-0.0014345871,-0.0013315965,0.038561318,-0.00095310726,0.0044156197,0.0014515163,-0.00020369135,-0.012068837,0.0064530033,-0.010955697,0.0033695102,0.0017421466,-0.0027202903,0.017100763,0.005801054,0.0020094,0.0014974033,-2.4498198e-05,-0.0014157853,0.014455035,-0.0007452367,-0.0005415678,0.0010495547,-0.0048733465,0.0004981929,0.0017628042,0.0010865536
