0,1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,76,78,79,80,81,82,84,85,87,88,89,90,91,92,95,96,97,98,101,103,104,105,108,109,110,111,112,113,115,117,118,119,120,122,123,124,125,126,127,130,132,133,135,136,140,144,147,148,150,155,156,159,160,163,165,166,168,170,173,174,175,177,178,179,180,181,182,183,184,185,187,188,189,190
0.0034777625,0.0029362177,0.00089474535,0.0017495594,0.0011166319,0.00053504866,-0.0018681794,0.0014393983,0.0036339792,-0.001011789,-0.007202484,-0.012073055,0.0024771935,0.0022863229,0.0021567016,0.0014818044,0.0025216953,0.0036849433,0.0028705362,-0.025471032,0.0031145855,0.0018638464,0.0031678234,0.0030959062,-0.0008768731,-0.031037906,0.0029573792,0.002378935,0.00277471,9.371909e-05,0.0015416741,0.0032088414,-0.0008120877,0.0033558437,0.0018674099,0.0027746183,0.0038161485,0.0028678246,0.0028585643,0.0009111179,0.007463215,-0.0053280774,0.0012535853,0.0001470403,-0.005336113,0.0042588226,-0.0012024264,0.005150058,0.0051477514,-0.0024236126,-0.0013315972,-0.013427518,-0.009317813,-0.008441513,-0.000402838,0.0033147428,0.0039624274,0.0007065073,-0.0021344158,-0.0019739636,0.0029435935,0.0021285056,0.002391312,0.00219934,0.0022737712,0.002906227,0.0020112982,0.0020409722,0.0017878563,-0.0001744702,0.0061352905,0.0028325606,0.0022873145,0.008282166,0.0021857521,-0.005768353,0.001606163,0.00198029,0.011083936,-0.0022889862,0.0030625176,3.147545e-05,0.018294517,0.0036317774,0.0006578749,0.0010355659,-0.0006995325,0.00023434624,0.006794302,8.582891e-06,0.0032475474,-0.0002716332,0.004610114,0.019299842,-0.0036510767,0.0005367935,0.025772674,0.0016517193,-0.012836113,-0.003035601,-0.011238475,0.0033244344,0.0010474328,0.00536506,0.00096315035,0.0048373714,-0.0049450663,-0.01323352,0.0015731563,0.0085098585,0.0029223058,-0.000598188,0.012973128,0.0128460685,0.0010264069,0.0033045637,0.0038123643,0.007428976,-0.00441571,0.003494812,0.0006443578,-0.069040716,-0.0028281105,0.0054190066,0.001256666,0.0030916904,-0.02743592,-0.00088690594,0.0053487727,0.00029336088,0.009739979,-0.005652556,0.003003509,0.033549137,-0.00079964934,0.0023500894,0.002441672,0.001919555,-0.00028027326,-0.001630314,0.0031847076,0.0033052678,-0.0009997532,0.0040890407,0.0019820265,0.0033873343,-0.016632136
0.0033968922,0.002865578,-1.840498e-05,0.001491827,0.0008768711,0.00074050284,-0.001348077,0.0013720194,0.0036289268,-0.0019574636,-0.0053211753,-0.006650882,0.0024598,0.0023133894,0.0022059612,0.0021837237,0.0019412233,0.004050198,0.0024187241,-0.02525108,0.0016954275,0.0020978225,0.0035255451,0.0019097418,-0.0014186826,-0.008070325,0.0028723727,0.0015179564,0.0028922854,0.00073469116,0.0012461478,0.0033347013,-0.00095137185,0.0032983397,0.0013062552,0.0028475195,0.003524005,0.0029982582,0.0038834636,-0.00016775796,0.0049671778,-0.008839703,0.00079228997,-1.8119812e-05,-0.001861282,0.0017869858,0.002266315,-0.0010793196,-0.076189086,-0.012473443,-0.0015330822,-0.022357756,-0.0130711505,-0.013368907,-0.0024843176,0.0035566594,0.0020734875,0.0025101483,-0.006428575,-0.0091610495,0.002940201,0.0021500236,0.0024281726,0.0021494434,0.0021383918,0.0025038314,0.0018272691,0.0021157558,0.0016249624,0.0019516377,0.0059180274,0.0027362262,0.00038096885,0.0091485,0.0022108308,0.0006215916,0.0009391585,0.0020382362,0.0027084297,-0.0021003734,0.003583494,0.0018032164,0.021629643,0.0049654334,0.0011491415,0.0009291583,2.3566234e-05,0.0020830862,0.010462318,-0.0008069798,-0.0041883048,-0.0039881854,0.004572424,-0.012010598,-0.004257053,0.0012338317,0.035121035,0.0016866393,-0.014103043,-0.0019111278,-0.008602863,-0.0027558398,0.00018427026,0.0048430916,0.0010159307,0.0025825764,-0.006982126,-0.01625507,0.0020705068,0.011388116,0.0013415109,-0.0006625169,0.011120727,0.015544552,0.00049393513,0.0024144466,0.0031769979,0.0018119339,-0.005623734,0.003564278,-0.0014596111,-0.026772471,-0.002887512,0.004607521,0.0012647834,0.0022576733,-0.018720644,-0.0031336017,0.005285073,0.0018466868,0.010525132,-0.004523563,0.017407656,-0.14902318,-0.0017744747,0.0026540495,0.0024900343,0.0024822329,-0.0009414373,-0.00022118256,0.0029467163,0.003331843,-0.0022079288,0.0037801831,0.001899072,0.0031408933,-0.012272251
0.0033660824,0.0029714725,0.0017267388,0.0013150672,0.0013962786,0.0021354975,-0.0020269325,0.0026137948,0.0037582268,-0.0018966371,-0.016942075,-0.00076185423,0.002515416,0.0024212063,0.002646752,0.0017561557,0.0029038466,0.0039909533,0.0017690853,-0.013995868,0.0021341317,0.0019727678,0.003991832,0.0014197055,0.0014185817,0.012498138,0.0029245391,0.0014902725,0.0028204983,0.0008524742,0.0014069761,0.0028144815,0.0009761157,0.0032810129,0.0015441828,0.0028438736,0.0037161084,0.002518918,0.001306639,0.00044220279,0.0047935243,-0.008158717,0.0005787095,-0.004561691,-0.0002458343,0.004230405,0.007005407,0.00064392097,-0.025284674,-0.003093685,0.0053892345,-0.022346167,-0.0150559265,-0.029027473,-0.0017188101,0.0032018768,0.0015246898,0.00094502646,-0.0050296877,-0.0026681756,0.00302436,0.0022587904,0.0028500794,0.0024103355,0.0022063039,0.0028960675,0.001878849,0.0022727714,0.0018458478,-0.00093331357,0.0048566638,0.0027557486,0.0017213591,0.010240115,0.0013611539,-0.0054657906,0.0018045015,0.0018424343,0.008762316,-0.0028833451,0.0033465454,0.0025099365,0.040538855,0.0019417374,0.001935522,0.0011646545,-0.00024550816,-0.004039067,0.007786883,0.0014506611,-0.007802002,-0.0056185797,0.004977524,-0.0033321283,-0.0013115985,8.328131e-05,0.03821247,0.0019139965,-0.026615236,-0.002228937,-0.02098679,0.0019844107,-0.00033465846,0.00530381,-0.0008850628,0.008189425,-0.006134035,-0.0062476643,0.0021120228,0.007962752,0.001283026,-0.0011553605,0.006619481,0.004511176,0.0008373942,0.0037081016,0.0032556858,0.0054403944,-0.0027391675,0.00419217,0.00012969431,0.011393875,-0.0029652698,0.002207457,-0.0011338802,0.0014934546,-0.023656953,0.0034337323,0.0036978668,0.0011801368,-0.0054572225,-0.008124084,0.025171349,-0.033324167,-0.0025774103,0.0030528964,0.0023354385,0.001958905,-0.0015293728,-0.0016062778,0.0030135368,0.00332472,0.0013845785,0.0039622835,0.0018550629,0.0033078003,-0.015160683
0.0033432061,0.003005181,0.0010178756,0.0014964383,0.0013292334,0.0008277086,-0.0015614644,0.0021435423,0.0037243422,-0.006487699,-0.026907118,1.823684e-05,0.0025299822,0.0023492787,0.002447015,0.0007120843,0.002768815,0.003018586,0.0018878222,-0.0006513119,0.002909861,0.0033664936,0.0037658988,0.0015952263,0.0002876427,0.0062058396,0.002906113,0.0018778547,0.002892222,0.0014309579,0.0018932017,0.0036038395,0.00014733867,0.0032727187,0.0015949017,0.0028835977,0.0032128207,0.002830482,0.0018796505,0.0016606398,0.0049252477,-0.007729529,0.00089395355,-0.00331667,-0.00087325455,0.0033197585,0.0012813061,0.0034750202,-0.030177204,-0.009698777,0.0047872965,-0.018095508,-0.013461713,-0.015898546,-0.002582222,0.003446536,0.0023625263,0.0024998118,-0.0014116745,-0.0065718526,0.0030744963,0.00222338,0.0026256,0.0023670346,0.0022328256,0.0027354476,0.00177592,0.0012565159,0.001724224,0.0013438205,0.006934638,0.0026553613,0.0023205185,0.010086559,-0.0010003304,6.856866e-05,0.0012348474,0.0023805993,0.014895342,-0.0011403306,0.003397402,0.0002115456,0.043787174,0.003525,0.0022716343,0.0008048305,0.00039524186,0.0028390375,0.008017269,-6.352452e-05,-0.002752897,-0.0019869122,0.006381973,0.0027725333,-0.0025870497,0.00015115812,0.029367933,0.0016843172,-0.01379625,-0.0018416279,-0.01693528,0.0016808491,0.00028062958,0.004051242,0.00042622208,0.008076703,-0.0060335137,-0.0037876836,0.00012006264,0.00785188,-0.00054132444,-0.0017711687,0.0073519815,-0.0024006714,0.00020837536,0.004181202,0.0024854795,0.0063518668,0.0014482726,0.0032047313,-0.00029604137,0.010487858,-0.0020998493,0.0017933743,0.0039192745,0.0012685303,-0.022496529,0.007207733,0.0037625034,0.0017288814,0.02314134,-0.0041566375,-0.002767661,-0.075446695,-0.0029822069,0.0039428165,0.0024098824,0.0029184674,9.784714e-05,-0.002416069,0.0033339278,0.0033479047,0.0024354379,0.004116662,0.0005917866,0.0021039299,-0.012268766
0.0033680464,0.0029886265,0.0013022854,0.0015697664,0.0020241742,-6.6281915e-05,-0.003918931,0.0025863752,0.0036485717,-0.0019509327,0.0191147,0.0028331378,0.0025490741,0.0022585334,0.0037598899,0.0006547102,0.0026936464,0.0023099538,0.0013990434,-0.018745903,0.0036790567,0.0033130448,0.0034747692,0.0016416357,-0.001597734,-0.03203393,0.0029233557,0.003099761,0.0028591787,0.001661331,0.0023020557,0.0028010393,-0.00044519763,0.0034141142,0.0024209204,0.0028196564,0.0031554764,0.0027809362,0.0022500718,0.0023474738,0.006066601,-0.00640296,0.00067708944,0.0011668542,-0.005722588,0.0025228136,-0.00096332,0.0045420458,-0.0022476122,-0.009454385,0.004250913,-0.04944894,-0.013030959,0.011469401,-0.0035460885,0.0030721521,0.0033968955,0.002455019,0.0021065907,-0.010498359,0.0031046118,0.0021490275,0.0023110092,0.0023607155,0.0020902122,0.0030175317,0.0017229479,0.0022451235,0.001810944,6.0214632e-05,0.0048666215,0.0026250337,0.00016220848,0.012070809,0.00078954466,-0.0029666605,0.002033114,0.0023813525,0.0041248943,-0.0028174424,0.0029744273,-0.0014572756,0.045248568,0.005131474,0.0018172252,0.0012313738,-0.0002586251,0.0029289266,0.0037915385,-0.0025491635,-0.0002098783,0.0005130279,0.0027104593,0.0005182326,-0.00085204805,-0.0012730147,0.025120273,0.0018389873,-0.018944256,0.00030917747,-0.040647116,0.0032694568,5.7673595e-05,0.0045549553,-0.0021092051,0.009652153,-0.0015772094,-0.012828963,0.0053608017,0.0035131644,-0.00019744715,-0.0017979677,0.0069425376,-0.003951887,0.0011567794,0.0049083233,0.0030108965,0.0069485623,0.009257749,0.0033587874,0.000527232,-0.015207402,-0.0021596337,0.005941969,0.001868417,0.0018649496,-0.027858023,0.004760623,0.007894088,0.0015396184,-0.014450006,-0.0067125014,-0.0024852923,0.004510768,0.00029608211,0.002974957,0.0021411981,0.0025449926,0.001778964,0.0008398311,0.0029017176,0.0031374858,0.0057152994,0.003772601,0.0012109253,0.0021090694,-0.01303456
0.0033384035,0.003030698,0.00036279944,0.0012967628,0.0014553455,-0.0005872993,-0.004578058,0.0018619429,0.0037436485,-0.0023267241,-0.0033352713,-0.007379038,0.0025245214,0.002151821,0.003321478,-0.0002766502,0.0034309376,0.0009203357,0.0016065027,-0.017446779,0.0031165318,0.0033985751,0.0032241954,0.0018196882,-0.0016321283,-0.029728277,0.0029127486,0.0026877536,0.0028798238,0.002037217,0.0022716953,0.0017382421,-0.0003316672,0.0033514781,0.002111782,0.0029291245,0.003198358,0.002820337,0.0024891333,0.0012913478,0.0049117664,-0.008787763,0.0002716656,0.0007919592,-0.0053058546,-0.0025007618,0.000771959,-0.0036297797,-0.052280467,-0.013532314,0.0012834801,-0.046454187,-0.009863853,-0.0022485524,-0.0034238184,0.0031559826,0.004049338,0.00017838157,-0.0029291578,-0.009026493,0.0028863912,0.0023488847,0.0022304673,0.0023398919,0.0022759214,0.002823885,0.0017120666,0.0015012884,0.0018475968,0.0003439151,0.0064433073,0.0028732505,0.0006276178,0.010302506,0.00017667373,-0.004018605,0.0018455413,0.0025691546,0.008645185,-0.0017634392,0.00273103,0.0018107007,0.04062498,0.002239352,0.0009444188,0.0010393435,0.00025171117,0.0005028594,0.007102767,-0.001942928,0.0023051507,0.002894118,0.0047091446,0.0003400389,-0.006238306,-0.0017335059,0.022257458,0.0010536098,-0.012071301,-0.00012175854,-0.021354396,0.0005274819,0.00014967268,0.0037537098,-0.0002040463,0.00711439,-0.003388074,-0.0071512307,0.0019502017,0.005752887,0.0016850018,-0.0025576234,0.01326866,-0.006483327,0.0012410005,0.0027071813,0.0020664232,0.0028435607,0.007598475,0.0022161815,0.00062732317,-0.06474397,-0.003012387,0.0052681398,0.0032537763,0.0011290653,-0.02387901,0.0041783154,-0.00069796527,0.0009675792,-0.020459693,-0.0115258,-0.007119875,-0.087096035,0.0021614148,0.0029709835,0.0023728183,0.0027171199,0.0010554426,-0.0007301461,0.0030902373,0.0034552582,0.0035941734,0.0032143649,0.00169302,0.0024510548,-0.014506421
0.003379714,0.0031365813,0.0012381276,0.0015067271,0.0013372438,4.16414e-05,-0.0035362903,0.002927206,0.0039327843,0.0011911392,0.02110165,-0.0013104797,0.002483531,0.002170753,0.002264337,0.002209569,0.0021239314,0.0031852883,0.001800661,0.010779125,0.0031015996,0.0029606174,0.003607655,0.0009514877,-0.0010327477,-0.059551146,0.0028506452,0.002569221,0.0029589906,0.0021126808,0.0020576564,0.002100509,0.0007668496,0.0033724862,0.0019398103,0.0028507374,0.0031734484,0.0024284732,0.0041613914,-0.0010345705,0.0033414296,-0.012156407,0.00048441128,-0.0023193038,0.00023164076,-0.0021743474,-0.00015431788,-0.0003161609,-0.04621648,-0.013335942,0.00028925747,-0.047041666,-0.013056112,-0.0049666734,-0.0036822527,0.002921465,0.0035105438,0.00042204827,-0.003119213,-0.0076808063,0.0030212654,0.0023116253,0.0019663612,0.0023165662,0.0020315233,0.0027015458,0.0016875033,0.001925083,0.0019390159,0.00040866426,0.0061147087,0.003131205,0.0010429535,0.009917256,0.00023364529,-0.0020899202,0.0016638621,0.0020586313,0.0047064885,-0.0018557847,0.0024317014,0.0041759666,0.05386365,0.0036333522,0.0010347011,0.0014831697,-5.122063e-06,0.011254995,0.0058248905,-0.0010719744,-0.00037985036,-0.0038772083,0.004091021,-0.008198829,-0.0052100904,-0.0015782992,0.020300068,0.0011173012,-0.0040415227,-0.00013313159,-0.022471182,0.0043461276,-9.59463e-05,0.002500343,-0.0004936763,0.0101346215,0.000110197616,-0.0021573417,0.0031407627,0.006348953,-0.00023616132,-0.0017564072,0.00922429,-0.0021188718,0.0016517019,0.0036297461,0.0032423486,-0.00030634736,0.013140496,0.0030480253,0.0015251865,-0.045762014,-0.0018106159,0.0016118338,0.0010722557,0.0022228118,-0.034159,0.002172549,0.0024953277,5.2987893e-05,-0.004240796,-0.00013490413,0.006536509,-0.09647572,-0.0025961048,0.0021931725,0.0024771513,0.0034858584,-0.00076788885,0.00081351324,0.0029861878,0.0034100593,-0.0025341273,0.0033676066,0.0013670729,0.0029437328,-0.014353167
0.003348623,0.0032306935,0.0023852382,0.0013707778,0.0019706932,-0.00031196536,-0.002558802,0.0024840797,0.0037804863,0.0037844847,0.0013909291,-0.0016739563,0.0024907687,0.0022433382,0.003019448,0.0015590723,0.002406784,0.004282199,0.002070569,0.011710737,0.0029278935,0.003632167,0.003222629,0.0015148042,-0.0041509164,-0.040125266,0.0028824508,0.002613502,0.0030350748,0.0024999205,0.0016709298,0.002289468,0.0024838082,0.0033635169,0.0019754837,0.0029020244,0.0029068259,0.0031713224,0.002646268,4.646298e-05,0.006817873,-0.00039510507,0.00068801985,-0.0020765162,-0.002864122,0.004069075,0.0056942957,0.0035398626,0.055596404,-0.011996885,0.0028208585,0.0032385255,-0.0137407165,-0.007998346,-0.0041214037,0.0034009104,0.0025720235,0.00129504,-0.00505606,-0.010558686,0.0028580423,0.002184544,0.001920276,0.0023616233,0.0021133956,0.0030044666,0.001598032,0.0015574072,0.0016108413,0.0009425167,0.0077561755,0.0031705527,0.002962533,0.008660272,0.00032023506,-0.00429339,0.0009301064,0.0023878773,0.010283188,-0.0024299698,0.0019087318,-0.0015093569,0.03361685,0.0028315005,0.0015161815,0.0013434347,-0.0002788813,-0.0014226696,0.0062522492,0.000672261,0.0022258642,-0.0032337494,0.0036599478,0.0011340715,-0.0012984682,-0.0022687167,0.032356102,0.001751979,-0.014366376,-0.0015695933,-0.014921698,0.0049735545,-0.00015524584,0.0029032077,0.0014390599,0.008159623,-0.00014749444,-0.0005497722,0.0043472904,0.003198417,0.0032832767,-0.0014944983,0.00971006,-0.0004474317,0.0012530191,0.0025245384,0.0028589682,1.2232268e-05,0.012809593,0.0018758135,0.001688366,-0.046331555,-0.001303038,0.0077959183,0.004482566,0.0022490304,-0.031214504,0.006699808,0.002355738,-0.0001136948,-0.008151848,-0.0049832603,0.0042635803,0.058986418,-0.0016328198,0.0028770068,0.0024214366,0.0036405784,-0.00048486865,0.0007817336,0.0029498585,0.0035044893,0.0033231648,0.0033990922,0.0014469624,0.0023665538,-0.011338975
0.0033309038,0.0030477822,0.0024427695,0.0012272595,0.0016811047,-0.0010681828,-0.0013429861,0.0014380531,0.0038064322,0.00795928,-0.018780297,0.0069586975,0.0024951384,0.001966439,0.0032038677,0.0014406227,0.0016307523,0.00560633,0.0017688348,-0.004886707,0.002563571,0.0022896694,0.004243313,0.0016724009,-0.003614695,0.0071024247,0.0028558532,0.0028084707,0.0028844983,0.003400149,0.0021879391,0.0029142161,0.0025163384,0.0033111607,0.0023051654,0.0028603966,0.002591738,0.0029359031,0.001312495,0.00052157947,0.007301002,0.003632508,0.0007814251,-0.0050298898,-0.005786978,0.0032133334,0.006528029,0.0047619315,0.04669013,-0.0116194775,0.0013355867,0.008514422,-0.01852201,-0.013626119,-0.004510122,0.0032594667,0.0041070106,-0.00071483327,0.011798524,-0.0053018485,0.002801259,0.0019698883,0.002201016,0.002113978,0.0020735203,0.0029083525,0.0016777093,0.0025563815,0.0016291032,0.0016543408,0.007751761,0.002856592,0.0024695713,0.01031913,0.002041307,-0.0049855984,0.0025983164,0.0023602254,0.010645701,-0.0025279804,0.0027879698,-0.00046733127,0.038410895,0.0025429584,0.0019241028,0.0017126556,-0.0004904791,0.003924222,0.0070974943,0.0009458043,0.004688117,-0.001358501,0.0040524653,-7.309206e-05,-0.0021905233,-0.0016158564,0.03684358,0.0019938103,-0.026115399,-0.003544455,-0.035446227,0.0040623555,-0.00038701334,0.0038916108,-2.6960843e-05,0.0054848474,-0.0073876516,-0.0038283903,0.003938327,0.0066430736,0.0013771581,-0.0010720745,0.0002636658,0.0024244047,0.0011175537,0.0007796492,0.0035734586,-0.0012438849,0.013613008,0.0011059901,0.0014482609,0.013073481,-0.0007743783,0.009583485,-0.0008713909,-0.0012193811,-0.035006393,0.006056866,0.0037217597,0.0013792391,-0.008745344,-0.005315739,0.020729307,0.09571448,-0.003817158,0.002757522,0.0020826303,0.0032017338,-0.0035760724,-0.0005607305,0.0025966987,0.0033907,-0.0017494485,0.003327048,0.0006806671,0.0029462385,-0.008060422
