0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,91,92,94,95,97,98,101,102,103,104,106,108,109,110,111,113,114,122,123,125,127,130,131,132,133,134,140,142,144,147,148,149,150,151,152,154,155,156,158,161,162,163,164,165,166,167,169,173,175,177,178,179,180,181,182,183,184,185,187,189,190
0.0031846813,0.004178341,-0.0044961395,0.0025940249,0.0018994426,0.0037239352,-0.070622206,0.0012143608,0.0028513775,0.0032011028,0.006643582,0.0045059808,-0.008455472,0.0032808094,0.0022735144,0.00365353,-0.00031675913,0.0037210463,0.00023362844,0.0014961055,0.0011726063,0.00221545,-0.00038772816,0.0028576436,0.0023268517,0.0034568247,0.002987298,0.0011039486,0.0031065906,0.0043168864,-0.0023427345,0.002746177,0.0030739747,0.0040148622,0.003350999,0.0041342746,0.002686981,0.00076980604,0.00030843564,0.0008210087,0.0010227732,-0.0066988,0.0040393407,-0.00056165,-0.0027666506,-0.006317772,-0.03480461,-0.012873983,-0.037976984,0.0031867316,-0.0010635365,0.0017481841,0.007888532,-0.00024031855,0.002269898,-0.0030964846,-0.0035415853,0.002837864,0.0044751554,0.003125725,0.0037822751,0.0022345148,0.0016376628,0.0025622442,0.0021383066,0.0033786832,0.004902787,0.00458794,0.004312736,0.007595234,0.01320044,0.0034223644,0.0039143977,0.0030075035,0.0007184687,0.0037437435,0.0022996324,-0.0037741247,0.0017699883,-0.0018840579,0.006437924,0.0031918748,0.002541897,0.0039728237,0.00371376,0.0027801278,0.0016676349,0.011037224,0.0011186361,0.00059769687,-0.0016741327,0.0020969782,0.00041978943,0.002724632,0.005394451,0.0013012349,-0.0038571872,0.004027071,0.00028174574,-0.0015494763,-0.0014889615,0.0027912287,0.008699219,0.00018173504,0.010796135,-0.023473144,-0.01633048,0.010714649,-0.060574766,0.00064927066,-0.006774104,-0.0060839388,-0.015690187,-0.022334937,-0.02760489,0.006298342,0.0030628736,-0.03437336,-0.0017708532,0.0050176415,0.0045668227,-0.002564039,0.001058115,0.0026600508,-0.03508641,-0.008772876,0.004165556,-0.0018419066,0.0034833832,-0.020029375,0.00026012215,0.005736776,-0.030023064,0.02886844,0.0035526203,0.0018821765,0.0028382698,0.0016463976,-0.0012124926,0.004513089,0.0041555394,0.0010604213,-0.006963551,0.004140715,0.0004260993,-0.016323617
0.0031456829,0.0040885536,-0.0030302717,0.0036351688,0.0023477671,0.0033206965,-0.015295527,-0.0003122559,0.0049667154,0.0031551335,0.014900841,0.0050035543,-0.0013716718,0.0032840294,0.0021728112,0.0041058483,-0.0010302144,0.0032078668,0.00096672215,0.0012542567,0.0014370283,0.0028684116,0.0004230332,0.0023976893,0.0031365885,0.0032009713,0.0029891443,0.0015745664,0.003198966,0.0042611267,-0.0027414262,0.0028530038,0.0026839725,0.0038822845,0.0028625173,0.0041548647,0.003147919,0.0009182462,-0.00062059547,0.0029655807,0.0014457854,0.0021708664,0.004298401,-0.00034038516,0.0021692023,-0.00055882416,0.03890976,-0.005147274,0.09967345,-0.0016096499,-0.00044193323,0.14857744,0.14384721,-0.0005802503,0.0027765688,0.0006298622,-0.0036645366,0.0028825637,0.0043490157,0.0028614327,0.0036156597,0.00230936,0.0022307867,0.0029244777,0.002335786,0.003280573,0.0052696876,0.004292967,0.004341242,0.008968671,0.009622108,0.0032493866,0.0035977536,0.0019207154,0.00049214915,0.0036356112,0.0022738227,-0.0020521805,0.002603025,-0.00091471034,0.0063978937,0.00167732,0.003200359,0.004024006,0.0047197468,0.0029801521,0.0012993693,0.009266029,0.00076410046,0.001087787,-0.0005174008,-0.00015838984,-0.0014777061,0.0016030328,0.008909612,0.0010109531,-0.0049011423,0.00405405,-0.00035091923,0.00038983722,0.0007915406,0.0020327014,0.008061908,0.003365476,0.011691644,-0.037111554,-0.023070548,0.009057198,0.024988592,0.0016148898,-0.0007485246,-0.008876423,-0.009767904,0.10978451,0.02556076,0.008322597,0.0057868934,-0.030435625,0.00060740206,0.005796918,0.006079619,-0.0034199485,0.00058698124,0.0030600133,-0.0552851,-0.0018430717,-0.0033190337,-0.0017220688,0.006115878,-0.02921858,0.0023787855,0.006711361,-0.024316346,0.02295552,0.0030590873,0.0018645496,0.0029623278,0.0009034834,-0.0003352639,0.0074756197,0.0041637756,0.001167691,-0.0009772232,0.003930323,0.00041191425,-0.0038499036
0.0031612387,0.004126756,-0.00091796584,0.004520985,0.0032188692,0.0029763225,-0.0017622967,-0.0029272586,0.0055914777,0.0033185373,0.02132922,0.004597671,-0.003802948,0.0032492413,0.0023824598,0.0032673662,-0.0009984915,0.0032278462,0.0010948136,0.0005029646,0.0023709214,0.0022629413,-0.0001505726,0.00280041,0.003440814,0.0038426942,0.0030041202,0.001619901,0.0031300874,0.0042678663,0.0635002,0.0009278829,0.003616117,0.0038915924,0.0035819816,0.004223532,0.0027204677,0.0015251327,-0.000347494,0.0032341876,0.0059178756,0.018190159,0.004216509,-0.009480115,0.0077084666,0.0069532697,0.034462646,-0.004380978,0.09359279,0.006435,0.00033852534,0.09460618,0.03243972,-0.000102748156,0.003549827,0.00048159884,0.004731981,0.002821222,0.0044329106,0.0033055136,0.0038980793,0.0024591803,0.0024009645,0.0029571056,0.0019567881,0.0032241265,0.004618461,0.004322925,0.003853296,0.005897489,0.008829557,0.004001641,0.004244022,0.002145364,0.0015595903,0.004144215,0.0021550122,0.0004106589,0.002408694,0.0028123367,0.0048944894,0.003993986,0.0040244367,0.0032858357,0.0039140377,0.003118703,0.002797894,0.010503762,0.00091542763,0.0019469935,8.633127e-05,-0.0024374651,0.004886878,0.0035493511,0.02744756,0.0006652274,-0.0039019145,0.0040599806,-0.0024627298,-0.0018861924,-0.002872715,0.0002811759,0.009742554,0.0027728274,0.011091126,-0.03298755,-0.021243125,0.006677225,0.0092511745,0.00044674153,-0.007879143,-0.0073565445,-0.011865844,0.056550983,0.014587415,0.008957662,0.0058286744,-0.027480163,-1.9161149e-05,0.0027117447,0.006101469,-0.0041204067,0.00082391675,0.002372278,-0.010449362,-0.011345595,-0.00751757,-0.0007588472,0.0064805266,-0.01732863,0.002126663,0.0059161196,-0.00787732,0.025127849,0.003385364,0.003043271,0.0030783191,0.0025852541,-0.0030621586,0.0068824664,0.0039620176,0.0014497972,0.0030569977,0.0045099924,0.0011067147,0.01032601
0.0031441539,0.0041475655,-0.00095651526,0.0042423275,0.0029103837,0.0036273529,0.04140732,0.00032757685,0.0053604995,0.0034066997,0.038238257,0.00358957,-0.0058000935,0.0032688023,0.0024607878,0.0036025783,0.0015465826,0.0034954168,0.002342922,0.0006805415,0.0012893958,0.0017631087,0.0007097664,0.0024708405,0.0031457653,0.004775075,0.003000455,0.0020419545,0.003185535,0.0041542905,0.065043055,0.0018711508,0.0030578268,0.003857583,0.0041473433,0.0041347407,0.0030013726,0.00207458,0.0011291266,0.0054293205,0.007933836,0.019916283,0.004143327,0.0042868564,0.008256702,0.006293952,0.038254946,-0.0019793047,0.117574446,-0.0047008046,-0.00055925903,0.028994204,0.09051974,0.0006761834,0.0032669425,-0.0016897472,0.0034034776,0.0028495246,0.0043802215,0.0036102613,0.0037120625,0.0023420379,0.0021064146,0.0028775022,0.0024281633,0.0031645864,0.0043421355,0.004507352,0.003859178,0.004935699,0.006327822,0.003758079,0.0040423907,0.0018945127,-0.00083162735,0.0035893244,0.00225014,0.002508791,0.0027201578,0.0011081932,0.0059241913,0.0023281446,0.0034764777,0.0047497954,0.0052689025,0.0034777042,0.0034594976,0.01088763,0.0011008088,0.0024262965,0.0008384089,-3.443151e-05,0.002806395,0.0032332602,0.029776113,0.0015596581,-0.004780372,0.0036718794,-0.0013015448,-0.0009662741,-0.00049358665,0.0015949092,0.008780015,0.0010345398,0.00761388,-0.026526468,-0.015045011,0.008417349,0.032526266,0.0008322842,-0.004213052,-0.0075661675,-0.00902436,0.09588961,0.011647123,0.011912492,0.005181486,-0.022757538,0.00077881606,0.0020120644,0.007234528,-0.0066132024,0.0035981513,0.0009018034,0.029902546,-0.0026107188,0.004696363,-0.0029674473,0.0024049953,-0.0243618,0.0025387714,0.0059147603,-0.016833281,0.023012595,0.0032444466,0.0008503042,0.0027463352,0.0014149599,-0.003355582,0.005548474,0.0038478707,0.0021488443,0.009144476,0.004240439,0.0008052654,0.018741123
0.0031918536,0.0041035586,-0.0005827982,0.004177394,0.0022759768,0.0042894636,0.05179797,-0.00011460256,0.0048391176,0.003392277,0.015995672,0.0040670717,0.006170883,0.0032652842,0.0022414303,0.0038414993,0.0013535373,0.0034856417,0.0037894268,0.00011364183,0.002088895,0.0024902665,-1.8558743e-05,0.0030485634,0.003102583,0.004968212,0.003035079,0.0021400335,0.003076467,0.003919199,-0.02372658,0.0009150269,0.0037799587,0.0039050733,0.004468855,0.0041841487,0.0019732015,0.002691677,-0.00043794728,0.0029126701,0.009266791,0.009223458,0.0035729706,0.010862632,-0.0021091022,0.0016165457,0.012797096,0.0020326807,-0.010768837,-0.012804159,0.0010030003,-0.019035423,0.012725021,0.005440016,0.0032899198,0.0011200798,0.0017059165,0.0028300695,0.004322322,0.0035868178,0.003975577,0.0025523661,0.0021371436,0.0029885923,0.0022820884,0.0031796352,0.005056733,0.004577803,0.003716228,0.0032874823,0.006008204,0.0038227926,0.0046010334,0.0018264705,0.0011012241,0.0035975892,0.002350731,0.0013585711,0.0026017474,0.00011819395,0.0056086136,0.0030860105,0.002649387,0.00468374,0.0046515185,0.002537249,0.004451918,0.0071260366,0.00040589608,0.0013399416,-0.0009723749,-0.0011421845,0.0037545525,0.0032471472,0.014926626,0.0020319726,-0.0063297567,0.0032993488,-0.0012562178,-0.0014596373,-0.0008512396,-0.0001249703,0.008114804,0.0011700726,0.012366481,-0.013002478,-0.020548664,0.005973344,0.046166334,-8.891766e-05,-0.0029657022,0.010366493,-0.008225125,-0.034682263,0.014242826,0.0102233235,0.0038140255,-0.02319034,0.0024012367,0.001949684,0.006508557,-0.0062847254,0.0039932635,-0.0012886438,0.0310201,-0.009877569,-0.0011836722,-0.006723412,0.005787619,-0.020410212,0.004644699,0.0052178623,-0.0054785213,0.014113282,0.003928271,0.00048094892,0.0028454217,-1.4030016e-07,-0.0015327209,0.005947036,0.004059245,0.00114934,-0.0003584214,0.00428364,0.0023309386,0.017765114
0.003154218,0.0041520777,-0.0012265162,0.0044696964,0.0022962086,0.0040594796,0.0020905857,-0.0024149136,0.0051493305,0.0034388807,0.011539375,0.0041678627,-0.00067208393,0.0031731431,0.002239101,0.0034564452,0.0015575518,0.0036863675,0.0029460061,0.0008206584,0.0012780175,0.0030489033,0.0006589343,0.0025362133,0.0030168043,0.0045537353,0.0030183229,0.0018665474,0.0032463602,0.0038198824,0.0072307773,0.0015671843,0.0029871815,0.003984325,0.0043019196,0.0041342243,0.0024559838,0.002401857,0.0018183248,0.003363841,0.007735446,0.0052923686,0.0037558922,0.013902958,0.0043896823,0.0011584933,0.00567762,0.003680997,-0.04764576,-0.014406112,0.001620085,0.016637748,-0.0015062765,0.0053796996,0.0030167587,0.00079904596,0.0019376837,0.0028757935,0.0041946815,0.0032220092,0.0039342036,0.0023573295,0.002383317,0.0027921654,0.0025679045,0.00321808,0.004856712,0.0044775964,0.0036445404,0.0043592374,0.0016190194,0.0047534695,0.0038434644,0.0015032702,0.0014590358,0.0028267358,0.0023738488,0.0017913536,0.0028759618,0.0013947474,0.005538119,0.0019256251,0.0028467434,0.0027821816,0.0045829737,0.0029164485,0.004560713,0.011301297,0.00066126056,0.0010211868,-0.0010452032,-0.00084269786,0.0026779664,0.0035755003,-0.0020925268,0.0020767788,-0.0018848515,0.0027238405,-0.0014403538,7.289345e-05,-0.0038546112,-0.0006849465,0.005949515,0.0009398636,0.010808583,-0.014444035,-0.014740482,0.0043184943,0.035907432,0.0005253435,-0.0019346195,0.006994462,-0.0083513735,0.0050459304,0.03614053,0.0064824848,0.0031124386,-0.014964916,7.360932e-05,0.0010508813,0.0056757014,-0.0064335708,0.0056946897,-0.0015102244,0.015910342,-0.010656166,-0.00587545,-0.0021777998,0.0054405807,-0.012493852,0.0042484724,0.0068271514,-0.0027570585,0.008562433,0.00364783,0.0002752889,0.0027415568,-0.0011023475,-0.001812014,0.005875622,0.0039753257,0.001152829,0.0023236838,0.0036952076,0.002555665,0.014287781
0.0031333982,0.0041676313,0.0012009512,0.00460943,0.0023815224,0.0039880727,0.016837398,0.00031402658,0.0058358693,0.0033705316,0.013630409,0.004046289,0.0189897,0.0031406821,0.0023163762,0.0045853727,0.00050826365,0.0023242272,0.0047814464,0.00086492323,0.00019568436,0.003205497,4.7580004e-05,0.0030440546,0.002774531,0.00454759,0.002975227,0.0023522086,0.0032644635,0.003572166,0.10010609,0.00096089195,0.0033209824,0.0039907014,0.0048597525,0.0040999027,0.0019253197,0.0036061662,0.002349039,0.006533285,0.014395794,0.023746789,0.0043478142,0.020008223,0.0143851405,0.010446472,0.013318685,0.010230095,0.03482704,0.0030509077,0.0010999037,0.04696087,0.05803315,0.005993827,0.0038293295,0.003904891,0.0028359364,0.0027707275,0.004419615,0.00348901,0.0036269024,0.0022607164,0.002984405,0.002727361,0.00220753,0.0031469113,0.0049896296,0.0044063795,0.0032092298,0.008671709,0.006886323,0.004456323,0.003478684,0.0016561989,0.0008276627,0.0024936716,0.0024692402,-0.003525834,0.0027539209,0.0012929694,0.0064723007,0.001736529,0.0023384867,0.0033411859,0.003255148,0.0030980622,0.0029851468,0.010854208,0.00087570737,0.0014001769,-0.00022529926,-0.006267936,0.005731294,0.0030056508,0.008581833,0.0021094936,0.0005491501,0.0031044604,-0.0058506266,-0.0012227711,-0.0034183348,-0.0015335989,0.008275272,0.00028223856,0.011533591,-0.023002002,-0.00075830094,0.003028878,0.027903873,0.00021709144,-0.00483719,0.013256945,-0.009449424,0.0679467,0.034559347,0.007541835,0.004341073,-0.0084345965,-9.850077e-05,-4.1427487e-05,0.006289109,-0.004129198,0.003332122,0.00020824675,0.005155176,-0.014217195,-0.008729324,-0.002468153,0.0063530207,-0.013288045,0.005111892,0.00776039,-0.0011577159,-0.0045578727,0.004225746,0.0023799362,0.0029385586,-0.0004417979,0.0017363671,0.0069838394,0.0041560247,0.0018111734,0.016175508,0.0039332733,0.0023613588,0.031281088
0.0031357075,0.004198602,0.0013862276,0.004854863,0.0027969894,0.0041366653,0.024604557,0.0027915349,0.0059221825,0.00343182,0.022240886,0.0040351585,0.015245195,0.003179047,0.0024501127,0.0035006804,-0.00011729764,0.0019402427,0.0051193642,0.00040407732,0.00074916804,0.002404878,0.0006596458,0.0031197635,0.0026296976,0.0042248177,0.0030361689,0.0029158355,0.003213495,0.0039696465,0.041787967,0.001893888,0.0041862633,0.0039915666,0.00468332,0.0040440205,0.0013164047,0.0034897346,0.0010139258,0.006404961,0.013947257,0.02174665,0.00422217,0.0234429,0.008880791,0.010673025,0.016053593,0.0029421628,-0.026413579,-0.010048913,0.0013013649,0.024195762,-0.03237261,0.0070032924,0.003341143,0.0022230658,0.0025604106,0.0028688773,0.004580111,0.0031466896,0.0040799594,0.0022933688,0.0022582903,0.0025593084,0.0019890848,0.0032398328,0.0048958627,0.004292533,0.003215233,0.010672701,0.008912294,0.003983304,0.00269867,0.0016541166,0.0009206172,0.0023671784,0.00243858,-0.00028708845,0.0027747874,-0.0014689715,0.005848563,0.0013073143,0.003158419,0.0036073877,0.0035831723,0.002686166,0.0031938325,0.011140578,0.0017526904,0.0018552243,-0.0022295106,-0.0028350633,0.004341532,0.0016481625,0.0056038355,0.0015230406,-0.0021136962,0.0034611279,-0.007236943,0.00088212214,-0.005320437,0.00043853858,0.0065003824,-0.0015050848,0.013370085,-0.01880012,-0.004526226,0.0045992187,0.03698387,0.00043665257,-0.0003350288,0.008140993,-0.015376727,0.046057083,0.026344467,0.0038019444,0.0053846384,0.0005465682,0.00260062,0.004137766,0.0053725424,-0.0038915277,0.002873313,-0.0004615609,0.0141867325,-0.013748568,-0.014371373,-0.0027792233,0.0028825912,-0.011197442,0.006586968,0.008840898,0.002849916,0.002916117,0.004123799,-2.860858e-05,0.0027599186,0.000284655,0.00090244453,0.006914856,0.004042963,0.0015073365,0.013112197,0.0036308013,0.0035239453,0.024119595
0.0031273845,0.0040710247,-0.00068627275,0.0046518943,0.0019511833,0.0036796066,0.038608793,0.0015775522,0.002068116,0.0034518829,0.005732026,0.0042765583,0.026661415,0.0031099909,0.0024091091,0.004253717,0.0022107689,0.0014098189,0.005081498,0.0014606888,0.0010317098,0.0046527525,0.0009788641,0.0029954372,0.0026756565,0.0041966536,0.0030518814,0.0029582833,0.0032436084,0.003657825,0.010248663,0.0012406805,0.0038625314,0.0038289528,0.005245266,0.0041242135,0.0012954599,0.002923665,0.0013488048,0.004885388,0.010435624,0.010103255,0.0032727397,0.029075857,0.0057565495,0.004086918,-0.03909967,-0.00015024532,-0.04902432,0.00070634676,0.0029006947,-0.08321373,-0.086373195,0.01047249,0.0029695432,0.0036831421,0.0010044078,0.0028375613,0.0046471264,0.0032119663,0.0042234436,0.0022114348,0.0032416778,0.0027836168,0.0022503103,0.0031532624,0.00471882,0.004253302,0.003564248,0.0102491025,0.0033155119,0.0042357855,0.004138434,0.0012644938,0.0017526994,0.0026640606,0.0024530762,-0.00029966235,0.0029746224,-0.0006616942,0.0056776307,0.002001259,0.0021111518,0.0044023646,0.0038412516,0.001192059,0.0032217603,0.0104292035,0.0016169508,0.0028967846,-0.0042892145,-0.0033615634,0.0023588953,0.002187076,-0.005132406,0.0008142414,-0.0036423474,0.003233762,-0.0057178796,-0.00091984135,0.0030841385,-0.00022920937,0.0059954626,-0.0017099932,0.012416264,-0.026142903,0.00021649065,0.004033174,0.014087836,0.00016241078,0.0012816094,0.031607132,-0.011736837,-0.09546292,-0.023340166,0.005349337,0.0031445927,-0.006256717,0.003212289,0.0034455438,0.0047515207,-0.0027544603,0.0034911477,0.00044315975,0.016380966,-0.011967012,-0.016392987,-0.0045724153,0.0027743918,-0.023577344,0.0038128775,0.011900437,-0.0028135143,0.0026413216,0.004154609,0.0024134049,0.003112322,0.00018256233,0.0030372073,0.00549575,0.004253018,0.0015845287,0.0060417675,0.0033164618,0.0029311876,0.0057964805
