0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54,55,56,57,58,62,63,64,65,66,67,68,69,70,71,72,73,74,76,77,79,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,97,98,99,102,105,106,107,108,109,110,111,112,114,115,117,120,122,123,126,127,131,132,134,139,141,144,147,152,154,155,156,159,160,164,165,166,169,170,172,173,174,175,177,179,180,181,182,183,184,185,186,187,189,190
-0.00053788116,-0.00029665686,-0.005699215,-0.0006965469,0.00062794087,0.0073438487,-0.00911124,0.002030039,-0.005917184,-0.0009114071,-0.012874508,-0.02249319,-0.0036940488,-0.00038140584,-0.001207836,0.00011726658,-0.0034109484,0.0007833835,-0.0123214675,-0.0017059607,-0.0027167941,-0.0007430836,-0.0007575417,-0.002107113,0.0020309272,0.00021765965,-0.0009846931,0.0002462316,-0.0020301724,-0.00011600031,-0.0019909982,-0.00087239867,-0.0015489451,-0.0018009655,0.00050505163,-0.0014287474,0.00059405924,0.0005294304,-0.00096254196,-0.00041618876,-0.00053398154,0.0012143196,-0.009208474,-4.762436e-05,0.0073652514,-0.015239875,-0.017176049,0.0071552796,-0.00078100077,-0.015835203,0.005957151,0.0010398574,-0.027497195,0.0011478198,-0.00032152582,-0.0011713229,-0.0032291438,0.003917904,-0.0005293502,-0.0008330031,-0.0007517383,-0.000535173,0.0007429933,-0.00082712463,-0.0011714988,-0.00016934946,-0.0011325951,-0.0013839919,-0.0004792568,0.00077250425,-0.00077266514,-0.0062386775,-0.0026823645,-0.00087638875,0.0010485388,-0.005275087,-0.00074878853,-0.001141676,0.002034099,0.0053205043,0.006160118,-0.016488867,-0.00010193866,0.0014831013,0.0006602124,-0.0007543138,-0.00072432536,0.0013848989,-0.002923634,-0.003530957,-0.0034546955,0.0019573784,0.0022008675,0.0019177425,0.004477499,0.00010688974,0.002488754,0.0002672862,-0.007233795,0.0007847708,0.00047351967,0.003246326,-0.0067278063,0.017609622,-0.0008329771,-0.0011339765,0.0039427704,0.0020990411,0.00716831,0.00094521936,0.0075549614,0.00051359495,0.0005858326,-0.00084460166,-0.00067848456,-0.007648052,0.010494595,0.0012395296,0.002382307,-0.013617807,-0.014135765,-0.021893868,-0.023602858,-0.004621034,0.0028029545,0.014133807,-0.00223622,-0.001893064,0.0005588213,-0.014228743,-0.045490604,-0.0010407191,0.0014307764,-0.001874982,-0.0001021962,0.0021044367,0.0008508255,0.0007014531,-0.01065506,-0.0033303776,0.0001507682,-0.0011348156,-0.00053275836
-0.0005541624,-0.00027794312,-0.003488597,-0.00064518023,0.0002729761,0.0037471352,0.024915967,0.0033845492,-0.0034830547,-0.0009876736,0.07553386,-0.017309202,-0.008123519,-0.00045051562,-0.0010763023,-0.00015346873,-0.0031586054,0.0009963602,-0.013295105,0.00096540636,-0.00306984,-0.0008219435,-0.0005753724,-0.0021796778,0.0027209455,-0.001241349,-0.0011308533,0.0003134856,-0.0010904188,-0.00012966622,-0.0013880155,-0.0007153146,-0.0007500378,0.002077587,0.00048174214,-0.0015040949,0.0005355643,0.00028926722,-0.0007012798,-0.00043831364,-4.962916e-05,0.0029045697,-0.0037269513,0.0014294694,0.008890922,-0.013509406,-0.007885232,0.010843119,0.0062334863,0.12239205,0.027655479,0.0050953566,-0.014850005,0.0036220374,0.0042670085,-0.0010135133,-0.005214106,0.0024824939,-0.0005116335,-0.0007742975,-0.00049842166,0.00036785024,0.00072783127,-0.00093859277,-0.0012025803,0.00017848569,-0.0010348146,-0.0011406469,-0.00037327994,0.0008729325,-0.0025133817,-0.005445127,-0.003138642,-0.0011780616,0.001707071,-0.005569776,-0.0006296864,0.0002887191,0.000730814,0.0057552033,0.0062147668,-0.01833656,-2.0326825e-05,0.0017135902,0.0007104296,-0.00081157405,-0.0009452738,0.001134878,-0.0018600083,-0.0018420392,-0.0043129255,0.0018554417,0.0010242845,0.0019734912,0.0035205788,-0.00047832966,-0.0022534085,0.00039058106,-0.0067931656,0.0010256517,0.00072368374,0.0036931224,-0.009055348,0.049574293,0.0014854434,-0.001376859,0.004714105,0.0059740907,0.0063814367,0.0013954336,0.0055173547,0.00033231714,0.001431472,-0.00023368084,0.0007731379,-0.010879005,0.0070716757,0.0020796468,0.0030540111,-0.019912878,-0.014267151,-0.02107014,-0.038512357,-0.005707753,-0.005920614,0.01025943,-0.0060347356,-0.0063551837,-0.005115195,-0.0023218966,-0.005235014,-0.00042705506,0.0012230562,-0.0023078383,0.00055594946,0.0019993447,0.00060827564,0.0005695719,-0.0017534287,-0.0018273961,0.00026598788,-0.0005316202,0.00095102424
-0.0006193422,-0.00035681674,-0.0035689778,-0.0005943438,0.00022155824,0.0075103324,0.024205377,0.001531949,-0.0057229875,-0.0009919556,-0.09481637,0.067335635,-0.020931788,-0.0004308146,-0.001124907,-0.00028955765,-0.0058830334,-2.9040457e-05,-0.012405486,-0.0017663927,-0.0027438642,-0.00041158526,7.472235e-05,-0.0019484974,0.0022544747,-0.00058744993,-0.0013739021,0.00022613001,-0.0016781825,-0.00013151711,-0.0016451096,-0.00092696864,-0.003375475,-0.0019338292,0.00065735326,-0.0015289473,0.0005124868,0.0003512592,-0.0015345049,-0.0011980152,-0.00034518717,-0.0005328683,-0.010607459,0.000728759,0.010105467,-0.01648393,-0.015441778,0.007167326,0.0105818,-0.042266157,0.0037599206,0.003982881,-0.050143782,0.0017071256,0.0016268189,-0.0011749573,-0.005012019,0.0034145259,-0.00033247547,-0.0006578038,-0.0006490129,-0.00010867616,0.0006901635,-0.00069259,-0.0010882216,-0.00048250324,-0.0013796821,-0.0020089687,-0.00042375646,0.0023054532,-0.0005548164,-0.0067352434,-0.003629077,-0.0009642208,0.00079255056,-0.0050976756,0.00011710946,-0.0010467435,0.00050091714,0.00125859,0.0058262944,-0.008867258,0.00043741934,0.0009850633,0.0006799829,-0.0004619983,-0.0010269545,0.0011235616,-0.0029738045,-0.0030512894,-0.003942712,0.002638905,0.0062780585,0.0011317884,0.0033136732,-0.00075685896,0.0009068963,0.00062711583,-0.0062105507,0.0006442397,-0.00032864098,0.004160641,-0.0068601,0.03700323,-0.0012265756,0.00092936936,0.0054980307,0.0050504077,0.0069232965,-0.0017970564,0.0029153684,0.00011025571,0.0011130092,-0.00034829392,0.0030423494,-0.011529431,0.008264688,0.007984308,0.0041316333,-0.013278424,-0.009122549,-0.009078148,-0.00072509237,-0.0039960444,-0.011620862,0.0071085077,-0.0014596658,-0.0041537033,-0.004948513,-0.006372888,-0.028950533,-0.00016497598,0.000933186,-0.0018439589,0.0019164882,0.0019351818,0.00057455077,0.00071992265,-0.004116828,-0.009856778,0.0001636578,-0.0016596022,-0.001853915
-0.00062210695,-0.0002264912,-0.0038176598,-0.0004921015,0.00017080236,0.009315961,0.03640111,0.0015403735,-0.002696104,-0.00095232355,0.09495385,-0.0073728245,-0.019659877,-0.0004235141,-0.0009623343,0.00028950063,-0.005116046,0.00017735259,-0.01580515,-4.4782602e-05,-0.002541624,-0.00018346477,0.00032993074,-0.0017081959,0.0024648882,-0.00066385354,-0.0016897896,0.0002984194,-0.0015102375,-0.00013208896,-0.00079462206,-0.0010382562,-0.0030678741,-0.00014389968,0.0006184757,-0.0012702787,0.0004886415,0.00024568936,-0.0012848198,0.00089786743,-0.0011674843,0.0022662317,-0.0013902216,0.0021994642,0.010438104,-0.016534206,-0.007820288,0.009542141,0.0047247987,0.0047808383,0.022293203,0.0027082267,0.03156566,0.004295144,0.001976238,-0.00076420273,-0.004796039,0.0067279944,-0.00036751226,-0.00068866624,-0.000544378,-0.00078781025,0.0006362679,-0.0008431394,-0.0013113861,-0.00042494806,-0.0011674657,-0.0009029172,-0.00044750274,-0.0002543789,-0.0023430842,-0.0056406036,-0.0040186546,-0.0012786128,0.0007156986,-0.0048644394,0.0002344914,-0.0007777029,0.00041073968,-0.0009506803,0.004282863,-0.012656131,-0.00014495524,0.0016395386,0.0004344064,-0.0006901888,-0.001505981,0.003785623,-0.002095353,-0.00043723965,-0.001718105,0.0023324667,0.0038037132,0.001972057,0.0026653034,-0.00021881101,-0.0011192873,0.00078972173,-0.0064627076,0.0010341444,0.0003144592,0.0041535106,0.0012946214,0.022893438,-0.00024453335,-0.00016363911,0.008078285,0.002593113,0.008174027,0.0036791102,0.006278326,0.00010204471,0.0008782693,-0.00094437826,0.0019836607,-0.011376992,0.0030065898,0.0014011922,0.0053665857,-0.012632197,-0.017711118,-0.005513638,-0.013284251,-0.006009191,-0.0075354055,0.0010127937,-0.012209735,-0.0060064117,-0.003428344,-0.008535057,-0.004702047,-0.00034486243,0.0012746229,-0.00042314065,1.2630156e-05,0.0018393674,0.0006365516,0.0007991846,0.0035547104,-0.0011137868,0.00031402372,-0.0017291054,0.0020742356
-0.0005875847,-0.0003584724,-0.0031018427,-0.00048333502,0.00044319054,0.00978413,-0.005475714,0.0011019041,-0.0042903996,-0.0008150182,-0.016876508,0.015571325,-0.018765483,-0.00045331227,-0.0010347542,-3.6727753e-05,-0.00743265,0.0008957549,-0.016775267,0.00021550828,-0.0012007934,-0.00043785613,-0.0003343033,-0.0018940035,0.0026284663,-5.5839166e-05,-0.0013721817,0.00024624035,-0.0011044784,6.150565e-07,-0.00036225957,-0.00027060698,-0.0044993176,-0.00032326544,0.0007331355,-0.0011205538,0.00054593035,0.00010262472,-0.0004822858,-0.0005121485,0.00017147319,-0.0005076266,-0.00604959,0.0012027759,0.005937683,-0.0067713666,-0.008148965,0.006622175,0.015693145,0.016208483,0.012450953,0.001893348,0.03031229,0.0039483258,0.00983647,-0.0007647414,-0.0059413034,0.004677613,-0.0005154952,-0.0008786934,-0.0006244402,-0.0011229583,0.0009156909,-0.00057504093,-0.0011548285,0.00026552138,-0.0012946441,-0.0005898101,-0.000688119,0.00042957402,-0.0008865862,-0.0073428596,-0.0049430123,9.793874e-05,-8.265238e-05,-0.004390847,0.00037700305,0.0008556567,0.00028416116,0.002095192,0.004997108,-0.021219919,-1.3295364e-06,0.00034326306,0.00049085484,-0.0006377562,-0.00065306266,0.0047275797,-0.000115816176,-0.0033735326,-0.0028260185,0.003134866,0.004351536,0.0016279186,0.0021494227,-0.0016424414,0.004816742,0.0015909282,-0.0068120942,0.00022235679,-0.0005609975,0.004080477,-0.0066135502,0.03410653,-0.0011772256,-0.0019247915,0.012336408,0.0027620334,0.007712528,-0.00076279533,0.0125871925,-0.0020950446,-0.00021143597,-0.00052780914,0.0018451867,-0.01256128,0.0126059605,0.0066334805,0.005245558,0.02195825,-0.007625783,-0.015207309,0.0120126195,-0.004369102,-0.011985934,0.00054409105,0.0004177122,-0.0034176125,-0.008423805,-0.015041665,0.029412588,-0.0006378657,0.0010895405,-0.00026782052,-0.000611785,0.001573045,0.0004125216,0.00060881826,-0.003749041,-0.006840985,0.00022977314,-0.0007158963,-7.7596276e-05
-0.00056765147,-0.0001972309,-0.0029555124,-0.00046322867,0.00036552758,0.0073533063,0.014802402,0.0006459695,-0.0039073415,-0.0008078261,-0.068597525,0.020275917,-0.020479169,-0.0004845116,-0.0010036553,0.00023048722,-0.0035410111,0.00071357616,-0.022218399,-0.0005752001,-0.0027824182,-0.00066272187,-0.000581643,-0.0015848941,0.002367638,-0.00033385566,-0.0014733175,0.00033381415,-0.00101038,-2.1959753e-05,-0.00019347624,-0.00030997454,-0.0033137219,-0.0018255003,0.00063911465,-0.0015332962,0.00052378007,-0.00016101109,-0.00022830584,-0.0010995766,0.0009050843,0.00043007222,-0.0077051427,0.0011827996,0.010982885,-0.010155986,-0.016775785,0.0041374792,0.02310216,-0.05707993,0.011475642,0.0049610795,0.019329986,0.003455075,0.005288359,-0.00070534827,-0.0043851906,0.005436658,-0.00047208913,-0.0011923745,-0.0005564446,-0.0011572662,0.00054573023,-0.0006895283,-0.0011767412,-0.00024883807,-0.0014859448,-0.0011162999,-0.0005972223,-0.0005065435,-0.002532918,-0.0077011543,-0.002560291,0.0009825148,0.0004019665,-0.0069016996,-0.00056706916,0.0022846805,0.0012803847,0.0018180422,0.0054659382,-0.019758578,0.0005111241,0.00044709863,5.2826093e-05,-0.00068246253,-0.00025663283,0.006911728,-0.0013636838,0.0017313136,-0.0007345799,0.00199596,0.0041045193,0.00077913125,0.0022244654,-1.9676938e-05,0.0008541313,0.0011829239,-0.008144196,0.0005071187,-7.1580194e-05,0.004002633,-0.008962531,0.05657775,-0.0003344755,0.00014624285,0.011786724,0.005214684,0.007438688,0.005932738,0.01159631,-0.0013495587,0.000858949,-0.0010058881,0.0019583022,-0.0070976955,0.0059903953,0.008814975,0.0046447725,0.031160291,-0.004863675,-0.012484163,0.03598183,-0.0042829746,-0.013388106,0.0070669996,0.009623832,0.0015167848,-0.0067569455,-0.018020656,0.053420603,-0.0005150047,0.0016168128,0.000497009,-0.0017339138,0.0026132534,0.00046223516,0.00031504294,0.00059818407,-0.0068453234,0.00037194998,-0.0016153888,-0.0015335174
-0.00052172574,-0.00020923755,-0.004258003,-0.00055097404,0.0008292597,0.009582151,0.016552363,-0.0010795817,-0.00341203,-0.00079668907,-0.09241814,0.061724838,-0.019684391,-0.0005288495,-0.0010137896,-0.00016334126,-0.0036321718,0.00053043955,-0.008934202,8.247543e-05,-0.0010680571,0.0008581754,0.0005613028,-0.0015425703,0.0025883238,-7.4136515e-05,-0.0012491205,0.00027385814,-0.001280703,0.00010928778,-3.7492187e-05,-0.00017640305,-0.0035912718,-0.00248496,0.0007057091,-0.0009767922,0.00052733975,-0.00031633535,-0.00089627964,0.00092003285,0.00062021817,-0.0005118263,-0.00420529,0.00095898076,0.00524995,-0.0028283743,-0.01077955,-0.0012963355,0.017346818,-0.10705719,0.0024594548,0.001409746,0.021613013,0.0038984015,0.009880228,-9.9876794e-05,-0.0038952823,0.0013706202,-0.0004914878,-0.0013960028,-0.00049053016,-0.0006053609,0.00071848003,-0.00084852125,-0.0009804906,-0.00041237337,-0.0011596999,-0.0016213813,-0.0007344603,-0.0014198448,-0.00095564395,-0.008657811,-0.0033318086,0.0033128783,-0.00016932911,-0.007471204,-0.0015563181,0.0011250726,0.0012762727,0.002338979,0.0058438205,-0.013114036,0.0004330047,0.00092447764,0.00089248415,-0.00039127367,-0.00031850062,0.0065798457,0.0006011484,-0.001088852,-0.0007850071,0.0019458975,0.008543925,0.0010620246,0.0008896432,-0.00078961794,0.0038121138,0.0016615307,-0.0084592905,0.0001831048,-0.0008476123,0.0035028555,-0.01086195,0.026493873,0.00018419998,-0.003485584,0.013593139,0.0038094209,0.0067824293,-0.00038678083,0.009691717,-0.0014328673,0.0008200052,-7.771822e-05,0.0015926389,-0.006192535,0.013383394,0.009852264,0.006044046,0.025711875,-0.0029301755,-0.017851174,0.017777506,-0.0021493644,-0.0061370223,0.010863505,0.008105738,0.007685411,-0.0071146595,-0.015933465,0.030542484,-0.0005169828,0.0009573225,-0.0002947209,-0.00198619,0.0018970531,0.00042385547,0.0006383385,0.0051014908,-0.004597625,0.00045535748,-0.0005095908,-0.00078189425
-0.00051649695,-7.292716e-05,-0.0027715676,-0.00056189246,0.0013194917,0.0085098455,0.032247473,-6.4878855e-05,-0.0024315657,-0.000748702,0.10685816,0.06879065,-0.018375652,-0.0005328363,-0.00085529825,0.00048969453,-0.0030515792,0.0009828529,-0.007472261,0.0006957636,-0.0020796568,0.0014452661,0.0011852016,-0.001407507,0.0021848695,0.0003655769,-0.0009845358,0.0003054569,-0.0012980677,8.512142e-05,-0.0008450404,-9.1876514e-05,-0.0032361213,0.00034795704,0.000609181,-0.0006380134,0.0004690187,-0.0001843189,-0.0001592971,0.0018713721,0.002108679,0.0028941026,0.0053051175,0.0013260905,0.0044313567,-0.0102642635,2.0959169e-05,0.0063703875,0.015808819,0.097748615,0.022767968,-0.0022823005,0.024325639,0.0034401242,0.0041170055,0.00030402123,-0.0036512127,0.0034851592,-0.00038509717,-0.0010713477,-0.00045352854,-0.0009553656,0.00050411915,-0.0009214314,-0.0014122261,-0.00035193958,-0.00092760654,-0.0010094394,-0.0004018334,0.0015483131,-0.0014723905,-0.0059470115,-0.0036675578,0.003024509,-0.00027300345,-0.008638612,5.781335e-05,0.001107639,0.0013664349,0.011346741,0.0060641603,-0.00448805,0.0005742792,0.0024289484,0.00059958146,-0.0006027903,0.00059132406,0.0055781878,0.00057306717,-0.0010674879,-0.0016530087,0.0023272752,0.0064914613,0.00044495793,-0.0010945855,-0.00025727923,0.0026289914,0.0019430231,-0.009694468,0.0004179992,-0.00072268734,0.003921328,-0.007792942,0.06035644,0.0021008707,-0.0022806926,0.0145732295,0.003938311,0.009836258,0.0024202599,0.010239761,-0.00010895701,0.0014927147,7.510558e-05,0.0008605791,-0.0018375426,0.0088886,0.015004037,0.0073699537,0.032823596,0.0019172288,-0.0212538,0.01854307,-0.004028516,-0.0067915334,0.012455629,0.0055809706,0.0068979547,-0.008930064,-0.017890008,0.015702788,-0.00046523896,0.0010379582,-0.0008399448,-0.0020587854,0.0032417623,0.00046398974,0.00059253664,0.0134599395,-0.0016508662,0.0007275696,-0.0003096061,0.005118717
-0.0005064376,-0.000203854,-0.004981797,-0.00087445567,0.00069673534,0.009550688,-0.07342288,0.00051972794,-0.0030657405,-0.0008300068,-0.024288867,-0.014227987,-0.012360575,-0.0005881783,-0.0010587298,0.0009463837,-0.0036902942,0.00046771497,0.0005269461,0.00085589354,-0.002457262,0.0025553678,-0.0004471882,-0.0012334719,0.0021581363,0.00071888726,-0.0007954282,0.00031942595,-0.00091053615,0.00012310504,-0.0003032389,-0.00029616914,-0.0033655202,-0.004108839,0.0005275222,-0.0013509013,0.00052176596,-0.0002904683,-0.0009540945,-0.0005733721,0.0020229511,-1.1100102e-07,-0.00057208544,0.00079664454,0.0044802977,0.00961521,-0.0070780446,0.009460193,0.014786945,-0.023934811,0.0013074013,0.002044989,-0.0271972,0.005371171,0.006885346,-0.0003178767,-0.0063276463,0.00012340644,-0.00047353178,-0.00097322254,-0.00047206556,-0.00054093724,0.0008084794,-0.0012420159,-0.0012531372,0.00012745388,-0.0016070028,-0.0006287928,-0.00020778624,0.004238468,-0.0005193151,-0.0073204343,-0.0038982348,0.0009513988,-0.00027284556,-0.005534927,-0.00089518586,0.00053619384,0.0007130809,0.0057043065,0.002931449,-0.011921478,0.0002948016,0.0018405599,0.000786335,-0.001250286,-0.00015355764,0.004672835,-0.00015111364,-0.0004464112,-0.0027963154,0.0020751045,0.0060215383,0.000607512,0.0012663221,0.00038909927,0.00228142,0.0016600434,-0.00847698,0.0015548556,-0.0016744685,0.003647931,-0.0061703944,0.08574118,0.0008002077,-0.0005931011,0.012792429,0.007119872,0.009335336,-0.0026469112,0.016317975,0.00037952734,0.0013095508,0.0005987188,-0.0009823521,-0.0057087345,0.014846587,0.011094523,0.009270316,0.002158078,0.003965135,-0.016963767,-0.0134653235,-0.0028194056,-0.008593844,0.006888224,0.0073238206,0.02320745,-0.0038948883,-0.005373218,-0.010438197,0.00016237507,0.00061539095,7.63423e-05,-0.0011511241,0.002295843,0.00063545315,0.00038165567,-0.0118016545,-0.01104442,0.00059680187,-0.001521648,0.00045516153
